SV_Train_Index,X_Acc_Filtered_Median,Y_Acc_Filtered_Median,X_Acc_Filtered_Mean,X_Displacement_Median,Y_Acc_Raw_Mean,Wave_Raw_Mean,Y_Acc_Filtered_Mean,Hs_m,X_Displacement_Mean,Z_Acc_Raw_Max,SV_Weight
339,0.861019019,0.7752057919999998,0.031789825,-0.04196635900000001,-20.16125072,22.48620124,-0.012009355,0.591409667,-0.053515807,3858.0955,-0.10010786737563784
337,0.956485048,0.600090004,-0.003265803,-0.148057514,-20.78659897,22.62730944,-0.004857955,0.570967438,-0.012141125,3852.7219,-0.10010786737563784
336,0.560168842,0.47461522899999997,0.037790981999999994,0.05633739099999999,-21.03546792,1.9504123559999993,-0.012418424,0.579645129,-0.045477824,3853.0061,0.10010786737563784
334,1.344121755,0.27546794500000005,-0.061396641,-0.331602694,-21.65001608,1.9622086200000002,0.059540014,0.562236772,0.019578654,3860.1079,-0.10010786737563784
332,0.942637212,0.743611833,0.014001222,-0.184382297,-23.83229924,1.9724890029999997,0.029781111,0.541181872,0.029285600000000002,3847.7292,-0.10010786737563784
329,1.355838678,1.022802332,0.092743704,-0.129335725,-26.91151209,22.904621300000002,-0.017868826,0.605884899,-0.079664323,3838.7632,0.10010786737563784
327,0.425540031,-0.573899022,-0.048859047,-0.044249172,-27.82682309,22.83993921,0.004814845000000001,0.56109088,0.054185468,3840.5576,0.10010786737563784
326,-0.02076091799999996,-0.219442749,0.00390523,-0.115672417,-28.00166852,1.9549643099999994,-0.008710021,0.405630182,-0.026451064999999996,3828.176,0.10010786737563784
325,-0.04064397699999994,-0.737097303,0.013052284,-0.222399235,-27.04918607,22.756348420000002,-0.037396302,0.533611673,-0.020967859999999998,3830.0723,0.10010786737563784
324,-0.10975305900000004,-0.24465398000000002,0.030021976999999995,0.020333324999999985,-23.47735109,1.9510917509999999,0.0032774479999999996,0.367641604,-0.015520198,3842.7207,0.10010786737563784
323,0.13081475199999998,-0.225764505,-0.00752384,0.042936400999999985,-13.15958076,22.63610764,0.013411438000000001,0.452976263,0.021392956000000005,3858.7273,0.10010786737563784
322,-0.12108426099999997,-0.04155387100000002,0.000594191,-0.122774721,-7.408878104,1.9302953239999994,-0.035350108,0.343920087,-0.017340054,3864.6709,0.10010786737563784
321,0.181723751,-0.260883783,-0.015875962,-0.097386583,-3.306512371,22.51094993,0.0034029399999999993,0.352303414,0.019434543,3872.8247,0.10010786737563784
