Event_No,Datetime,X Frequency_observed,X Frequency_trend,X Frequency_seasonal,X Frequency_resid
854,2021-10-03 21:38:00,0.225,0.22442052054251235,0.001286648280786485,-0.000707168823298826
855,2021-10-03 22:08:00,0.225,0.2244314818611967,-0.0035929842577958984,0.0041615023965991815
856,2021-10-03 22:38:00,0.225,0.2244426803018291,0.0014452605406511947,-0.0008879408424802837
857,2021-10-03 23:08:00,0.225,0.22445391711726062,0.0008121810800690594,-0.00026609819732967277
858,2021-10-03 23:38:00,0.225,0.2244649521261708,-0.004625991974332522,0.0051610398481617414
859,2021-10-04 00:08:00,0.225,0.22447556323614884,0.0005854520605108681,-6.101529665969441e-05
860,2021-10-04 00:38:00,0.225,0.22448547734885738,0.0017422707349669967,-0.0012277480838243648
861,2021-10-04 01:08:00,0.225,0.22449444670900945,0.0010258366667613165,-0.0005202833757707581
862,2021-10-04 01:38:00,0.225,0.22450229243943454,0.002015849218107205,-0.001518141657541744
863,2021-10-04 02:08:00,0.225,0.22450888717176334,0.0008184706589236104,-0.00032735783068693625
864,2021-10-04 02:38:00,0.225,0.22451413142815393,0.0025053186198055358,-0.0020194500479594757
865,2021-10-04 03:08:00,0.225,0.2245179593756467,0.0009642126614729038,-0.0004821720371195881
866,2021-10-04 03:38:00,0.225,0.2245202676388856,0.002515010934029826,-0.002035278572915439
867,2021-10-04 04:08:00,0.225,0.22452095971003616,0.0023438030318211965,-0.0018647627418573454
868,2021-10-04 04:38:00,0.225,0.2245199617891534,0.0010155289205054717,-0.000535490709658859
869,2021-10-04 05:08:00,0.188,0.22451725415101742,0.004217606035044447,-0.04073486018606187
870,2021-10-04 05:38:00,0.225,0.2245127896665916,0.0007233035036426705,-0.0002360931702342639
871,2021-10-04 06:08:00,0.225,0.2245064746326829,0.003213328403548544,-0.0027198030362314274
872,2021-10-04 06:38:00,0.188,0.2244981931076665,0.00449486240034739,-0.04099305550801388
873,2021-10-04 07:08:00,0.225,0.22448782856500812,0.00339289019367545,-0.0028807187586835648
874,2021-10-04 07:38:00,0.225,0.2244753444798997,-0.0006612602252762799,0.0011859157453765756
875,2021-10-04 08:08:00,0.225,0.2244606211056064,-0.0028841468763239515,0.003423525770717556
876,2021-10-04 08:38:00,0.225,0.2244435343881373,-0.005608531890360298,0.006164997502222991
877,2021-10-04 09:08:00,0.225,0.2244239175182123,-0.003945891732783327,0.0045219742145710395
878,2021-10-04 09:38:00,0.225,0.22440141135346345,-0.005461872835448458,0.0060604614819850244
879,2021-10-04 10:08:00,0.225,0.22437555030775586,0.0015308860405821374,-0.00090643634833798
880,2021-10-04 10:38:00,0.225,0.2243457733251263,0.0005915272422920454,6.269943258163657e-05
881,2021-10-04 11:08:00,0.225,0.2243115510126377,-0.0004891086602533264,0.0011775576476156513
882,2021-10-04 11:38:00,0.225,0.22427243886204035,-0.009959557078093349,0.010687118216053004
883,2021-10-04 12:08:00,0.225,0.22422821629740786,0.0013948561756508715,-0.0006230724730587334
884,2021-10-04 12:38:00,0.225,0.22417885887866978,0.001392296548594919,-0.0005711554272646857
885,2021-10-04 13:08:00,0.225,0.22412439792308675,0.00021733111345584349,0.0006582709634574135
886,2021-10-04 13:38:00,0.225,0.2240646805971807,0.0008877227375130995,4.759666530620987e-05
887,2021-10-04 14:08:00,0.225,0.22399958140530776,0.004436698730015134,-0.003436280135322878
888,2021-10-04 14:38:00,0.225,0.22392900691231543,-0.00043311410594982467,0.0015041071936343908
889,2021-10-04 15:08:00,0.225,0.22385284839400613,-0.0005492503847715853,0.001696401990765456
890,2021-10-04 15:38:00,0.2,0.22377099357444968,-0.005628112078170693,-0.01814288149627899
891,2021-10-04 16:08:00,0.213,0.2236833582246779,-0.004951782553744383,-0.00573157567093352
892,2021-10-04 16:38:00,0.225,0.22358981258991745,0.0017794383319839073,-0.00036925092190134845
893,2021-10-04 17:08:00,0.225,0.2234901424307279,-0.0021442947296986745,0.0036541522989707864
894,2021-10-04 17:38:00,0.225,0.2233838947096929,-0.0020927349570519995,0.003708840247359124
895,2021-10-04 18:08:00,0.225,0.22327056395476033,-0.002289198927977227,0.004018634973216889
896,2021-10-04 18:38:00,0.225,0.22314946934486896,0.0006939534097335405,0.0011565772453974998
897,2021-10-04 19:08:00,0.225,0.22301962589293592,0.00205691598223314,-7.654187516906164e-05
898,2021-10-04 19:38:00,0.225,0.22287978227642388,-0.0002502319876688814,0.002370449711245004
899,2021-10-04 20:08:00,0.225,0.22272853292433822,0.0023827155497083605,-0.000111248474046588
900,2021-10-04 20:38:00,0.225,0.22256454954661123,-0.0016158499743930959,0.004051300427781873
901,2021-10-04 21:08:00,0.225,0.22238675594261678,0.0005347362355182868,0.0020785078218649444
902,2021-10-04 21:38:00,0.225,0.22219440889210143,0.0051955395927540116,-0.0023899484848554364
903,2021-10-04 22:08:00,0.225,0.2219870801491965,-0.009609510705588945,0.01262243055639245
904,2021-10-04 22:38:00,0.225,0.22176438557810607,0.0030515707936467863,0.0001840436282471436
905,2021-10-04 23:08:00,0.225,0.22152628610282693,0.0009444035604749466,0.0025293103366981207
906,2021-10-04 23:38:00,0.225,0.2212731215935018,-0.009390772869081517,0.013117651275579734
907,2021-10-05 00:08:00,0.225,0.22100534566609153,-0.0007143851142222919,0.004709039448130753
908,2021-10-05 00:38:00,0.225,0.2207236181226226,0.0005683465439451118,0.003708035333432308
909,2021-10-05 01:08:00,0.225,0.22042854016576088,0.00029907954196139417,0.004272380292277722
910,2021-10-05 01:38:00,0.225,0.2201207098137106,0.0037065238290722264,0.001172766357217192
911,2021-10-05 02:08:00,0.225,0.21980081709859708,-0.0002423194531371714,0.005441502354540079
912,2021-10-05 02:38:00,0.225,0.21946978171879444,0.005121314231521855,0.0004089040496837171
913,2021-10-05 03:08:00,0.225,0.2191285141569908,-8.310758658965477e-05,0.0059545934295988645
914,2021-10-05 03:38:00,0.225,0.2187780269835918,0.004245183263626718,0.0019767897527814826
915,2021-10-05 04:08:00,0.225,0.2184194045038376,0.0050412137575462845,0.001539381738616119
916,2021-10-05 04:38:00,0.225,0.21805407319283526,0.0025863685705641505,0.004359558236600586
917,2021-10-05 05:08:00,0.225,0.21768363250209843,0.005939103469336555,0.0013772640285650284
918,2021-10-05 05:38:00,0.225,0.21730969388426213,-0.0007875165122073293,0.008477822627945192
919,2021-10-05 06:08:00,0.225,0.21693389427382848,0.006077293562978747,0.0019888121631927713
920,2021-10-05 06:38:00,0.225,0.2165575485293129,0.005264277011475995,0.0031781744592111194
921,2021-10-05 07:08:00,0.225,0.21618163324205375,0.006303018949265044,0.0025153478086812064
922,2021-10-05 07:38:00,0.213,0.21580705606528086,-0.0025786748930735712,-0.0002283811722073037
923,2021-10-05 08:08:00,0.213,0.21543479441498337,-0.002253739871761404,-0.00018105454322195347
924,2021-10-05 08:38:00,0.2,0.2150659830951303,-0.01033513447873287,-0.004730848616397415
925,2021-10-05 09:08:00,0.2,0.21470173764955913,-0.005592873785393773,-0.009108863864165345
926,2021-10-05 09:38:00,0.2,0.21434305842318957,-0.005833269689562104,-0.008509788733627455
927,2021-10-05 10:08:00,0.2,0.21399034167477526,0.004827247922111638,-0.018817589596886897
928,2021-10-05 10:38:00,0.2,0.21364365367023175,0.007254488698157059,-0.0208981423683888
929,2021-10-05 11:08:00,0.188,0.2133024622987001,-0.0030549595737019864,-0.02224750272499809
930,2021-10-05 11:38:00,0.2,0.2129661183303415,-0.008291949011192564,-0.0046741693191489075
931,2021-10-05 12:08:00,0.2,0.21263414004514786,0.0036609810705332175,-0.01629512111568107
932,2021-10-05 12:38:00,0.188,0.2123057266950752,0.004141941687806601,-0.02844766838288179
933,2021-10-05 13:08:00,0.188,0.21198000676325335,0.0017227127080074959,-0.02570271947126085
934,2021-10-05 13:38:00,0.188,0.2116567548588045,0.007399342174947868,-0.031056097033752367
935,2021-10-05 14:08:00,0.188,0.2113360922312705,0.009702436876083303,-0.0330385291073538
936,2021-10-05 14:38:00,0.188,0.21101793157457294,-0.002341882465456027,-0.020676049109116912
937,2021-10-05 15:08:00,0.188,0.21070187478752478,-0.002332419376454558,-0.020369455411070214
938,2021-10-05 15:38:00,0.2,0.21038755883551763,-0.010027694853727682,-0.00035986398178994294
939,2021-10-05 16:08:00,0.188,0.21007494283033673,-0.006261048988856409,-0.015813893841480325
940,2021-10-05 16:38:00,0.213,0.2097640551556806,0.0003901049503771993,0.002845839893942187
941,2021-10-05 17:08:00,0.2,0.20945521729837185,-0.003928989990707787,-0.0055262273076640556
942,2021-10-05 17:38:00,0.2,0.20914905328437944,-0.003979053601685161,-0.005169999682694271
943,2021-10-05 18:08:00,0.2,0.20884621534601636,-0.004142763432299704,-0.004703451913716655
944,2021-10-05 18:38:00,0.2,0.20854701534260023,0.0011964551105585162,-0.009743470453158737
945,2021-10-05 19:08:00,0.2,0.20825183306792946,0.003839313372758309,-0.012091146440687761
946,2021-10-05 19:38:00,0.188,0.20796112521933666,-0.0021992358571230903,-0.017761889362213568
947,2021-10-05 20:08:00,0.188,0.20767509124478986,1.4600929427533446e-05,-0.0196896921742174
948,2021-10-05 20:38:00,0.2,0.20739422981134426,-0.0034988600238779408,-0.0038953697874662963
949,2021-10-05 21:08:00,0.188,0.20711945614941382,0.0008693600165586286,-0.01998881616597245
950,2021-10-05 21:38:00,0.2,0.20685182846801164,0.01010813777689159,-0.01695996624490323
951,2021-10-05 22:08:00,0.188,0.2065923731605573,-0.01786428975297287,-0.0007280834075844289
952,2021-10-05 22:38:00,0.188,0.20634238372650626,0.005106110716974923,-0.023448494443481183
953,2021-10-05 23:08:00,0.2,0.20610352001749552,0.0013399968912238287,-0.007443516908719333
954,2021-10-05 23:38:00,0.188,0.20587754455339233,-0.017280834409045775,-0.0005967101443465628
955,2021-10-06 00:08:00,0.2,0.20566639639429607,-0.0030217538595988056,-0.0026446425346972613
956,2021-10-06 00:38:00,0.225,0.2054722997695455,-0.005074530762340464,0.02460223099279496
957,2021-10-06 01:08:00,0.2,0.20529760082037352,0.001913525545708462,-0.007211126366081955
958,2021-10-06 01:38:00,0.225,0.20514439420699224,0.004535654150183883,0.015319951642823876
959,2021-10-06 02:08:00,0.2,0.20501435522931405,-0.0027620794094513875,-0.002252275819862648
960,2021-10-06 02:38:00,0.213,0.2049085409808641,0.005472970487281337,0.002618488531854535
961,2021-10-06 03:08:00,0.2,0.20482713290588642,-0.0026954150304428614,-0.002131717875443556
962,2021-10-06 03:38:00,0.188,0.20476944557464566,0.004759981958715459,-0.021529427533361123
963,2021-10-06 04:08:00,0.213,0.2047340113236283,0.007961723470738908,0.0003042652056327866
964,2021-10-06 04:38:00,0.2,0.20471874309666205,0.0036281332528098746,-0.008346876349471899
965,2021-10-06 05:08:00,0.188,0.20472110945040717,0.008422690803888083,-0.025143800254295245
966,2021-10-06 05:38:00,0.2,0.2047381082825234,-0.0033320244747652955,-0.001406083807758085
967,2021-10-06 06:08:00,0.213,0.20476667562539247,0.00947951343109228,-0.0012461890564847422
968,2021-10-06 06:38:00,0.213,0.2048041026336386,0.001428888749292077,0.006767008617069303
969,2021-10-06 07:08:00,0.213,0.20484813577934058,0.009575885812748371,-0.0014240215920889587
970,2021-10-06 07:38:00,0.2,0.20489706142916242,-0.005059137931101736,0.00016207650193933443
971,2021-10-06 08:08:00,0.2,0.20494981338093538,0.00399776515211541,-0.008947578533050782
972,2021-10-06 08:38:00,0.188,0.20500564391053766,-0.015574434655518245,-0.001431209255019411
973,2021-10-06 09:08:00,0.188,0.2050639604103893,-0.0037190797757270682,-0.013344880634662215
974,2021-10-06 09:38:00,0.2,0.2051242849058631,0.0007103620366012539,-0.005834646942464328
975,2021-10-06 10:08:00,0.213,0.2051862175495556,0.00833804425547842,-0.0005242618050340375
976,2021-10-06 10:38:00,0.188,0.2052493789708171,0.010625839781492561,-0.027875218752309666
977,2021-10-06 11:08:00,0.188,0.2053133089287815,-0.0052870341390077215,-0.012026274789773778
978,2021-10-06 11:38:00,0.2,0.2053777916061524,-0.008534709377348572,0.0031569177711961716
979,2021-10-06 12:08:00,0.213,0.2054427479103666,0.006565155786345448,0.0009920963032879482
980,2021-10-06 12:38:00,0.213,0.2055081292550854,-0.003374588825476627,0.010866459570391201
981,2021-10-06 13:08:00,0.2,0.205573814837082,0.005413583536873004,-0.010987398373954987
982,2021-10-06 13:38:00,0.188,0.20563958345731564,0.010521117279811424,-0.028160700737127065
983,2021-10-06 14:08:00,0.225,0.20570499747682272,0.012628513439753505,0.006666489083423793
984,2021-10-06 14:38:00,0.2,0.2057695065361114,-0.0005832821703520856,-0.005186224365759301
985,2021-10-06 15:08:00,0.2,0.20583242709156652,-0.005000518957576926,-0.0008319081339895895
986,2021-10-06 15:38:00,0.2,0.20589340922395108,-0.008529748300745021,0.0026363390767939476
987,2021-10-06 16:08:00,0.2,0.20595231191122698,-0.005159506708785822,-0.0007928052024411547
988,2021-10-06 16:38:00,0.188,0.20600932052262377,-0.0034277105467911476,-0.014581609975832632
989,2021-10-06 17:08:00,0.2,0.20606473538928732,-0.006278411115740712,0.00021367572645339394
990,2021-10-06 17:38:00,0.2,0.2061188916847406,-0.008508868249050157,0.0023899765643095594
991,2021-10-06 18:08:00,0.213,0.20617196314172434,-0.00633715847574075,0.013165195334016416
992,2021-10-06 18:38:00,0.213,0.20622400151472323,0.0005852760613977818,0.006190722423878997
993,2021-10-06 19:08:00,0.213,0.20627509763353694,0.00489077696191039,0.0018341254045526612
994,2021-10-06 19:38:00,0.2,0.2063254914159964,-0.005229448388027842,-0.001096043027968563
995,2021-10-06 20:08:00,0.213,0.20637539260709517,-0.003948772993346313,0.010573380386251136
996,2021-10-06 20:38:00,0.2,0.20642481222531303,-0.006235766180438001,-0.00018904604487501864
997,2021-10-06 21:08:00,0.2,0.20647365209854832,0.0015101952436841013,-0.007983847342232397
998,2021-10-06 21:38:00,0.225,0.2065218425517559,0.012423369855899301,0.00605478759234479
999,2021-10-06 22:08:00,0.225,0.2065694018404127,-0.008539014011172278,0.026969612170759577
1000,2021-10-06 22:38:00,0.213,0.2066164267837997,0.007694092351513665,-0.0013105191353133816
1001,2021-10-06 23:08:00,0.213,0.20666309027718544,0.00048342504545474327,0.005853484677359827
1002,2021-10-06 23:38:00,0.225,0.2067096147377305,-0.008590959725061574,0.02688134498733108
1003,2021-10-07 00:08:00,0.225,0.20675608467617188,-0.005949923480157617,0.024193838803985734
1004,2021-10-07 00:38:00,0.2,0.2068024382363358,-0.010734472347094907,0.003932034110759125
1005,2021-10-07 01:08:00,0.225,0.20684832544017479,0.0023713359608966075,0.015780338598928606
1006,2021-10-07 01:38:00,0.213,0.20689332615278155,0.004949636372152111,0.0011570374750663193
1007,2021-10-07 02:08:00,0.225,0.20693699675819965,-0.005842592177114087,0.023905595418914433
1008,2021-10-07 02:38:00,0.188,0.20697891515248557,0.005528339169968457,-0.024507254322454014
1009,2021-10-07 03:08:00,0.225,0.20701873353745245,-0.00583865438604464,0.02381992084859219
1010,2021-10-07 03:38:00,0.213,0.20705621710096972,0.004963732022675852,0.0009800508763544158
1011,2021-10-07 04:08:00,0.213,0.20709122422064177,0.010741960778078282,-0.004833184998720069
1012,2021-10-07 04:38:00,0.213,0.20712357098091136,0.003898280053949305,0.0019781489651393425
1013,2021-10-07 05:08:00,0.213,0.20715319970902915,0.010724932541942282,-0.004878132250971445
1014,2021-10-07 05:38:00,0.2,0.20718006742056774,-0.006437944534577226,-0.0007421228859905149
1015,2021-10-07 06:08:00,0.188,0.20720424535962925,0.012448454367266092,-0.031652699726895356
1016,2021-10-07 06:38:00,0.2,0.2072260634227748,-0.0036644584032098017,-0.003561605019564984
1017,2021-10-07 07:08:00,0.2,0.20724598713636497,0.012440584121224509,-0.019686571257589464
1018,2021-10-07 07:38:00,0.188,0.2072645452284989,-0.007765173501990786,-0.011499371726508112
1019,2021-10-07 08:08:00,0.188,0.20728219206801593,0.008655894080758206,-0.027938086148774133
1020,2021-10-07 08:38:00,0.188,0.20729932208443042,-0.020863921289405677,0.0015645992049752588
1021,2021-10-07 09:08:00,0.2,0.2073163289643221,-0.0028741520376993216,-0.004442176926622743
1022,2021-10-07 09:38:00,0.188,0.2073334362258218,0.006368351947842085,-0.025701788173663864
1023,2021-10-07 10:08:00,0.2,0.20735079403463108,0.011543708301941506,-0.018894502336572583
1024,2021-10-07 10:38:00,0.225,0.20736851875415027,0.014010259049441951,0.003621222196407786
1025,2021-10-07 11:08:00,0.2,0.20738674188088507,-0.008004360384700315,0.0006176185038152537
1026,2021-10-07 11:38:00,0.225,0.20740569028196015,-0.008929751750724501,0.02652406146876435
1027,2021-10-07 12:08:00,0.213,0.20742565061991775,0.009658598679875088,-0.0040842492997928415
1028,2021-10-07 12:38:00,0.225,0.20744700048421597,-0.006335219800999462,0.023888219316783504
1029,2021-10-07 13:08:00,0.213,0.20747010678251082,0.008331284551449625,-0.002801391333960457
1030,2021-10-07 13:38:00,0.225,0.20749539668769906,0.013791304007717125,0.003713299304583806
1031,2021-10-07 14:08:00,0.225,0.20752350892086202,0.015641273885153743,0.0018352171939842454
1032,2021-10-07 14:38:00,0.225,0.2075548689370108,-0.00010229982292328892,0.017547430885912485
1033,2021-10-07 15:08:00,0.2,0.20758974889359327,-0.007832560434785776,0.0002428115411925169
1034,2021-10-07 15:38:00,0.225,0.20762838230816913,-0.009201762606496165,0.026573380298327037
1035,2021-10-07 16:08:00,0.2,0.2076708468682797,-0.0033173244327273886,-0.004353522435552287
1036,2021-10-07 16:38:00,0.2,0.2077170702666676,-0.006972046886735826,-0.000745023379931764
1037,2021-10-07 17:08:00,0.2,0.20776689215995217,-0.008573553889731238,0.0008066617297790846
1038,2021-10-07 17:38:00,0.2,0.20782013838526722,-0.013478781834670224,0.005658643449403006
1039,2021-10-07 18:08:00,0.2,0.20787655788778184,-0.008703485857029469,0.0008269279692476317
1040,2021-10-07 18:38:00,0.2,0.20793594122747827,0.0005758087450051145,-0.008511749972483384
1041,2021-10-07 19:08:00,0.213,0.20799810736877247,0.006108595654814597,-0.0011067030235870634
1042,2021-10-07 19:38:00,0.2,0.2080627989956448,-0.008310175917567582,0.0002473769219227817
1043,2021-10-07 20:08:00,0.2,0.2081297807225831,-0.007273815124752737,-0.0008559655978303549
1044,2021-10-07 20:38:00,0.2,0.20819879649193235,-0.00885349892031309,0.0006547024283807545
1045,2021-10-07 21:08:00,0.213,0.20826942051819944,0.0016361116510949544,0.003094467830705605
1046,2021-10-07 21:38:00,0.225,0.20834129659151474,0.014970443149046534,0.0016882602594387452
1047,2021-10-07 22:08:00,0.188,0.20841399702202262,-0.00451824293573134,-0.01589575408629129
1048,2021-10-07 22:38:00,0.2,0.20848703759151826,0.010211299791443133,-0.018698337382961394
1049,2021-10-07 23:08:00,0.2,0.2085600489038293,0.0002540115753940233,-0.008814060479223312
1050,2021-10-07 23:38:00,0.188,0.20863261841226804,-0.0045418842515793185,-0.016090734160688736
1051,2021-10-08 00:08:00,0.2,0.20870435726831085,-0.008842424953640408,0.0001380676853295626
1052,2021-10-08 00:38:00,0.188,0.20877505224393778,-0.016486843428955338,-0.0042882088149824305
1053,2021-10-08 01:08:00,0.213,0.20884091032267535,0.0029874380536703644,0.0011716516236542907
1054,2021-10-08 01:38:00,0.213,0.2089059169647397,0.0054417666015939385,-0.001347683566333635
1055,2021-10-08 02:08:00,0.2,0.20897053677288455,-0.008907433286469082,-6.31034864154445e-05
1056,2021-10-08 02:38:00,0.213,0.20903506906378955,0.005576274279684022,-0.0016113433434735702
1057,2021-10-08 03:08:00,0.2,0.20909969193416764,-0.00897715293820405,-0.000122538995963567
1058,2021-10-08 03:38:00,0.213,0.20916450963108518,0.005198264181437159,-0.0013627738125223388
1059,2021-10-08 04:08:00,0.225,0.2092295802923617,0.013590694968569239,0.0021797247390690777
1060,2021-10-08 04:38:00,0.213,0.2092949353747641,0.004325715964017063,-0.0006206513387811696
1061,2021-10-08 05:08:00,0.225,0.2093605836115765,0.013140516174801681,0.002498900213621813
1062,2021-10-08 05:38:00,0.2,0.20942652253854233,-0.009575658993500394,0.00014913645495806538
1063,2021-10-08 06:08:00,0.225,0.20949273826256795,0.015519239986914134,-1.1978249482069714e-05
1064,2021-10-08 06:38:00,0.2,0.20955921292766339,-0.009421004935887961,-0.0001382079917754131
1065,2021-10-08 07:08:00,0.225,0.20962592793985976,0.015384031848091425,-9.959787951180354e-06
1066,2021-10-08 07:38:00,0.2,0.20969286478327376,-0.010400275043266507,0.000707410259992769
1067,2021-10-08 08:08:00,0.225,0.20976000470074907,0.013596934247336392,0.0016430610519145294
1068,2021-10-08 08:38:00,0.213,0.20982732709984248,-0.02556220375986146,0.028734876660018976
1069,2021-10-08 09:08:00,0.213,0.2098948089563009,-0.0015351333409042848,0.004640324384603378
1070,2021-10-08 09:38:00,0.225,0.20996242638988838,0.012694109947733694,0.0023434636623779204
1071,2021-10-08 10:08:00,0.225,0.21003015010120688,0.014896686243865146,7.316365492798793e-05
1072,2021-10-08 10:38:00,0.225,0.21009794839795473,0.017518921459122993,-0.0026168698570777083
1073,2021-10-08 11:08:00,0.225,0.21016579292904525,-0.010518595430592926,0.025352802501547672
1074,2021-10-08 11:38:00,0.2,0.21023366215900183,-0.009300006470757684,-0.0009336556882441338
1075,2021-10-08 12:08:00,0.225,0.2103015379434256,0.01281471704802262,0.0018837450085517904
1076,2021-10-08 12:38:00,0.2,0.21036940454967298,-0.009319008694181773,-0.0010503958554911874
1077,2021-10-08 13:08:00,0.225,0.210437245656322,0.011551528603848308,0.0030112257398297038
1078,2021-10-08 13:38:00,0.225,0.21050504631966752,0.017150950447606842,-0.002655996767274349
1079,2021-10-08 14:08:00,0.225,0.21057279019733613,0.018284032388883646,-0.003856822586219777
1080,2021-10-08 14:38:00,0.213,0.21064046654779997,0.0006530567942741685,0.001706476657925865
1081,2021-10-08 15:08:00,0.2,0.21070807105853454,-0.010610729558953402,-9.734149958112726e-05
1082,2021-10-08 15:38:00,0.2,0.21077559872640145,-0.009960199326948048,-0.0008153993994533815
1083,2021-10-08 16:08:00,0.213,0.21084304502401183,-0.0010475012041287867,0.0032044561801169436
1084,2021-10-08 16:38:00,0.2,0.2109104061658299,-0.010688163227732824,-0.00022224293809705586
1085,2021-10-08 17:08:00,0.2,0.2109776747050104,-0.010676615200117775,-0.00030105950489259237
1086,2021-10-08 17:38:00,0.188,0.21104484326237838,-0.018453821854234668,-0.004591021408143714
1087,2021-10-08 18:08:00,0.2,0.21111190729567145,-0.010874929737564891,-0.00023697755810653254
1088,2021-10-08 18:38:00,0.213,0.21117886919192452,0.0004897093773133835,0.001331421430762092
1089,2021-10-08 19:08:00,0.2,0.2112457329475996,0.0072299625163180364,-0.018475695463917613
1090,2021-10-08 19:38:00,0.2,0.2113125005593584,-0.011362942597136917,5.044203777851419e-05
1091,2021-10-08 20:08:00,0.2,0.2113791736511174,-0.010831002503455,-0.0005481711476623963
1092,2021-10-08 20:38:00,0.2,0.21144575421239936,-0.011333295447378256,-0.00011245876502108398
1093,2021-10-08 21:08:00,0.213,0.21151224544163785,0.002008964474688903,-0.0005212099163267592
1094,2021-10-08 21:38:00,0.225,0.2115786513649916,0.01708428653963209,-0.0036629379046236865
1095,2021-10-08 22:08:00,0.213,0.2116449787134603,0.0001800753991887544,0.0011749458873509255
1096,2021-10-08 22:38:00,0.225,0.21171124016169662,0.01279025086965275,0.0004985089686506405
1097,2021-10-08 23:08:00,0.213,0.21177744719614144,-5.077596991932863e-05,0.001273328773777893
1098,2021-10-08 23:38:00,0.213,0.21184360886470102,0.00014148485296734632,0.0010149062823316402
