Event_No,Datetime,X Acc Filtered_Mean_observed,X Acc Filtered_Mean_trend,X Acc Filtered_Mean_seasonal,X Acc Filtered_Mean_resid
843,2021-10-03 16:08:00,0.026134231,0.01054059546432749,0.0031070930908386886,0.012486542444833822
844,2021-10-03 16:38:00,-0.001479364,0.010510413280394194,-0.011933722420801039,-5.605485959315516e-05
845,2021-10-03 17:08:00,0.003458119,0.010456705007180808,0.010861375352474608,-0.017859961359655417
846,2021-10-03 17:38:00,-0.000440699,0.010379935434263916,-0.01798699894516182,0.007166364510897905
847,2021-10-03 18:08:00,0.014899156,0.010280853627159567,0.015044696458281314,-0.01042639408544088
848,2021-10-03 18:38:00,0.085518317,0.010160323778225967,0.04146414142199355,0.03389385179978048
849,2021-10-03 19:08:00,0.076057453,0.010018616963740156,0.0011101148914318317,0.06492872114482802
850,2021-10-03 19:38:00,0.013091949,0.009856387079349993,0.019231847719370136,-0.01599628579872013
851,2021-10-03 20:08:00,-0.002746804,0.009674533041476306,-0.05266891689930922,0.040247579857832914
852,2021-10-03 20:38:00,-0.045409587,0.009474684264125824,0.10409376057115122,-0.15897803183527703
853,2021-10-03 21:08:00,0.003262591,0.009258032099971938,-0.01941629357971409,0.013420852479742151
854,2021-10-03 21:38:00,-0.055110303,0.00902544553866616,-0.06567823138917471,0.0015424828505085503
855,2021-10-03 22:08:00,-0.038746058,0.0087784344703412,0.01437437665544836,-0.061898869125789555
856,2021-10-03 22:38:00,0.001534438,0.008518813888028347,-0.03636728534626329,0.029382909458234942
857,2021-10-03 23:08:00,0.015499493,0.008248923605192377,-0.0284350052069945,0.03568557460180212
858,2021-10-03 23:38:00,0.007067695,0.00797096890707337,-0.017856521635475662,0.01695324772840229
859,2021-10-04 00:08:00,0.043111908,0.007686660301827866,0.004056098676557486,0.031369149021614647
860,2021-10-04 00:38:00,0.028822793,0.007397048298422505,0.007000092924612994,0.0144256517769645
861,2021-10-04 01:08:00,0.017217267,0.00710155330274652,-0.018207660702257513,0.028323374399510992
862,2021-10-04 01:38:00,0.010215306,0.006798671255415647,0.027211323121204754,-0.0237946883766204
863,2021-10-04 02:08:00,-0.032620919,0.006488159020260766,0.022539545717851397,-0.06164862373811216
864,2021-10-04 02:38:00,-0.029973222,0.0061712673837819795,-0.023701444597374333,-0.012443044786407648
865,2021-10-04 03:08:00,-0.001300465,0.00584942636363743,-0.017172044275556936,0.010022152911919505
866,2021-10-04 03:38:00,-0.003506939,0.0055234936259821186,0.0039586844790811876,-0.012989117105063307
867,2021-10-04 04:08:00,0.028887695,0.005193908814928089,0.012593649255517649,0.011100136929554262
868,2021-10-04 04:38:00,0.036097074,0.00486065578530841,0.041591175216981593,-0.010354757002290004
869,2021-10-04 05:08:00,-0.000963065,0.004523679382574177,0.07240545107478358,-0.07789219545735776
870,2021-10-04 05:38:00,0.006657935,0.004183059578305148,0.018514927789468432,-0.01604005236777358
871,2021-10-04 06:08:00,-0.038258361,0.00383864818811278,0.07158783859398846,-0.11368484778210122
872,2021-10-04 06:38:00,-0.018247008,0.0034906226919538155,-0.013974610780046264,-0.007763019911907551
873,2021-10-04 07:08:00,-0.022379654,0.0031387271762507857,-0.0752639952844598,0.04974561410820902
874,2021-10-04 07:38:00,-0.020437497,0.0027821236480512807,-0.03554827537020153,0.012328654722150254
875,2021-10-04 08:08:00,-0.047663715,0.002419216149615023,-0.03563333921486669,-0.014449591934748339
876,2021-10-04 08:38:00,-0.007966545,0.0020484633966771854,0.006512155652846526,-0.016527164049523712
877,2021-10-04 09:08:00,0.014743943,0.0016687339227159147,0.022407957229530928,-0.009332748152246842
878,2021-10-04 09:38:00,-0.030538095,0.0012791054567949983,-0.035602708943498956,0.0037855084867039566
879,2021-10-04 10:08:00,0.011192643,0.0008798091549372811,0.019828648668970644,-0.009515814823907924
880,2021-10-04 10:38:00,0.018552343,0.00047165907871660515,0.03477612280017214,-0.01669543887888875
881,2021-10-04 11:08:00,-0.021833201,5.610788360528898e-05,0.0013327839936875148,-0.023222092877292804
882,2021-10-04 11:38:00,-0.016383112,-0.000364543717068782,-0.010176262703855733,-0.005842305579075484
883,2021-10-04 12:08:00,0.011888915,-0.0007877517466182069,0.004565435386022129,0.008111231360596077
884,2021-10-04 12:38:00,0.001011868,-0.0012113494982012192,-0.023124653541633077,0.025347871039834297
885,2021-10-04 13:08:00,0.000818395,-0.0016337622271227982,0.013567591803372032,-0.011115434576249235
886,2021-10-04 13:38:00,0.023143292,-0.002054170869197633,0.013324277218581152,0.01187318565061648
887,2021-10-04 14:08:00,-0.009125633,-0.0024724132183766554,-0.027968854894539385,0.021315635112916044
888,2021-10-04 14:38:00,-0.006683832,-0.0028891960501926384,0.004971528843172341,-0.008766164792979703
889,2021-10-04 15:08:00,-0.026774753,-0.0033046991991573156,-0.013528482259020395,-0.009941571541822288
890,2021-10-04 15:38:00,-0.029491967,-0.003718968315597835,-0.029284384264185226,0.0035113855797830602
891,2021-10-04 16:08:00,-0.036186435,-0.004132080070910452,-0.013227237504110877,-0.018827117424978675
892,2021-10-04 16:38:00,-0.015875962,-0.004544260781207791,-0.01271316996432176,0.0013814687455295498
893,2021-10-04 17:08:00,0.000594191,-0.004955834176218815,0.018593289699060152,-0.013043264522841337
894,2021-10-04 17:38:00,-0.00752384,-0.005367866250500962,-0.005218304646177805,0.0030623308966787662
895,2021-10-04 18:08:00,0.030021977,-0.005781404419987591,-0.0024655664220740296,0.03826894784206162
896,2021-10-04 18:38:00,0.013052284,-0.006195715434987526,0.006125223349573258,0.013122776085414269
897,2021-10-04 19:08:00,0.00390523,-0.006608614534916258,0.00435345367821368,0.006160390856702578
898,2021-10-04 19:38:00,-0.048859047,-0.007018653781989411,0.009100716540955957,-0.05094110975896655
899,2021-10-04 20:08:00,-0.030034454,-0.007425583724725589,-0.04732945819586691,0.0247205879205925
900,2021-10-04 20:38:00,0.092743704,-0.007829544417291962,0.08421712819521225,0.016356120222079707
901,2021-10-04 21:08:00,0.084341277,-0.008229515644181305,-0.03378988022492679,0.1263606728691081
902,2021-10-04 21:38:00,-0.038550926,-0.008623616693306725,-0.021611339979735886,-0.008315969326957388
903,2021-10-04 22:08:00,0.014001222,-0.009010467300186651,0.011691366661457316,0.011320322638729336
904,2021-10-04 22:38:00,0.117498369,-0.009389231640805039,-0.022063314485546798,0.14895091512635186
905,2021-10-04 23:08:00,-0.061396641,-0.009759909099816099,-0.022797121260910606,-0.028839610639273303
906,2021-10-04 23:38:00,-0.034886705,-0.010122018721175984,-0.017845536722189054,-0.00691914955663496
907,2021-10-05 00:08:00,0.037790982,-0.01047502163627926,0.0090131935736432,0.03925281006263606
908,2021-10-05 00:38:00,-0.003265803,-0.010819283801009855,-0.016506513258101783,0.02405999405911164
909,2021-10-05 01:08:00,0.092346743,-0.011155508304327919,-0.01871343189850997,0.12221568320283789
910,2021-10-05 01:38:00,0.031789825,-0.011485172176731331,0.03591521211242845,0.007359785064302881
911,2021-10-05 02:08:00,0.002505954,-0.011810057166458629,-0.0019038295358778062,0.016219840702336435
912,2021-10-05 02:38:00,-0.028909637,-0.012131907511348865,-0.0011891016058800249,-0.015588627882771109
913,2021-10-05 03:08:00,-0.056342146,-0.012450480569806499,0.023610937491519712,-0.06750260292171323
914,2021-10-05 03:38:00,0.022546125,-0.012764735729832697,0.0450265918865181,-0.009715731156685403
915,2021-10-05 04:08:00,0.013141986,-0.013073748783768102,0.03390792897849554,-0.007692194194727435
916,2021-10-05 04:38:00,0.11168985,-0.013377139204709402,0.05015272069809289,0.0749142685066165
917,2021-10-05 05:08:00,0.073019507,-0.013675107805049467,0.0828440307412398,0.0038505840638096596
918,2021-10-05 05:38:00,-0.003606422,-0.013967340186534366,-0.008101636511587882,0.018462554698122247
919,2021-10-05 06:08:00,0.078148619,-0.01425162547441126,0.08988466330679057,0.0025155811676206945
920,2021-10-05 06:38:00,0.189182562,-0.014524886913254728,-0.012117114395455097,0.21582456330870983
921,2021-10-05 07:08:00,0.150149625,-0.014783892397400798,-0.09830175704410793,0.26323527444150874
922,2021-10-05 07:38:00,-0.082156227,-0.01502638214447037,-0.06070045098891986,-0.00642939386660977
923,2021-10-05 08:08:00,-0.07400317,-0.015250817193653616,-0.07290603174141892,0.014153678935072545
924,2021-10-05 08:38:00,-0.058562322,-0.015454814205342685,0.004137910569699104,-0.04724541836435642
925,2021-10-05 09:08:00,0.034352077,-0.015636798837348483,0.0557036106474518,-0.005714734810103317
926,2021-10-05 09:38:00,-0.09789509,-0.015795802538858636,-0.0793723375358298,-0.0027269499253115698
927,2021-10-05 10:08:00,0.111970842,-0.015931085733847668,-0.006069515969606187,0.13397144370345385
928,2021-10-05 10:38:00,-0.041701528,-0.01604327723877225,0.03947578658861676,-0.06513403734984452
929,2021-10-05 11:08:00,-0.022215475,-0.016134315049339966,-0.003468286375507732,-0.0026128735751523025
930,2021-10-05 11:38:00,-0.134423879,-0.016206031288278935,0.011813338374323976,-0.13003118608604503
931,2021-10-05 12:08:00,-0.143723867,-0.016257794629683704,0.024036477460766897,-0.1515025498310832
932,2021-10-05 12:38:00,-0.096608549,-0.01628698566154847,-0.02288399326175681,-0.05743757007669471
933,2021-10-05 13:08:00,-0.168639547,-0.016291611248888806,0.06414105815765962,-0.21648899390877083
934,2021-10-05 13:38:00,-0.10199575,-0.016269730188985677,0.0393303298181881,-0.12505634962920242
935,2021-10-05 14:08:00,-0.066999582,-0.01621781388012421,-0.03845023384466233,-0.012331534275213458
936,2021-10-05 14:38:00,-0.012676918,-0.01613227013869682,0.013022210079338369,-0.009566857940641552
937,2021-10-05 15:08:00,-0.020853773,-0.016009368840117107,-0.01838234098921134,0.013537936829328447
938,2021-10-05 15:38:00,-0.124584502,-0.015846355758784576,-0.029132049165119852,-0.07960609707609556
939,2021-10-05 16:08:00,-0.148939552,-0.015641538382810485,-0.012445880490548811,-0.1208521331266407
940,2021-10-05 16:38:00,0.001458499,-0.015394598477006404,-0.03222715179402145,0.04908024927102785
941,2021-10-05 17:08:00,0.063165081,-0.015106888631338463,0.02352100858456322,0.05475096104677524
942,2021-10-05 17:38:00,0.128792853,-0.014780955054478007,0.0028156362314199768,0.14075817182305805
943,2021-10-05 18:08:00,-0.097193997,-0.014420978119140936,-0.019363803167565433,-0.06340921571329364
944,2021-10-05 18:38:00,-0.077192001,-0.014032301254271792,-0.03960594854641804,-0.023553751199310167
945,2021-10-05 19:08:00,-0.009488991,-0.013619750930859096,-0.02159702421576311,0.025727784146622208
946,2021-10-05 19:38:00,0.059007416,-0.013188187210624315,-0.0017472106538357415,0.07394281386446006
947,2021-10-05 20:08:00,-0.076100346,-0.01274152675293857,-0.06177080921114669,-0.0015880100359147355
948,2021-10-05 20:38:00,-0.158007074,-0.012283924961596865,0.04987573001847603,-0.19559887905687917
949,2021-10-05 21:08:00,-0.099762024,-0.011819946517401122,-0.038516191136439004,-0.04942588634615988
950,2021-10-05 21:38:00,0.011280694,-0.011353195966266149,0.019884999853140864,0.0027488901131252855
951,2021-10-05 22:08:00,0.108886361,-0.010887103338620197,-0.02074678984973923,0.14052025418835942
952,2021-10-05 22:38:00,-0.083956815,-0.010425826817585717,-0.0021065297052853026,-0.07142445847712899
953,2021-10-05 23:08:00,0.147236462,-0.009972840386978956,0.0011665022673397426,0.15604280011963922
954,2021-10-05 23:38:00,-0.052805559,-0.009529132758318763,-0.010570532084043547,-0.032705894157637694
955,2021-10-06 00:08:00,-0.022403221,-0.009093389633685285,-0.0011111732575802336,-0.01219865810873448
956,2021-10-06 00:38:00,-0.090784431,-0.008663619089233791,-0.05162556206735509,-0.03049524984341112
957,2021-10-06 01:08:00,-0.020122376,-0.008239032374703035,-0.041179457041351494,0.02929611341605453
958,2021-10-06 01:38:00,0.048000398,-0.007817445070695192,0.06033790699652369,-0.004520063925828495
959,2021-10-06 02:08:00,-0.124530745,-0.007396662390614997,0.01571553193750107,-0.1328496145468861
960,2021-10-06 02:38:00,0.272243479,-0.006974168451871068,0.022712143396478424,0.25650550405539263
961,2021-10-06 03:08:00,-0.109027891,-0.006550011474443105,0.06939029482287594,-0.17186817434843282
962,2021-10-06 03:38:00,0.097524665,-0.0061265153431846395,0.11005416546927055,-0.0064029851260859125
963,2021-10-06 04:08:00,0.070884118,-0.005707092059983209,0.03301797770998793,0.04357323234999527
964,2021-10-06 04:38:00,0.053462161,-0.005293614625430318,0.04532393892241382,0.013431836703016498
965,2021-10-06 05:08:00,0.125280973,-0.00488695465827432,0.038782945880689576,0.09138498177758474
966,2021-10-06 05:38:00,0.119152417,-0.004487196418044893,-0.027391099160175243,0.15103071257822015
967,2021-10-06 06:08:00,-0.070640518,-0.004094595975755061,0.09383863119382263,-0.16038455321806755
968,2021-10-06 06:38:00,-0.004641914,-0.0037102533479967397,-0.027910678187492145,0.026979017535488883
969,2021-10-06 07:08:00,-0.146493448,-0.0033352295035197384,-0.12237384162612733,-0.020784376870352932
970,2021-10-06 07:38:00,0.139112922,-0.002970256211605444,-0.05323800741689865,0.1953211856285041
971,2021-10-06 08:08:00,-0.11517613,-0.0026138832589160674,-0.10530626904649144,-0.0072559776945924906
972,2021-10-06 08:38:00,0.004197155,-0.0022645039292075544,0.037264489182091604,-0.030802830252884047
973,2021-10-06 09:08:00,-0.165776035,-0.0019202247917112002,0.06972426175506266,-0.23358007196335145
974,2021-10-06 09:38:00,0.083052206,-0.0015786794405757945,-0.08120614168218514,0.16583702712276094
975,2021-10-06 10:08:00,0.000784719,-0.0012379139998512378,-0.04741740249620692,0.04944003549605816
976,2021-10-06 10:38:00,0.087801921,-0.0008967819501780525,0.05252807425070053,0.03617062869947753
977,2021-10-06 11:08:00,0.08918364,-0.0005539161697591348,-0.015425343322839085,0.10516289949259822
978,2021-10-06 11:38:00,0.147340013,-0.00020818307384796092,0.02043371128940502,0.12711448478444293
979,2021-10-06 12:08:00,0.054168858,0.00014032617942082352,0.016734150332696606,0.03729438148788257
980,2021-10-06 12:38:00,0.0788677,0.0004895961284732654,-0.02133430790621945,0.09971241177774617
981,2021-10-06 13:08:00,0.140815363,0.0008372872923127883,0.11432294483083442,0.025655130876852787
982,2021-10-06 13:38:00,-0.104579024,0.0011812604412117403,0.048241419891964184,-0.15400170433317595
983,2021-10-06 14:08:00,-0.043433225,0.0015188889331559238,-0.05463465583704477,0.009682541903888849
984,2021-10-06 14:38:00,-0.154878321,0.0018464585534794366,0.05723632552601596,-0.2139611050794954
985,2021-10-06 15:08:00,-0.1048749,0.0021594120868412363,-0.0016762562099868878,-0.10535805587685435
986,2021-10-06 15:38:00,-0.007088234,0.002451943895707325,-0.009661579999380106,0.00012140210367278179
987,2021-10-06 16:08:00,-0.028112386,0.0027176132949082756,0.0015554953741920654,-0.032385494669100345
988,2021-10-06 16:38:00,-0.100846325,0.002950760414604158,-0.043629112141998314,-0.06016797327260585
989,2021-10-06 17:08:00,0.017582748,0.003147653024204903,0.014893108581648176,-0.00045801360585308055
990,2021-10-06 17:38:00,0.015420772,0.003306618146120507,0.005856511788529353,0.006257642065350139
991,2021-10-06 18:08:00,-0.021509846,0.0034262767473623367,-0.04467776956890756,0.019741646821545222
992,2021-10-06 18:38:00,-0.075693096,0.0035046030635919457,-0.058540934941786665,-0.020656764121805282
993,2021-10-06 19:08:00,-0.075508881,0.0035407600286967962,-0.07084554202652744,-0.008204099002169351
994,2021-10-06 19:38:00,0.008184208,0.0035360366689616914,-0.016388951546845283,0.02103712287788359
995,2021-10-06 20:08:00,-0.114743838,0.0034928813240464453,-0.08180840137438,-0.036428317949666444
996,2021-10-06 20:38:00,-0.007829686,0.003414837396075134,0.01850493035729714,-0.029749453753372276
997,2021-10-06 21:08:00,-0.019193138,0.003305174807134787,-0.03110081618015614,0.008602503373021354
998,2021-10-06 21:38:00,0.128961545,0.003167681559364411,0.042408442570292616,0.083385420870343
999,2021-10-06 22:08:00,0.072860952,0.0030074892947374175,-0.04413306733908921,0.1139865300443518
1000,2021-10-06 22:38:00,0.035306453,0.0028291433791357845,0.037378870829906874,-0.004901561209042657
1001,2021-10-06 23:08:00,0.002983469,0.0026378643720724776,0.04469677043347138,-0.04435116580554386
1002,2021-10-06 23:38:00,0.05303083,0.0024379290010313986,-0.01660893743105423,0.06720183843002284
1003,2021-10-07 00:08:00,-0.054025217,0.002231870295568414,-0.011206738727560596,-0.04505034856800782
1004,2021-10-07 00:38:00,-0.035810078,0.002020265033015196,-0.0921971597509199,0.0543668167179047
1005,2021-10-07 01:08:00,-0.068612984,0.0018050226734021716,-0.06592506796184192,-0.004492938711560258
1006,2021-10-07 01:38:00,0.074222533,0.0015883727716280306,0.08552714856266506,-0.012892988334293101
1007,2021-10-07 02:08:00,-0.047751211,0.0013728524057635718,0.027473323875733018,-0.07659738728149659
1008,2021-10-07 02:38:00,0.124328851,0.001160399530973863,0.04643610330399852,0.07673234816502762
1009,2021-10-07 03:08:00,0.144961922,0.000952415265117012,0.11025629486942759,0.03375321186545539
1010,2021-10-07 03:38:00,0.034585526,0.0007496926406790741,0.17441543352130193,-0.14057960016198098
1011,2021-10-07 04:08:00,0.03601768,0.0005534617891818118,0.030489232928672755,0.004974985282145437
1012,2021-10-07 04:38:00,0.022313203,0.0003643601221086281,0.039872733952416056,-0.017923891074524682
1013,2021-10-07 05:08:00,-0.103938526,0.0001829617513888487,0.008518211705152077,-0.11263969945654093
1014,2021-10-07 05:38:00,-0.131614802,1.0165776504070816e-05,-0.04703074265038989,-0.08459422512611418
1015,2021-10-07 06:08:00,0.13448396,-0.00015313381098506414,0.09400167303353174,0.040635420777453336
1016,2021-10-07 06:38:00,-0.019999036,-0.00030531210480940667,-0.046032143402485855,0.02633841950729526
1017,2021-10-07 07:08:00,0.067256093,-0.0004453786250402926,-0.14979365214818077,0.21749512377322106
1018,2021-10-07 07:38:00,0.076498443,-0.0005723628443990838,-0.0580804175123733,0.13515122335677238
1019,2021-10-07 08:08:00,-0.156037675,-0.000686591487190896,-0.13640774003300796,-0.018943343479801134
1020,2021-10-07 08:38:00,0.087731721,-0.0007903629163254959,0.07212312737079019,0.01639895654553531
1021,2021-10-07 09:08:00,0.139693589,-0.0008862991447222649,0.0844231650741578,0.05615672307056447
1022,2021-10-07 09:38:00,0.141150937,-0.0009772615127050133,-0.09863010533561714,0.24075830384832217
1023,2021-10-07 10:08:00,-0.130383442,-0.0010655349655545455,-0.08412457420995216,-0.04519333282449328
1024,2021-10-07 10:38:00,0.058734443,-0.001152984283818184,0.06947292064959835,-0.009585493365780174
1025,2021-10-07 11:08:00,0.154699372,-0.0012420697487497965,-0.02333592625611941,0.1792773680048692
1026,2021-10-07 11:38:00,0.032528162,-0.0013355206837118382,0.027714914606930763,0.006148768076781075
1027,2021-10-07 12:08:00,0.027398677,-0.001435499785757489,0.005028757452957838,0.023805419332799654
1028,2021-10-07 12:38:00,-0.021528047,-0.001543990628418094,-0.020139959353570484,0.0001559029819885767
1029,2021-10-07 13:08:00,0.146125076,-0.0016625211467143908,0.16469714721984297,-0.016909550073128582
1030,2021-10-07 13:38:00,0.07850343,-0.0017923581820268463,0.059791435792553554,0.02050435238947329
1031,2021-10-07 14:08:00,-0.085379751,-0.0019345293461763694,-0.06992501674671246,-0.013520204907111172
1032,2021-10-07 14:38:00,0.053841252,-0.0020891841469466285,0.09828988140489647,-0.042359445257949845
1033,2021-10-07 15:08:00,-0.048686913,-0.002255483890340927,0.01281348925120555,-0.059244918360864623
1034,2021-10-07 15:38:00,-0.136385123,-0.0024316017195402167,0.008793352587231752,-0.14274687386769153
1035,2021-10-07 16:08:00,0.049885051,-0.002615627440095686,0.012510454300009358,0.03999022414008633
1036,2021-10-07 16:38:00,0.107590468,-0.00280614027849273,-0.059542915259298154,0.1699395235377909
1037,2021-10-07 17:08:00,0.010692192,-0.003001549504217831,0.00278583720698691,0.010907904297230922
1038,2021-10-07 17:38:00,-0.004859642,-0.003199631748813558,0.00984879066729198,-0.011508800918478421
1039,2021-10-07 18:08:00,0.119009325,-0.0033973301361732346,-0.06899738104452124,0.1914040361806945
1040,2021-10-07 18:38:00,0.068908626,-0.0035917789636651484,-0.07869532001499013,0.15119572497865527
1041,2021-10-07 19:08:00,-0.127547813,-0.0037803589101465442,-0.12193485979561,-0.0018325942942434646
1042,2021-10-07 19:38:00,-0.046365481,-0.003959709462780308,-0.03254401356721374,-0.009861757970005955
1043,2021-10-07 20:08:00,-0.084788376,-0.004127460703658989,-0.1017609779422072,0.021100062645866193
1044,2021-10-07 20:38:00,-0.031712868,-0.004282449337365391,-0.006083920383505474,-0.021346498279129135
1045,2021-10-07 21:08:00,-0.011592886,-0.004423675314403434,-0.01902441812324867,0.011855207437652103
1046,2021-10-07 21:38:00,0.05807304,-0.004549286340272675,0.06719467315254439,-0.004572346812271716
1047,2021-10-07 22:08:00,-0.09369521,-0.004657284439330137,-0.0668846551552634,-0.022153270405406465
1048,2021-10-07 22:38:00,0.059007783,-0.0047457766563031,0.09745872808862834,-0.03370516843232523
1049,2021-10-07 23:08:00,0.128122139,-0.0048139610210090715,0.08441402120496402,0.04852207881604505
1050,2021-10-07 23:38:00,-0.005543212,-0.0048607980618064935,-0.02237796205873928,0.021695548120545773
1051,2021-10-08 00:08:00,-0.002515132,-0.004886107283029811,-0.02280411175467643,0.025175087037706243
1052,2021-10-08 00:38:00,-0.15858999,-0.004889059512336264,-0.1330099146950805,-0.02069101579258322
1053,2021-10-08 01:08:00,-0.108918918,-0.004760456179531055,-0.09438748368663322,-0.009770978133835732
1054,2021-10-08 01:38:00,0.115832273,-0.004616908003895491,0.11077924833619729,0.009669932667698201
1055,2021-10-08 02:08:00,0.055069208,-0.004464632612854448,0.039092927212787176,0.020440913400067273
1056,2021-10-08 02:38:00,0.045971078,-0.00430811224709053,0.07130811451261251,-0.021028924265521984
1057,2021-10-08 03:08:00,0.134057701,-0.00415022081327309,0.15357063172479077,-0.015362709911517676
1058,2021-10-08 03:38:00,0.240285235,-0.003992537280263267,0.23955256867760588,0.004725203602657399
1059,2021-10-08 04:08:00,0.002107116,-0.0038358074734674914,0.025776046376521942,-0.019833122903054452
1060,2021-10-08 04:38:00,0.028952037,-0.003680322062838392,0.03154127883366781,0.0010910802291705843
1061,2021-10-08 05:08:00,-0.037898374,-0.0035260764789371004,-0.02406864615918991,-0.010303651361872987
1062,2021-10-08 05:38:00,-0.058514997,-0.003372930877333002,-0.06807297892391818,0.012930912801251186
1063,2021-10-08 06:08:00,0.06165649,-0.0032206762946914167,0.0920311166852014,-0.02715395039050999
1064,2021-10-08 06:38:00,-0.105266479,-0.003069097750893505,-0.06720028194476352,-0.03499709930434297
1065,2021-10-08 07:08:00,-0.171766847,-0.0029179153266377282,-0.1764904799615288,0.007641548288166535
1066,2021-10-08 07:38:00,-0.061984064,-0.0027667992430472285,-0.06245969767972688,0.0032424329227741105
1067,2021-10-08 08:08:00,-0.155850653,-0.002615459589337082,-0.1676225501075909,0.014387356696927965
1068,2021-10-08 08:38:00,0.115364156,-0.0024636572186737126,0.11119054963113983,0.006637263587533873
1069,2021-10-08 09:08:00,0.068020827,-0.0023112109182596265,0.09980280050901989,-0.02947076259076026
1070,2021-10-08 09:38:00,-0.11404959,-0.002157964603410772,-0.11549945604651332,0.003607830649924087
1071,2021-10-08 10:08:00,-0.115864067,-0.0020037369670235948,-0.12314949261453294,0.009289162581556532
1072,2021-10-08 10:38:00,-0.089269174,-0.0018483668108502929,0.08704821506880916,-0.17446902225795888
1073,2021-10-08 11:08:00,-0.036496282,-0.0016917284975733243,-0.03139566779404603,-0.003408885708380641
1074,2021-10-08 11:38:00,0.030623917,-0.0015337128779358586,0.035736453898766014,-0.0035788240208301553
1075,2021-10-08 12:08:00,-0.091099603,-0.0013742161145828783,-0.011125468694459963,-0.07859991819095716
1076,2021-10-08 12:38:00,-0.018573056,-0.0012131257965432847,-0.017800035138754566,0.00044010493529784934
1077,2021-10-08 13:08:00,0.056137806,-0.0010502892227749912,0.21171476268769668,-0.15452666746492166
1078,2021-10-08 13:38:00,0.053858066,-0.0008855586033795519,0.07036078112157272,-0.015617156518193166
1079,2021-10-08 14:08:00,-0.079482127,-0.0007187963153891505,-0.08544877853968412,0.006685447855073271
1080,2021-10-08 14:38:00,0.171582834,-0.0005498580925569213,0.1399959281254612,0.03213676396709572
1081,2021-10-08 15:08:00,0.057288467,-0.00037863135631347746,0.026830090569055897,0.03083700778725758
1082,2021-10-08 15:38:00,0.03345867,-0.00020507579705790447,0.028809325807976155,0.004854419989081753
1083,2021-10-08 16:08:00,0.014643439,-2.9216706555612723e-05,0.025733339489839555,-0.011060683783283943
1084,2021-10-08 16:38:00,-0.066297747,0.00014890267533621492,-0.07581452267061212,0.009367872995275897
1085,2021-10-08 17:08:00,-0.026319845,0.0003292493118029901,-0.011893129394503144,-0.014755964917299847
1086,2021-10-08 17:38:00,0.019352323,0.0005117824722021805,0.013474372738407915,0.005366167789389906
1087,2021-10-08 18:08:00,-0.095779239,0.0006964783248704287,-0.0929611552005402,-0.0035145621243302316
1088,2021-10-08 18:38:00,-0.081747996,0.0008833088931163031,-0.09670092776520886,0.014069622872092555
1089,2021-10-08 19:08:00,0.074298596,0.0010722418412974733,-0.17446810077202837,0.2476944549307309
1090,2021-10-08 19:38:00,-0.057487899,0.0012632194362054785,-0.05243305462153503,-0.006318063814670449
1091,2021-10-08 20:08:00,0.042347589,0.0014561802769438015,-0.11845259228093809,0.1593440010039943
1092,2021-10-08 20:38:00,0.003129676,0.0016510751177056908,-0.02676447193808803,0.02824307282038234
1093,2021-10-08 21:08:00,-0.009837195,0.00184784482353131,-0.004546532414035617,-0.007138507409495693
1094,2021-10-08 21:38:00,0.083043934,0.002046383461574556,0.09019345873162966,-0.00919590819320422
1095,2021-10-08 22:08:00,-0.074468205,0.0022465937702762845,-0.09029430513072366,0.013579506360447378
1096,2021-10-08 22:38:00,0.197923675,0.0024483961803974975,0.16607567382818247,0.029399604991420022
1097,2021-10-08 23:08:00,0.11977475,0.0026516750399478064,0.12742178961317757,-0.010298714653125379
1098,2021-10-08 23:38:00,-0.054654436,0.0028562592435633118,-0.02868254880041209,-0.028828146443151223
