Event_No,Source_File,Wave Raw_Min,Wave Raw_Max,Wave Raw_Mean,Wave Raw_Median,Wave Raw_Std_Dev,Wave Filtered_Min,Wave Filtered_Max,Wave Filtered_Mean,Wave Filtered_Median,Wave Filtered_Std_Dev,Wave Frequency_Min,Wave Frequency_Max,Wave Frequency_Mean,Wave Frequency_Median,Wave Frequency_Std_Dev,X Acc Raw_Min,X Acc Raw_Max,X Acc Raw_Mean,X Acc Raw_Median,X Acc Raw_Std_Dev,X Acc Filtered_Min,X Acc Filtered_Max,X Acc Filtered_Mean,X Acc Filtered_Median,X Acc Filtered_Std_Dev,Y Acc Raw_Min,Y Acc Raw_Max,Y Acc Raw_Mean,Y Acc Raw_Median,Y Acc Raw_Std_Dev,Y Acc Filtered_Min,Y Acc Filtered_Max,Y Acc Filtered_Mean,Y Acc Filtered_Median,Y Acc Filtered_Std_Dev,Z Acc Raw_Min,Z Acc Raw_Max,Z Acc Raw_Mean,Z Acc Raw_Median,Z Acc Raw_Std_Dev,X Displacement_Min,X Displacement_Max,X Displacement_Mean,X Displacement_Median,X Displacement_Std_Dev,Y Displacement_Min,Y Displacement_Max,Y Displacement_Mean,Y Displacement_Median,Y Displacement_Std_Dev,X Velocity_Min,X Velocity_Max,X Velocity_Mean,X Velocity_Median,X Velocity_Std_Dev,Y Velocity_Min,Y Velocity_Max,Y Velocity_Mean,Y Velocity_Median,Y Velocity_Std_Dev,X Frequency,Y Frequency
E794_processed,E794_processed,21.640892,24.247963,22.86772248838889,22.878147,0.32583485965980663,-1.22389572893802,1.305854304749744,-3.996799851982683e-05,0.003843057671375081,0.3247974335978341,0.1416015625,0.1416015625,0.1416015625,0.1416015625,0.0,-205.62277,151.71065,-9.295860666286556,-7.97745085,52.16462822272273,-196.7940899068624,159.1557411076355,0.010201674551970099,1.3506230920767335,52.15031326663195,-156.27953,184.09935,-0.7142006201325309,-2.6009697999999997,46.00398666607252,-152.5916402156871,185.2917225047373,-0.044893636830560864,-1.884450160308091,45.99939466278053,3826.2605,3914.6621,3865.5372339,3865.55,9.645709034818589,-93.04585025914575,106.6415802377049,-0.016459803178513765,-0.4557304855933333,32.83524330535292,-99.5450548448809,90.34040371873533,-0.03216005178250635,0.02790711054239621,27.692848825924226,-103.7267877288616,147.2657239140281,25.738235547798094,24.900172643468522,39.5059597825393,-121.1522256977058,101.2161458897671,-8.034026103433707,-8.04672127632572,34.21862924699765,0.2203369140625,0.2294921875
E795_processed,E795_processed,-16.227905,71.771759,1.9669086440988888,0.0,7.426242551367007,-34.30020009855136,35.39616300606258,0.00010472763808925982,1.1903928968873795e-14,1.9040339186527422,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-193.38576,155.42682,-11.535082495108927,-10.545678500000001,50.91792022616956,-182.0034424773295,166.7230387873134,0.030014151612004967,1.011402627481592,50.94971450550537,-146.38921,208.04512,-3.582515771256906,-4.5640211,48.948681923186456,-142.6945182292381,211.274277259246,-0.025186414579272145,-1.0945322570556035,48.92605543818869,3817.3328,3903.9617,3858.0592091222225,3858.408,9.43430382558346,-113.9171557965244,131.6869981812709,-0.06349607305150956,-0.3429363310386684,32.299788185025356,-104.8136649710629,92.04331642555007,0.05310796814362919,0.43275167949017845,29.688051925727418,-35.85192464094709,226.7691707142589,102.82367897767496,102.80877734291565,38.616979664578594,-139.2369457299839,78.71250939887521,-27.386816258927055,-26.798836520890283,36.597855098554206,0.21484375,0.206298828125
E796_processed,E796_processed,21.751362,23.938648,22.95786769127778,22.966522,0.3110707351302412,-1.225276656005931,1.007355956774096,8.544889379272484e-05,0.004059042943914629,0.31012769944382085,0.146484375,0.146484375,0.146484375,0.146484375,0.0,-198.98985,156.03882,-12.144420725910805,-10.868091499999998,50.44965181404894,-188.0592800985685,167.6796734457856,-0.02314437793264899,1.181589930928836,50.416143583637876,-155.0657,169.28694,-6.050265709545033,-7.7617714499999995,45.085071249418206,-160.2409731906702,176.6751748783516,-0.10417040240328639,-1.7996312071469955,45.178306253095855,3816.4395,3898.5903,3854.19598225,3853.9431,9.085771051391957,-118.754423478449,111.9726196010196,0.04378539381168911,-0.09197426370954043,31.6183130089596,-119.1631488361774,216.4512901427124,0.1417876401424691,-0.043795672239883565,28.652720265853354,-168.7284714595019,80.38066132636426,-32.83639574926101,-32.175432332569656,38.191573100011794,-302.1796606856947,0.0,-194.705885304496,-194.715750097054,34.051514158639755,0.244140625,0.244140625
E797_processed,E797_processed,-16.227905,72.169441,1.9589213119012168,0.0,7.3739745496209865,-34.36694483651971,36.216180909194,0.0006124112574359468,2.502843159483379e-14,1.9319726655412306,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-160.50717,156.60307,-12.632285482466072,-11.038714,47.31611140170111,-146.4669207333031,168.819252008684,0.09814789732573084,1.644775062805389,47.483056986945186,-150.47002,158.29149,-8.250492526120059,-9.1522713,43.91582605909472,-141.1811118532485,166.8950394706109,-0.009693381080970022,-0.895654832553594,44.00043892929392,3807.4436,3890.4219,3850.5459843157955,3850.3716,8.504570870099633,-243.7545872188691,118.6519681570717,-0.14737632676793566,-0.8358334338889009,31.665163540241668,-119.9608246870885,116.9979533168075,-0.05955104223285389,-0.1784066505194097,26.99286418382298,0.0,337.1080826727682,228.93105220766813,228.5633954026299,36.52963637560064,-28.8763688372085,188.9504423582454,76.76272969033636,77.31761435316484,33.113293453286985,0.235595703125,0.235595703125
E798_processed,E798_processed,22.038582,23.872368,23.028008196777776,23.032803,0.2925065218309855,-1.046365485323655,0.8203950329093566,-0.0007611904618494923,0.003012451710750231,0.2927920419959479,0.166015625,0.166015625,0.166015625,0.166015625,0.0,-205.08748,149.97446,-13.09936356013097,-12.3044695,50.616675553482025,-191.8015033523845,163.4705969604603,-0.06628023390265485,0.6259882743119998,50.63739042221332,-151.59834,149.71591,-9.992645954015217,-10.673128,43.18018045877803,-148.713199863879,160.2347141206479,-0.11822089569955299,-0.7387704557866437,43.27835453069352,3808.2744,3878.8066,3848.202627772223,3847.604,8.33202837121532,-88.31254452621981,98.5975918903529,0.09280038213478137,-0.04558315392479706,30.77044684438962,-139.4798205281424,220.3677581232062,0.15793433903305704,0.007586404851828378,27.061214140652424,-188.474877215041,39.98808936636626,-77.33768829181082,-77.0479563092084,37.766317882071284,-297.8325141951066,0.0,-153.46323222966558,-152.53465278135394,32.308088501821516,0.2178955078125,0.2239990234375
E799_processed,E799_processed,-16.227905,71.572906,1.9762905375520559,0.0,7.457320347076013,-35.14424563573962,35.56649528009535,0.0003253926680354178,1.1345293647452806e-13,1.9020758787825083,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-179.58356,159.18045,-13.581822203622238,-12.507077500000001,46.99937486493272,-166.518208155666,173.1532703422951,0.04704380785645723,1.054184466701269,47.03479217226135,-164.25835,172.04901,-11.9131075924023,-12.247095000000002,44.54108888177597,-152.6987983482073,185.5515820902424,0.04101741696687208,-0.3589982718971013,44.573430276639534,3793.8013,3897.1204,3844.7452390444446,3845.3584,8.441210569742555,-88.47763233625739,92.20779687753456,0.021891653860794866,-0.2352350756434767,27.594096217052247,-83.32488140889856,82.87381937003275,0.011423944044889068,-0.34322272553298916,26.220984455636497,-130.3112571355644,94.04769574836368,-19.544911945298455,-19.8090851519074,34.554885208509894,-109.8657055428155,103.2797417877205,5.031209898544362,5.368233438178461,32.82229290608647,0.22216796875,0.22705078125
E800_processed,E800_processed,22.060677,24.071213,23.08141383338889,23.076992,0.2718867515501741,-1.054927785415762,0.9956729455120013,-0.0002151779869294677,-0.002659231621011038,0.27070985949487586,0.15625,0.15625,0.15625,0.15625,0.0,-218.59576,140.90149,-14.086435976711858,-12.439453499999999,49.69240041996597,-204.5575991998612,155.0864244805134,0.05440508097901919,1.5902559965838365,49.700825098981625,-165.8692,181.72772,-13.861905882804855,-14.847256,46.18215079751984,-152.6138388850339,196.3947945786819,0.005318557737834037,-0.8890746554624549,46.18954067831977,3796.2546,3897.292,3841.793324911111,3841.7495,8.516058520810676,-86.84073283228736,95.86769704546775,-0.04324313835425929,-0.5579212443157258,27.90794561407168,-123.6191018553134,86.83401393149012,-0.07727123615173458,-0.37356778328404794,27.116602534217318,-122.2983550037271,102.143731463664,-13.058589816451686,-12.6047732359877,35.88864629124481,-45.21802655892104,175.8775021200002,71.45089664710335,72.11680290314484,33.87603994926296,0.2386474609375,0.2508544921875
E801_processed,E801_processed,-16.227905,71.440346,1.9799415395768887,0.0,7.465798739015331,-35.14204564584252,35.4392438454169,-8.585365941990531e-05,9.200479709012275e-15,1.90069942777201,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-222.0352,155.77266,-14.627654657673915,-13.0511525,46.998308298127455,-208.7559476921199,170.6544703773021,-0.040779396462992716,1.52881840622035,47.04351861383496,-152.9657,211.22935,-15.218853092694015,-15.239618,44.068386645235655,-137.7060281108142,227.2463987354078,-0.012257354755896665,-0.11039906374128615,44.06065236961427,3800.6191,3881.9253,3839.357405377778,3839.9009,7.978350765766628,-90.5891253709809,122.3246165817199,0.01699162895160633,-0.4239493477476044,26.33928855411052,-92.2125761845767,89.45666281904889,0.037590249227257476,-0.26145663996133806,25.224521483929657,-267.221179851873,0.3401456989624556,-143.77420862444598,-143.89794010306,33.610403900479696,-112.5087569551633,118.4657676836263,12.972856558423219,13.644458372770675,31.855552657500475,0.2496337890625,0.2496337890625
E802_processed,E802_processed,22.171143,24.115398,23.121274755388885,23.121178,0.2762446411871174,-0.9471042541085946,0.9960853602480807,8.295191666062636e-05,-0.0031226521934284886,0.2752388694072384,0.146484375,0.146484375,0.146484375,0.146484375,0.0,-191.43205,161.05615,-15.150173984781038,-14.058356,48.10058994618923,-176.8470935383241,176.4164030865277,0.07240373354261366,0.9638812402635413,48.237698990690916,-165.05786,167.66502,-16.17152700433911,-16.521468,43.52687288588903,-149.1743366045515,185.1324621592204,0.0771284440084002,-0.35880836046475695,43.58272681997061,3800.615,3875.6096,3837.8240285222214,3838.1123,8.283936561677178,-201.0066494064704,133.9656496479741,-0.12016986264693183,-0.23490397022924014,28.382497746097336,-91.74391005387166,81.09457644095129,-0.05491201047406749,-0.26009691657889533,24.823485957280916,0.0,319.266008904248,202.96952669493203,202.89737745195026,34.995153757072075,-68.9436620640416,154.785125569058,49.1222258188419,49.721063551798906,31.59595416647997,0.2587890625,0.2581787109375
E803_processed,E803_processed,-16.227905,71.219406,1.9862915485567532,0.0,7.496814441568925,-35.19691706953516,35.15680037116024,-9.237266460379825e-05,-4.005727818787065e-14,1.8886118570077184,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-189.93823,128.97144,-15.54705181673173,-13.865805,47.06752600992064,-173.924263586602,144.1119377549552,-0.11601591844572369,1.625506069445574,47.10453808510082,-162.06726,172.38319,-16.944073895849243,-17.114038,44.478955742208704,-145.1708616542001,190.2835084840801,0.034787185882655336,-0.2140886116897782,44.474427255115316,3776.5098,3879.1809,3836.5230118951054,3836.3269,8.086947055674361,-75.30585420717829,127.4553249554535,0.1038697263046373,-0.7621478740227943,26.330831671306914,-79.07150768963365,86.90254147859753,-0.05967766752249171,-0.2696350305733697,25.850566834783752,-214.1408714282145,0.0,-106.44137586498714,-106.1133543924759,33.67806335098969,-84.35338246934133,119.8384344470563,21.688657858137386,21.38420287771048,32.454520730618825,0.2508544921875,0.2374267578125
E804_processed,E804_processed,22.126957,23.960743,23.080738754722223,23.076992,0.2694823533184792,-0.9481805417893499,0.8853706028139123,-0.0002869758311252266,0.006513973238340523,0.2679087160271909,0.1611328125,0.1611328125,0.1611328125,0.1611328125,0.0,-175.14897,136.23586,-15.780056742967107,-13.7223995,46.32481876668879,-159.3436410077506,152.1084532433415,0.1250586401102099,2.106044501098867,46.42354461168749,-211.4938,181.78712,-17.418975985976413,-18.598469,45.01969687527887,-193.2742826995535,199.3227222324757,-0.08580293151055088,-1.3054545410103935,45.090386539679564,3796.1511,3888.1086,3835.887534894445,3836.3269,8.443363252238871,-91.7620234094827,79.79979940219246,-0.06015061285581179,-0.29592983599639033,26.07829540521854,-96.7884095618692,87.34933016749387,0.02822254330054228,0.20826665213265277,26.194232034148026,-21.62113296608062,223.6738891196664,102.64676060268792,102.69767950367674,33.44971933409295,-159.8871179871773,78.81101674635246,-34.935380565470616,-34.8958223526248,33.16069231000015,0.2508544921875,0.2069091796875
E805_processed,E805_processed,-16.227905,71.131035,1.9765550516884445,0.0,7.477245619195635,-35.21172749676042,35.04453778345993,0.00023990349042051499,4.433897857440505e-14,1.8922571971208684,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-207.17964,131.94838,-15.954239630800194,-14.6483265,44.65959400379723,-190.5251602328577,147.9368401639401,-0.008533761956311569,1.2199907779669759,44.61849792738552,-160.84767,148.72899,-17.54859672282967,-17.8338825,43.148358802504426,-143.2104923662631,166.2656210844134,0.031754322042686994,-0.3676616359806242,43.156504845932986,3789.9016,3870.2527,3835.3226968666663,3835.4341,7.66984226094118,-122.4562356501622,102.2979853289959,-0.07922924360662202,-0.2707532735650684,24.948208891349264,-90.19170684614333,92.78085933265152,0.04968492985130549,-0.14167838082965561,24.425295183987462,-73.57972926554034,135.9293579858963,25.100200174046105,25.170850784322006,31.851402369764198,-112.6744136744371,101.4929217897091,-0.9947970004101262,-0.2872813609521394,31.031303187520823,0.24169921875,0.24169921875
E806_processed,E806_processed,22.147987,23.981441,22.969007769166666,22.966347,0.24100351011495566,-0.8199739935471033,1.002035014583257,-0.000728136380265839,0.001261404149616799,0.23978131554057427,0.15625,0.15625,0.15625,0.15625,0.0,-200.81305,138.54854,-15.942557550593888,-14.754804,45.47915280497139,-185.0613826087911,154.6949921462629,0.09824758818102704,1.2611548732186595,45.55529045185131,-144.48982,125.80346,-17.711728656623507,-18.01853,41.10958727358878,-126.0763993299294,143.7717058064346,0.07043858120422848,-0.2204279401392559,41.14455247520433,3797.9368,3879.1809,3835.3322719333337,3835.4341,7.332067616216097,-174.3899622530449,118.2338742035869,-0.1028092666688295,-0.20435607394570354,24.67528304054921,-138.0724353908014,88.58152874723642,-0.09823135946002878,-0.21342716478494725,23.13804010142494,0.0,284.5553138187485,171.81121819692135,172.11622123074653,31.841473680948212,-24.57661730036501,189.341658472904,70.50697622133018,71.08060982991971,29.32390039371938,0.252685546875,0.240478515625
E807_processed,E807_processed,-16.227909,71.014374,1.9701187699123002,0.0,7.453425309038698,-35.20535437333729,34.94385758311037,0.0004701982280859171,2.1442744048717746e-14,1.892353479292567,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-195.38234,127.77249,-15.846798234077728,-14.230664,44.11150447977057,-179.0944831070062,143.4216857248101,0.03318640537062297,1.7659047881904535,44.11885146387866,-161.51752,159.26086,-17.797991906636113,-18.2372675,41.84813854634173,-143.6226644494076,177.5672636718888,-0.006882483968170725,-0.5104361499054266,41.848176699971184,3802.4006,3872.9314,3835.205941438889,3835.4341,7.27662842565254,-76.38058637180656,75.31463293983758,-0.025193560061759577,-0.6049083580433638,23.527046730202454,-77.896541406695,75.76868607819856,-0.02736946913310705,-0.24285809853839435,23.424607826824477,-65.72097624191487,136.3662914762824,33.29806300484192,33.26765293930849,30.890085596177133,-96.11613386401676,105.8621386591147,13.458216364587765,14.16162325975219,30.016470731337296,0.2386474609375,0.238037109375
E808_processed,E808_processed,22.060444,23.717472,22.843312542166665,22.833839,0.24289308892172407,-0.8121227891250797,0.8975576810574444,0.0004518156942014549,-0.004114322823454163,0.24158701317355114,0.1416015625,0.1416015625,0.1416015625,0.1416015625,0.0,-167.05611,106.41811,-15.817832081501916,-14.386081,44.637267589438004,-151.5420367633645,122.3737128695335,-0.06587209645784237,1.4209612053189835,44.69522646312516,-144.90717,142.13908,-17.861832465539095,-18.223756,42.26224756671714,-126.9819926786143,188.208966571145,0.08656304567058194,-0.37546882238734103,42.44092980869179,3803.2935,3872.0386,3835.4082083444446,3835.4341,7.238995019192816,-71.88247592853409,68.97641468219254,0.011834966536579379,-0.4229152480625453,23.712391742015026,-112.604285764298,81.76284610947079,-0.0233203431325254,-0.16029739962956135,24.109161780784834,-117.2638839217563,69.24613678419321,-22.549142798896597,-22.793201301436923,31.448421097516757,-160.0874306506065,153.5261127495549,-11.411635122611312,-10.948416064310361,31.116264975326292,0.2532958984375,0.2435302734375
E809_processed,E809_processed,-16.227907,70.931946,1.9608735791583334,0.0,7.425695966021288,-35.21897439261689,34.84406852174151,0.00025446200811047605,-1.3431402890674259e-14,1.8927033070030355,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-175.10678,128.59073,-15.653847454027739,-14.285630000000001,43.57841618075001,-159.3364567994519,143.88608239719,-0.024881943837244232,1.460357355468871,43.69421204820274,-154.33424,192.87712,-17.944479176566702,-18.014699999999998,40.442208529498686,-133.1782381997717,211.1800282406658,0.0034188082720626326,-0.19066787152863424,40.450793566994236,3806.8645,3877.3953,3835.2455717611106,3835.4341,6.992413464837346,-106.7681273583209,174.4826030114172,0.09480508845607316,-0.4640423412557553,24.18362014563873,-106.600907775055,78.34728941633793,-0.08127998088613662,-0.010583777125189542,23.30171112996788,-246.316618052956,0.0,-147.25504630155908,-147.38739640166762,31.011455422351847,-58.54426645887112,175.6336991200473,65.65107534940394,65.76863899323644,29.319238102415515,0.2386474609375,0.235595703125
E810_processed,E810_processed,21.928055,23.408398,22.692478643722225,22.679302,0.23290025119709298,-0.8151494593310985,0.7494603684379783,0.00034753463863924406,-0.0009143013540099504,0.23023365278965793,0.1611328125,0.1611328125,0.1611328125,0.1611328125,0.0,-188.13202,111.672,-15.790670551764222,-14.1537385,41.181388443916966,-172.6081082586825,127.4083912194621,-0.017398810011018694,1.6099052350508014,41.178635760445566,-156.48906,125.66424,-17.950981977545883,-18.0936835,38.16576792834079,-137.4642600832803,144.1038833614095,0.023299325776972465,-0.3293012699778952,38.16321119496847,3802.4006,3860.4321,3835.177178616666,3835.4341,6.471394694256427,-68.46954767269354,80.2788368924049,-0.02936869515659922,-0.48833533517683225,21.74167065367616,-70.2041435420282,85.73910906226362,0.007812498753526083,-0.4840339306843352,21.936394819313378,-107.4363864099452,106.4709669747492,3.1657412947263697,3.1685569863917022,28.788069981879943,-116.6444227609894,80.09365099537006,-12.3735449859249,-11.741283043976605,27.708460541343936,0.240478515625,0.240478515625
E811_processed,E811_processed,-16.227907,70.798653,1.955857786056611,0.0,7.427382028095811,-35.24915304738145,34.63929041999081,0.00010818997311423202,2.7623354225098975e-14,1.8776161453888502,0.05859375,0.05859375,0.05859375,0.05859375,0.0,-148.32434,122.01751,-15.839656009390607,-14.9023425,41.44631143431626,-131.988444819167,137.7833976421306,-0.05606448283157935,0.8848407371487605,41.48683141683014,-141.17046,122.49332,-18.151409019276663,-18.910409,37.988619331289236,-123.1699019162015,141.2888349299876,-0.012440829393799592,-0.8569709228421667,38.04629140934103,3805.0789,3863.1106,3834.646762261111,3834.5413,6.3769505973028,-66.89243315056706,76.63809207644177,0.05956624155033757,-0.39566175554156513,22.341608717154536,-72.09671284796451,103.2613109188335,0.04066292576210708,0.08925294369817771,22.09115964307867,-119.5816125027338,73.11533275752143,-21.348796760502783,-21.279771049707982,29.41904131871559,-174.8883928879434,0.0,-84.6356319982314,-84.31386885095941,27.73657808379391,0.2301025390625,0.2301025390625
E812_processed,E812_processed,21.684402,23.143051,22.496733058166665,22.502335,0.22081967589732923,-0.7553377571621176,0.6623611384422083,-0.0003349787708271235,0.001376954223553476,0.21664356153308575,0.15625,0.15625,0.15625,0.15625,0.0,-150.37317,115.451,-15.855998359933626,-14.7114275,42.30055560588163,-134.333487669218,131.1946064450091,0.010596152464978078,1.0830447086604755,42.31312610244324,-151.13945,125.58302,-18.353168411729353,-18.195052,37.686338492277315,-132.2921945235829,144.1608452435789,-0.04758786121738895,0.1786830622789939,37.738153747366724,3807.7576,3864.0032,3834.500592911111,3834.5413,6.233062978775042,-66.8015517810681,96.31707799050837,0.047056353869704616,-0.36341422706102655,22.948747895668742,-74.44355021342112,76.50582966721538,-0.005148645947989413,-0.48451972254224707,21.54398048106337,-146.8783791737425,48.33116169871527,-46.366563928820504,-46.27375844123181,30.027728320256937,-84.54064326374643,123.4869628636873,19.15318708012217,19.703496320394205,27.500822600374086,0.2423095703125,0.2423095703125
E813_processed,E813_processed,-16.227907,70.688095,1.9255183324945,0.0,7.311422431204493,-35.17322562734066,34.66190344286134,0.0001046366188330515,2.496904682965309e-14,1.908482009218438,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-146.51112,106.24663,-15.898017476783926,-15.3414155,38.2477550237984,-130.8057342567531,122.3352493362485,-0.06192104552383828,0.33175468837368216,38.27724004209029,-140.36223,105.12929,-18.322570807481444,-18.0156995,36.29826053396943,-121.7711520429622,123.7944992630998,0.026202054832826383,0.3429268942979582,36.29457869746666,3810.4358,3855.9683,3834.286523127778,3834.5413,5.9391520317724025,-70.05368019944386,63.33131095086067,0.019345470984725686,-0.08545008418981359,21.29444759926712,-86.09258762192765,83.62432573756892,0.035503351158889994,-0.3375049936404526,21.58939925011879,-124.6004557601508,60.67895399974765,-41.98538175997689,-42.17756715522484,27.679622310713512,-109.6091404713218,67.37643778836163,-12.810892894095671,-12.283806715367856,26.982708572153662,0.2349853515625,0.22216796875
E814_processed,E814_processed,21.530407,23.010403,22.276419424722224,22.281311,0.1953631477414196,-0.697618557289135,0.7423059962433565,-0.0004237048535973621,-0.0024013267951412563,0.1914215776855289,0.1513671875,0.1513671875,0.1513671875,0.1513671875,0.0,-166.62395,129.20338,-15.819515026734187,-15.426713,38.976814854136215,-150.1430680175597,145.172906495259,0.007189547958730429,0.3945879213511593,39.041308069204185,-143.99376,101.37075,-18.50265975648742,-18.741086,36.123841127267234,-124.8317464370431,120.1253373044337,-0.014062862269782563,-0.2852486979911981,36.14986101159502,3810.4358,3857.7539,3834.2803739055553,3834.5413,5.920295495882815,-94.58979000666781,102.4773454175806,0.05508630701791431,-0.18005092838726128,21.9661326733604,-71.57958431668479,75.46494746175783,0.037520844425515114,-0.07211264113190552,21.766011313308034,-206.3134521606395,46.99282146042817,-54.350725056667486,-54.31825186531593,28.3439421968262,-156.4388943853831,1.575968306700105,-74.78720920617498,-74.22758732620972,27.029730132187385,0.234375,0.234375
E815_processed,E815_processed,-16.227907,70.511002,1.9181727085207219,0.0,7.307023079212134,-35.23333968888024,34.37918845794687,0.00017366867545608205,5.983815689892988e-14,1.8938657414517104,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-146.35933,106.59872,-15.6435403281245,-14.9103575,38.19406417671699,-130.8550236723916,122.2510672324028,0.07459337058287858,0.7527129833642929,38.28665351194956,-151.00632,121.04156,-18.629426951387394,-19.1724615,33.876500751177424,-131.6606689230674,140.3826127065484,0.016008691626649214,-0.5543098148540047,33.90139043868364,3809.5432,3857.7539,3834.0900114277774,3834.5413,5.7106916247553,-179.0938981282592,105.5982483831516,-0.1224111181411409,-0.14060767595529275,22.84658446254598,-74.97369675060621,74.20735212567602,-0.031023041838465246,-0.35051550448849855,21.400857988797522,0.0,252.8482029737233,169.44111277685542,169.3512060768599,28.241641740314602,-125.4530992047507,53.33193115797477,-22.32235707375641,-21.793313701810753,25.98604214944076,0.2337646484375,0.2337646484375
E816_processed,E816_processed,21.394505,24.574821,22.078999329444443,22.079662,0.19872068880680746,-0.6826726851134945,2.435150221903372,-0.0001784303864719005,-0.0012789859543113104,0.19613789126505107,0.1513671875,0.1513671875,0.1513671875,0.1513671875,0.0,-133.02937,117.33818,-15.602277596968731,-15.6147355,35.06037115737522,-117.4258130968535,133.3150647338079,0.0728900685204524,0.07593025022535427,35.140067300777055,-128.21313,89.918503,-18.52446577078583,-19.158327,32.58415920961183,-109.7432401397859,108.4243553272318,0.07836167414303721,-0.6231290803655671,32.627462773139065,3813.1143,3853.2898,3834.1780552222217,3834.5413,5.306812958019543,-78.66743513675686,81.28446801230567,-0.04008486497874647,-0.06499059547495811,20.026560217800967,-119.0029820449841,80.79110517423925,-0.10334736358594099,-0.2102780426911082,21.52968834995805,-67.30846061372195,130.3952452077156,42.188123234714936,42.18713321750851,25.760338197753423,0.0,174.2881816143669,96.97437227514922,97.81575732683362,25.33225923602357,0.2142333984375,0.234375
E817_processed,E817_processed,-16.227907,70.398247,1.9052521686893333,0.0,7.271234488420659,-35.24401073845966,34.24689146639733,0.000421354033394047,2.592622653799403e-14,1.894203816676779,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-158.98531,101.38039,-15.45489431120073,-15.1544685,36.234243857203914,-143.26772805197,116.8047050738387,-0.006396680291342692,0.3071834289236204,36.29665767798483,-156.72566,119.88223,-18.528294466240702,-18.7755515,33.50554297647703,-137.872963723461,138.6740616046786,-0.003931023665664747,-0.3354900355956123,33.50179565607798,3805.9717,3859.5393,3834.0653626166663,3834.5413,5.627470304406054,-126.8113037073754,91.20608138277575,-0.07661673228482792,-0.2583292183763076,21.21437797094774,-68.546438073623,78.2486869905507,-0.014459707505955476,0.33475953621045385,21.203112449498988,-16.59438574797611,157.3716147020865,65.73289784346196,65.44488978682742,26.69606125433238,-119.4192907482754,56.85185440923968,-28.441580431341176,-27.833897048647714,25.71505210157923,0.2447509765625,0.2203369140625
E818_processed,E818_processed,21.264881,23.694923,21.922891897833335,21.927074,0.19005338911021546,-0.6843725898176098,1.711915847050003,-0.0002774252753265041,0.0021779157286592296,0.1873843747836126,0.146484375,0.146484375,0.146484375,0.146484375,0.0,-146.51486,112.76678,-15.402189044747676,-15.02459,36.08877319415922,-131.0204687174903,127.9787039005221,-0.04297027148737068,0.28031024879252686,36.099262012100944,-144.31479,92.770317,-18.57841520593732,-19.1629915,33.497490494078505,-125.3404980029085,111.5480136862679,-0.03525669378572408,-0.7060995196504883,33.5083398275516,3813.1143,3855.9683,3834.165004772223,3834.5413,5.781155117470741,-71.78039475394954,89.21634460081458,0.07238470192506805,-0.034036252666200806,21.268882041434857,-70.52029822635518,73.12099281411538,0.03238009482228533,0.03072676873933622,21.820483928622004,-148.9541214247892,30.92717984771841,-60.03424323725881,-60.04950846976807,26.728280646455783,-121.3027314202151,50.02152500958133,-33.829910416015345,-33.493933232685066,26.16677243790157,0.21484375,0.216064453125
E819_processed,E819_processed,-16.227909,70.26136,1.8958220232368221,0.0,7.2470333777151055,-35.23579430164372,34.11067125579302,1.4134358942811367e-05,2.268575179795597e-14,1.8944318490142529,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-143.74603,139.88976,-15.410040711833222,-15.054731499999999,38.34822546586881,-128.3571625452878,154.7976978015864,-0.014200209713868607,0.34087789466171814,38.34917460812199,-139.79852,102.95598,-18.51746832561999,-18.943734,34.54311686546736,-120.7699757173585,121.6336473760434,-0.05983880790850652,-0.4846507280690143,34.58972273689875,3813.1143,3857.7539,3834.0521680499996,3834.5413,5.758666985629096,-64.9429641290821,66.097566317782,0.009936428090429,-0.00028904825774223,21.312640667230447,-84.87808362539948,145.1153486344898,0.09069995407206495,0.1710712721892284,22.324247325220867,-92.8842488747569,76.8482094467394,-6.804946717330528,-6.840442148174478,27.76082777355365,-199.0978272309011,0.0,-105.47562439788153,-105.05084573283125,26.550438029015535,0.2264404296875,0.2044677734375
