Event_No,Datetime,Y_Acc_Filtered_RMS_observed,Y_Acc_Filtered_RMS_trend,Y_Acc_Filtered_RMS_seasonal,Y_Acc_Filtered_RMS_resid
863,2021-10-04 02:08:00,18.66570105,26.19260648184011,-5.490654036117084,-2.0362513957230277
864,2021-10-04 02:38:00,19.84582015,26.43415018554174,-5.725634411034902,-0.8626956245068342
865,2021-10-04 03:08:00,19.72822494,26.71884142374513,-5.514043902760457,-1.4765725809846728
866,2021-10-04 03:38:00,18.76449077,27.03143287828694,-6.816591651237907,-1.4503504570490335
867,2021-10-04 04:08:00,17.1455094,27.357719135098442,-8.31938246422423,-1.8928272708742107
868,2021-10-04 04:38:00,16.63278067,27.686398966359278,-8.401226514393795,-2.652391781965484
869,2021-10-04 05:08:00,18.22535305,28.009610741000174,-6.695298482665332,-3.088959208334842
870,2021-10-04 05:38:00,17.23605396,28.32246109344206,-7.049896866701529,-4.036510266740532
871,2021-10-04 06:08:00,16.28641799,28.622209772690084,-4.8020767361933565,-7.533715046496727
872,2021-10-04 06:38:00,16.63377252,28.90808969830916,0.6931728599746035,-12.967490038283762
873,2021-10-04 07:08:00,17.18692762,29.181024028288764,6.9745866208252645,-18.96868302911403
874,2021-10-04 07:38:00,17.37113685,29.443094898198222,20.19513654545591,-32.267094593654136
875,2021-10-04 08:08:00,17.1806213,29.69679303202581,8.738251129369257,-21.254422861395067
876,2021-10-04 08:38:00,16.34313276,29.94444514090783,9.583342003002944,-23.184654383910775
877,2021-10-04 09:08:00,17.17279387,30.188444899306877,8.70068908273695,-21.716340112043827
878,2021-10-04 09:38:00,16.45371841,30.430942602597717,4.432311107097144,-18.40953529969486
879,2021-10-04 10:08:00,16.84727116,30.673470885208044,5.800873993412334,-19.62707371862038
880,2021-10-04 10:38:00,17.25394322,30.91715751415749,5.758968741125162,-19.422183035282654
881,2021-10-04 11:08:00,16.65040986,31.162901909740054,3.969144901827894,-18.48163695156795
882,2021-10-04 11:38:00,15.83555579,31.411442688852542,4.338220877382362,-19.914107776234903
883,2021-10-04 12:08:00,15.24828601,31.663382901032517,3.6309808814178397,-20.046077772450356
884,2021-10-04 12:38:00,14.15856513,31.9192137326382,1.4792696447359688,-19.23991824737417
885,2021-10-04 13:08:00,14.91218485,32.179325364690555,1.3230654280012448,-18.590205942691803
886,2021-10-04 13:38:00,14.19059649,32.44397181207279,2.5926056209646324,-20.84598094303742
887,2021-10-04 14:08:00,14.44904494,32.71327061131653,0.13151363488698053,-18.39573930620351
888,2021-10-04 14:38:00,13.20547256,32.98724044825938,0.17233010712133967,-19.954097995380717
889,2021-10-04 15:08:00,12.58167566,33.265823149525616,-0.863070547641194,-19.82107694188442
890,2021-10-04 15:38:00,12.52789926,33.54887064153097,-1.753679401398597,-19.26729198013237
891,2021-10-04 16:08:00,12.91199654,33.836078509360384,-2.685283540655434,-18.23879842870495
892,2021-10-04 16:38:00,13.01310797,34.12701404247748,-3.6560057372510437,-17.457900335226434
893,2021-10-04 17:08:00,13.92396223,34.42118204233021,-4.333358244211402,-16.163861568118804
894,2021-10-04 17:38:00,17.1337804,34.71813114765514,-3.424102308041622,-14.160248439613522
895,2021-10-04 18:08:00,19.21999485,35.01756715363175,-6.320024965291307,-9.477547338340447
896,2021-10-04 18:38:00,21.12675451,35.31941712104718,-3.134555720168223,-11.058106890878957
897,2021-10-04 19:08:00,20.35141573,35.62403606600135,-3.6824922508070954,-11.590128085194259
898,2021-10-04 19:38:00,32.71671502,35.932222862524426,-3.40651452115511,0.19100667863068566
899,2021-10-04 20:08:00,42.12955758,36.24490553488242,6.765324843325147,-0.8806727982075699
900,2021-10-04 20:38:00,42.46107761,36.563068131705556,6.5683403283136155,-0.6703308500191767
901,2021-10-04 21:08:00,39.74655685,36.88793299006787,2.786558762599949,0.07206509733218525
902,2021-10-04 21:38:00,39.47817179,37.221195434983194,2.546060321812842,-0.289083966796035
903,2021-10-04 22:08:00,35.70387103,37.565240111383524,-1.346422393776303,-0.5149466876072211
904,2021-10-04 22:38:00,34.90061351,37.923243544435664,-2.823398709596875,-0.19923132483879158
905,2021-10-04 23:08:00,36.26816169,38.29929784726873,1.5503032667936036,-3.5814394240623386
906,2021-10-04 23:38:00,37.09088294,38.698202564941425,0.5367317877697517,-2.1440514127111783
907,2021-10-05 00:08:00,34.21944886,39.124962052980585,-1.2103591503985194,-3.695154042582068
908,2021-10-05 00:38:00,32.6474326,39.58358838323969,-4.898299444023547,-2.037856339216141
909,2021-10-05 01:08:00,38.16949731,40.07567091028798,-4.12822181403617,2.222048213748181
910,2021-10-05 01:38:00,38.87668049,40.59978749230879,-1.0204026586942807,-0.7027043436145135
911,2021-10-05 02:08:00,35.36868087,41.15259613164872,-3.995034831587463,-1.788880430061262
912,2021-10-05 02:38:00,36.29520326,41.730338674257226,-6.917181670349767,1.482046256092545
913,2021-10-05 03:08:00,36.73008241,42.32995014179306,-7.100166790572661,1.5002990587796035
914,2021-10-05 03:38:00,34.31423168,42.94999497720544,-8.384806178263892,-0.2509571189415496
915,2021-10-05 04:08:00,31.12448829,43.5902270870052,-9.05356189903906,-3.412176897966148
916,2021-10-05 04:38:00,33.56176466,44.249959931188734,-8.34934535433149,-2.3388499168572423
917,2021-10-05 05:08:00,37.59274393,44.92723679291372,-6.376654959659595,-0.9578379032541235
918,2021-10-05 05:38:00,35.67764268,45.618862777526054,-10.717005312005014,0.7757852144789581
919,2021-10-05 06:08:00,39.91941535,46.32119351289429,-6.928636014835788,0.5268578519415001
920,2021-10-05 06:38:00,46.90797883,47.03083000456363,3.6349854966905606,-3.7578366712541964
921,2021-10-05 07:08:00,60.88116553,47.74497993044363,9.063815244177077,4.072370355379292
922,2021-10-05 07:38:00,69.3910886,48.461582764063245,22.398820911069492,-1.4693150751327337
923,2021-10-05 08:08:00,72.29000027,49.17920137073018,9.869602885099475,13.241196014170335
924,2021-10-05 08:38:00,77.51982228,49.896973259147785,10.378760878837602,17.24408814201462
925,2021-10-05 09:08:00,84.0154105,50.61424004633246,9.415981912784625,23.98518854088291
926,2021-10-05 09:38:00,80.86203756,51.32997348742852,5.5079741311905845,24.024089941380907
927,2021-10-05 10:08:00,81.03353626,52.04264383030769,5.001979655564317,23.988912774128003
928,2021-10-05 10:38:00,78.36173818,52.748914325507336,5.787217053349264,19.8256068011434
929,2021-10-05 11:08:00,83.62786475,53.44337615508912,3.1011100563058185,27.083378538605068
930,2021-10-05 11:38:00,80.64260737,54.118622620750315,4.973845423017796,21.550139326231886
931,2021-10-05 12:08:00,84.74601478,54.766341218210684,3.0914287280309454,26.888244833758364
932,2021-10-05 12:38:00,84.2699317,55.37888788115527,1.4164676775208702,27.47457614132386
933,2021-10-05 13:08:00,84.07526226,55.95053096251451,1.0379060031627256,27.086825294322757
934,2021-10-05 13:38:00,83.73818362,56.47858083314921,2.6826506973382345,24.57695208951256
935,2021-10-05 14:08:00,88.30278177,56.963494102714236,0.8474099829645919,30.491877684321167
936,2021-10-05 14:38:00,81.16952728,57.40869905034277,0.8941705899769933,22.866657639680234
937,2021-10-05 15:08:00,87.77761464,57.82000328120005,0.05329791370377154,29.90431344509617
938,2021-10-05 15:38:00,87.47376705,58.20480840002802,-0.751305102937376,30.020263752909365
939,2021-10-05 16:08:00,90.45039383,58.571103813007085,-3.1102593012279054,34.98954931822081
940,2021-10-05 16:38:00,90.9052814,58.92684743356136,-4.7025157491782394,36.68094971561689
941,2021-10-05 17:08:00,94.39236349,59.27952112486168,-4.922981985663922,40.03582435080224
942,2021-10-05 17:38:00,91.98499626,59.63579629350214,-4.188837396999579,36.53803736349744
943,2021-10-05 18:08:00,88.92308321,60.00146572560349,-8.913832628682753,37.83545011307927
944,2021-10-05 18:38:00,87.67174095,60.38143632043838,-5.205663568033374,32.49596819759499
945,2021-10-05 19:08:00,79.08153055,60.78000592448701,-6.698561193061186,25.00008581857417
946,2021-10-05 19:38:00,79.45853802,61.20134454408743,-0.30011983991196534,18.557313315824544
947,2021-10-05 20:08:00,75.71003118,61.649793604979294,7.198230419375476,6.86200715564523
948,2021-10-05 20:38:00,77.12227735,62.130110641948924,6.378709003786868,8.613457704264214
949,2021-10-05 21:08:00,76.75009962,62.647880744829266,1.310436795902409,12.79178207926833
950,2021-10-05 21:38:00,76.07658895,63.20979212805863,1.166111654012896,11.700685167928476
951,2021-10-05 22:08:00,77.30585887,63.823063094691186,-1.5227627243165986,15.005558499625401
952,2021-10-05 22:38:00,78.37317437,64.49450938842928,-2.856466119429462,16.735131101000178
953,2021-10-05 23:08:00,72.16504566,65.22902160904019,1.1696710413199463,5.766353009639872
954,2021-10-05 23:38:00,72.70551906,66.02744998319992,-0.5996688281673321,7.277737904967424
955,2021-10-06 00:08:00,68.64861598,66.8838567400348,-2.1318696578929726,3.8966288978581787
956,2021-10-06 00:38:00,72.52206883,67.78284773727283,-4.589551501432279,9.328772594159446
957,2021-10-06 01:08:00,74.08167578,68.69835507087018,-6.051243876894611,11.434564586024436
958,2021-10-06 01:38:00,72.07058829,69.59297289211511,-1.3206660713105955,3.798281469195487
959,2021-10-06 02:08:00,70.27652618,70.42124923494003,-4.4780691700186965,4.333346115078669
960,2021-10-06 02:38:00,80.20423887,71.1387410303422,-7.970687204889372,17.036185044547167
961,2021-10-06 03:08:00,84.0804613,71.71287915299334,-8.195759344911265,20.563341491917924
962,2021-10-06 03:38:00,89.44852792,72.13029972877364,-8.511788540912027,25.83001673213839
963,2021-10-06 04:08:00,92.03392374,72.39992621614752,-8.221705334628682,27.855702858481166
964,2021-10-06 04:38:00,87.47793995,72.54778561807193,-6.844774810657174,21.77492914258525
965,2021-10-06 05:08:00,89.31353511,72.60722832745712,-3.3378734247090884,20.04418020725197
966,2021-10-06 05:38:00,90.26633529,72.61017668802099,-5.3482703974345345,23.00442899941355
967,2021-10-06 06:08:00,91.03343503,72.58132908727039,-2.8134981422864134,21.265604085016037
968,2021-10-06 06:38:00,86.23076661,72.53724256718354,5.723711020562216,7.969813022254243
969,2021-10-06 07:08:00,93.20479853,72.48756381707443,9.186379563807316,11.530855149118253
970,2021-10-06 07:38:00,95.50140202,72.43485294812592,18.44437021081987,4.622178861054209
971,2021-10-06 08:08:00,89.22584855,72.38036352576471,9.961083384917574,6.884401639317716
972,2021-10-06 08:38:00,85.51504894,72.3252878288903,10.904404517197811,2.285356593911885
973,2021-10-06 09:08:00,83.79748352,72.27094745697214,9.715890190236284,1.8106458727915822
974,2021-10-06 09:38:00,77.77987137,72.21880646153762,6.236496628045186,-0.6754317195828179
975,2021-10-06 10:08:00,75.80541218,72.17021951673217,4.948539750399585,-1.3133470871317598
976,2021-10-06 10:38:00,78.31529956,72.12647945206345,6.115142789409234,0.07367731852731652
977,2021-10-06 11:08:00,72.76095686,72.08876653994992,3.06219141238497,-2.3900010923348987
978,2021-10-06 11:38:00,77.8607796,72.05809691997298,5.062489914099707,0.7401927659273184
979,2021-10-06 12:08:00,73.87608348,72.03532493574754,2.739363206970607,-0.8986046627181423
980,2021-10-06 12:38:00,71.18088542,72.02108812296021,2.080968218101841,-2.921170921062057
981,2021-10-06 13:08:00,70.06291547,72.01579787828507,1.1809981052377563,-3.13388051352284
982,2021-10-06 13:38:00,75.51935719,72.01965403899626,2.6550068711231716,0.8446962798805515
983,2021-10-06 14:08:00,73.2112328,72.03265977527829,1.3567088755321435,-0.1781358508104347
984,2021-10-06 14:38:00,73.29545384,72.05462088538447,1.084632120592583,0.15620083402293972
985,2021-10-06 15:08:00,73.00003992,72.08517297738894,0.5483368057003506,0.36653013691072545
986,2021-10-06 15:38:00,72.08809112,72.12379385093458,0.34202574256556684,-0.3777284735001416
987,2021-10-06 16:08:00,69.4715453,72.16986934816566,-2.985518559582953,0.28719451141729735
988,2021-10-06 16:38:00,66.71936312,72.22274285177801,-4.930164782692128,-0.5732149490858802
989,2021-10-06 17:08:00,67.18545336,72.28173204464427,-4.099952610922711,-0.996326073721562
990,2021-10-06 17:38:00,67.47520646,72.34616371081276,-3.754694138524265,-1.1162631122884932
991,2021-10-06 18:08:00,61.46133511,72.41532965217283,-7.317376685163867,-3.6366178570089573
992,2021-10-06 18:38:00,65.45989163,72.48855638438351,-4.187183828013492,-2.841480926370025
993,2021-10-06 19:08:00,62.58144168,72.56528025649055,-6.3384319554598605,-3.645406621030702
994,2021-10-06 19:38:00,64.43907973,72.64506699456953,0.8874222334870359,-9.093409498056566
995,2021-10-06 20:08:00,59.8433257,72.72760158578933,4.071660019757492,-16.955935905546824
996,2021-10-06 20:38:00,58.12443591,72.81267596674884,3.4153048298988966,-18.103544886647732
997,2021-10-06 21:08:00,57.80073361,72.90015983095714,-0.3131309796643523,-14.786295241292784
998,2021-10-06 21:38:00,57.2562202,72.98996751895837,-1.1939170833995123,-14.539830235558853
999,2021-10-06 22:08:00,57.12958313,73.08196044518644,-2.227074252270554,-13.725303062915884
1000,2021-10-06 22:38:00,57.41298713,73.17587931242969,-3.1002807453581296,-12.662611437071561
1001,2021-10-06 23:08:00,59.21568212,73.27128594620287,-0.7196342304992375,-13.33596959570363
1002,2021-10-06 23:38:00,56.84936327,73.36762122661305,-2.233250579994729,-14.285007376618324
1003,2021-10-07 00:08:00,58.92118437,73.46415971811179,-2.68693115572066,-11.856044192391131
1004,2021-10-07 00:38:00,58.88721239,73.5599690718536,-4.797471847922107,-9.875284833931495
1005,2021-10-07 01:08:00,61.60695155,73.65397344014458,-7.672935280238798,-4.374086609905788
1006,2021-10-07 01:38:00,58.10209082,73.74509526449012,-1.2161613319153883,-14.42684311257473
1007,2021-10-07 02:08:00,58.38544881,73.83239796980178,-4.481646604121717,-10.965302555680061
1008,2021-10-07 02:38:00,61.84092601,73.91511673917022,-8.805686079763023,-3.268504649407191
1009,2021-10-07 03:08:00,61.48403926,73.99275842897724,-9.08998911800521,-3.41873005097203
1010,2021-10-07 03:38:00,63.44047594,74.06504284980446,-8.586498368084472,-2.03806854171998
1011,2021-10-07 04:08:00,71.20678241,74.13197047641965,-7.806892181757852,4.881704115338195
1012,2021-10-07 04:38:00,71.10322106,74.19395397921934,-5.487082549643437,2.3963496304240834
1013,2021-10-07 05:08:00,81.27505078,74.25173017771348,-1.0165741458243867,8.03989474811091
1014,2021-10-07 05:38:00,83.94696663,74.30617960475018,-2.8797977350883692,12.520584760338195
1015,2021-10-07 06:08:00,84.81851889,74.35809920213717,-0.4405082914796612,10.900927979342498
1016,2021-10-07 06:38:00,86.8171529,74.40816192644526,7.871475329295144,4.537515644259585
1017,2021-10-07 07:08:00,82.89594487,74.45680017010491,9.303539467364423,-0.8643947674693493
1018,2021-10-07 07:38:00,84.03869807,74.50428952780186,14.997139356623137,-5.462730814425001
1019,2021-10-07 08:08:00,85.36647118,74.5507126241346,9.891595650795155,0.9241629050702471
1020,2021-10-07 08:38:00,84.86194859,74.59594827046001,11.340423095074746,-1.0744227755347566
1021,2021-10-07 09:08:00,83.94074749,74.63965770256571,9.90994905348584,-0.608859266051553
1022,2021-10-07 09:38:00,85.35174845,74.68114948195287,6.527065913999655,4.143533054047481
1023,2021-10-07 10:08:00,81.20382732,74.71925453527912,5.262763682528828,1.2218091021920543
1024,2021-10-07 10:38:00,82.50761091,74.75239064492769,6.2501185324572965,1.5051017326150173
1025,2021-10-07 11:08:00,81.75313263,74.77859635175936,3.065729637006611,3.9088066412340225
1026,2021-10-07 11:38:00,83.65695734,74.79578364025878,4.221136594935007,4.640037104806225
1027,2021-10-07 12:08:00,79.82943624,74.80186660222165,2.2172590177203997,2.8103106200579617
1028,2021-10-07 12:38:00,80.99854978,74.7948566802935,2.955292208193396,3.2484008915131
1029,2021-10-07 13:08:00,80.92782257,74.77307397353137,1.36601568359539,4.788732912873243
1030,2021-10-07 13:38:00,78.04705567,74.73543538362458,2.346053826127365,0.9655664602480698
1031,2021-10-07 14:08:00,78.88289206,74.68151035725327,1.482809721298155,2.7185719814485765
1032,2021-10-07 14:38:00,78.31167215,74.61152294094003,0.7387859634778251,2.961363245582149
1033,2021-10-07 15:08:00,77.20723265,74.52626562774759,0.6321684648881312,2.048798557364279
1034,2021-10-07 15:38:00,79.87015066,74.42694155906679,0.8969889183667361,4.546220182566472
1035,2021-10-07 16:08:00,82.88336723,74.31503187482807,-2.7415374637596694,11.30987281893161
1036,2021-10-07 16:38:00,86.5565361,74.19211549123462,-4.909235049546743,17.273655658312123
1037,2021-10-07 17:08:00,85.39666391,74.05973494026829,-2.9836792072394562,14.320608176971177
1038,2021-10-07 17:38:00,88.20516429,73.91927364083655,-3.0226133488718427,17.30850399803529
1039,2021-10-07 18:08:00,86.80143658,73.77185772201219,-5.767581893081494,18.797160751069313
1040,2021-10-07 18:38:00,84.08681075,73.61823386121554,-2.9026231321410365,13.371200020925485
1041,2021-10-07 19:08:00,86.97959193,73.45872211832301,-5.988289046987552,19.509158858664534
1042,2021-10-07 19:38:00,80.07757306,73.29349821004779,2.2399004236648956,4.544174426287327
1043,2021-10-07 20:08:00,78.1777126,73.12271197834897,1.7862313834930945,3.268769238157944
1044,2021-10-07 20:38:00,78.01876062,72.946461878131,1.3731958819313324,3.6991028599376534
1045,2021-10-07 21:08:00,72.36115906,72.76476791323799,-1.6616162500669371,1.2580073968289582
1046,2021-10-07 21:38:00,72.40216354,72.57752443375207,-3.064682623563225,2.889321729811158
1047,2021-10-07 22:08:00,70.77565718,72.38450821584028,-2.8036127226451897,1.1947616868048954
1048,2021-10-07 22:38:00,69.05977387,72.18541418211183,-3.3092991978996755,0.1836588857878496
1049,2021-10-07 23:08:00,71.15486631,71.97992949211033,-2.1632056979626264,1.3381425158522973
1050,2021-10-07 23:38:00,68.26310405,71.76779880605223,-3.461223817927183,-0.043470938125054204
1051,2021-10-08 00:08:00,67.78158459,71.54891758410726,-3.1994121960508974,-0.5679207980563632
1052,2021-10-08 00:38:00,66.9465844,71.32333912720655,-4.8871674716554026,0.5104127444488569
1053,2021-10-08 01:08:00,64.21100628,71.04555607467621,-9.416990301934112,2.5824405072578998
1054,2021-10-08 01:38:00,68.67385913,70.76570263136672,-1.1703558535922767,-0.9214876477744411
1055,2021-10-08 02:08:00,65.20632184,70.48406112602744,-4.498345102801684,-0.7793941832257616
1056,2021-10-08 02:38:00,62.99630173,70.200903013619,-9.70914096995369,2.504539686334695
1057,2021-10-08 03:08:00,62.49528065,69.91643096857979,-10.04494835947779,2.623798040897995
1058,2021-10-08 03:38:00,63.33673175,69.63077277758501,-8.591090415377924,2.29704938779291
1059,2021-10-08 04:08:00,61.13985386,69.34400203286005,-7.108367141847557,-1.0957810310124927
1060,2021-10-08 04:38:00,64.65449592,69.05616215678212,-3.9104937534683866,-0.49117248331373276
1061,2021-10-08 05:08:00,70.03454762,68.76728846443487,1.4968201920087068,-0.2295610364435845
1062,2021-10-08 05:38:00,69.25076924,68.47741396859422,-0.23381974029603236,1.0071750117018041
1063,2021-10-08 06:08:00,71.09132305,68.18657013874376,2.1192514079852693,0.7855015032709645
1064,2021-10-08 06:38:00,76.00390427,67.89478552932471,10.047458590994163,-1.9383398503188687
1065,2021-10-08 07:08:00,77.28379785,67.602088252814,8.976156370690273,0.7055532264957236
1066,2021-10-08 07:38:00,80.56375857,67.30851030755926,11.479219352636763,1.7760289098039834
1067,2021-10-08 08:08:00,74.94399699,67.01408248556342,8.85609836787312,-0.9261838634365347
1068,2021-10-08 08:38:00,78.80892289,66.71883275256525,11.42263347872152,0.6674566587132347
1069,2021-10-08 09:08:00,76.7261871,66.42279005660262,9.795313762837745,0.5080832805596316
1070,2021-10-08 09:38:00,71.58727781,66.12598239339844,6.642233415199386,-1.1809379985978268
1071,2021-10-08 10:08:00,72.0816989,65.8284370573084,5.8562438938447325,0.3970179488468659
1072,2021-10-08 10:38:00,71.48303653,65.53018257212527,6.232776829429069,-0.2799228715543336
1073,2021-10-08 11:08:00,68.05207542,65.23124679739288,3.3321389722467454,-0.5113103496396292
1074,2021-10-08 11:38:00,65.88386349,64.93165736283217,2.7902019546444947,-1.837995827476668
1075,2021-10-08 12:08:00,65.69012216,64.63144255543826,1.6680911561617608,-0.6094115516000187
1076,2021-10-08 12:38:00,68.40898401,64.33063249272988,4.2394791613550495,-0.16112764408492808
1077,2021-10-08 13:08:00,65.5529986,64.02925744769377,1.935060121640579,-0.41131896933435286
1078,2021-10-08 13:38:00,65.30718684,63.727346817357464,1.753364121571979,-0.1735240989294411
1079,2021-10-08 14:08:00,64.00638666,63.42492925728934,1.3969070357828546,-0.8154496330721912
1080,2021-10-08 14:38:00,62.13041568,63.12203268274457,0.06667011377990617,-1.0582871165244754
1081,2021-10-08 15:08:00,62.58781995,62.818685190199886,0.4272788585587233,-0.658144098758612
1082,2021-10-08 15:38:00,62.45241115,62.51491543773511,1.203656493018034,-1.2661607807531396
1083,2021-10-08 16:08:00,60.17829028,62.210752352029544,-2.51659806333163,0.4841359913020824
1084,2021-10-08 16:38:00,58.05138944,61.906225187792856,-4.682483347378524,0.8276475995856671
1085,2021-10-08 17:08:00,61.04528778,61.60136109100215,-1.5540592699608518,0.9979859589587079
1086,2021-10-08 17:38:00,60.39869172,61.296184005743605,-1.9468416033280853,1.049349317584479
1087,2021-10-08 18:08:00,59.46389585,60.99071439645843,-3.4095513983282517,1.8827328518698252
1088,2021-10-08 18:38:00,61.43438174,60.68496891768285,-0.8903658064981156,1.6397786288152645
1089,2021-10-08 19:08:00,57.42174536,60.378959399356205,-4.796298509155015,1.839084469798813
1090,2021-10-08 19:38:00,62.50485862,60.07269289864484,3.673256871694783,-1.2410911503396207
1091,2021-10-08 20:08:00,56.9457224,59.766172814572585,-0.7709028761925101,-2.049547538380075
1092,2021-10-08 20:38:00,56.62719032,59.45940412374584,-0.862065403804432,-1.970148399941415
1093,2021-10-08 21:08:00,55.96661102,59.15239580058184,-3.058175241700911,-0.1276095388809324
1094,2021-10-08 21:38:00,52.74907736,58.84516025041992,-4.9773807076060805,-1.1187021828138413
1095,2021-10-08 22:08:00,55.19018453,58.53771067465986,-3.3558087797275937,0.008282635067736521
1096,2021-10-08 22:38:00,55.50598811,58.230061590266644,-3.4788520529558364,0.7547785726891902
1097,2021-10-08 23:08:00,53.35928646,57.92222684542903,-3.8415281696761863,-0.7214122157528422
1098,2021-10-08 23:38:00,53.16277734,57.61421839656927,-4.869142361520865,0.4177013049515921
