Event_No,Datetime,Hs (m)_observed,Hs (m)_trend,Hs (m)_seasonal,Hs (m)_resid
851,2021-10-03 20:08:00,0.488228144,0.5128478298742869,-0.019395057086612637,-0.005224628787674268
852,2021-10-03 20:38:00,0.44072839,0.5062087337677535,0.018190459980694008,-0.08367080374844754
853,2021-10-03 21:08:00,0.4719781,0.49976921945707037,-0.012983431133791946,-0.01480768832327839
854,2021-10-03 21:38:00,0.449788149,0.4935429574405908,-0.037755992452736094,-0.005998815987854678
855,2021-10-03 22:08:00,0.460392032,0.48754605203844475,0.004025307389012533,-0.03117932742745727
856,2021-10-03 22:38:00,0.406258697,0.4817952207657736,-0.02526710924217932,-0.050269414523594236
857,2021-10-03 23:08:00,0.44840785,0.4763100355918954,0.009448249175530467,-0.03735043476742583
858,2021-10-03 23:38:00,0.434172763,0.4711127040502372,-0.024733068188702488,-0.012206872861534712
859,2021-10-04 00:08:00,0.439893298,0.4662249783285645,0.01622428385407684,-0.04255596418264135
860,2021-10-04 00:38:00,0.392703976,0.46166808579758895,-0.06369172934352452,-0.005272380454064418
861,2021-10-04 01:08:00,0.424730395,0.4574592728393091,0.012186374375618496,-0.04491525221492759
862,2021-10-04 01:38:00,0.393359385,0.45361361131640077,-0.09088195400182884,0.030627727685428097
863,2021-10-04 02:08:00,0.415256594,0.4501421161456807,-0.029860137191246146,-0.0050253849544346085
864,2021-10-04 02:38:00,0.371461432,0.447053186426574,-0.07613036781876326,0.0005386133921892466
865,2021-10-04 03:08:00,0.399591251,0.4443515717276516,-0.04144972682318094,-0.0033105939044706933
866,2021-10-04 03:38:00,0.368742519,0.44203989322195936,-0.07736511778643043,0.004067743564471038
867,2021-10-04 04:08:00,0.392088015,0.44011760166176606,-0.05254877042771832,0.004519183765952284
868,2021-10-04 04:38:00,0.38909684,0.4385812443303689,-0.06714629829209937,0.017661893961730513
869,2021-10-04 05:08:00,0.38307283,0.4374243036199502,-0.06195803386676011,0.00760656024680989
870,2021-10-04 05:38:00,0.359339472,0.43663723187689757,-0.07697038695804283,-0.0003273729188547625
871,2021-10-04 06:08:00,0.376399929,0.43620834330965763,-0.0683465429957934,0.008538128686135793
872,2021-10-04 06:38:00,0.384605453,0.4361239005508476,-0.024127871289040072,-0.02739057626180752
873,2021-10-04 07:08:00,0.374649143,0.4363691267572735,-0.0561140127286313,-0.005605971028642187
874,2021-10-04 07:38:00,0.399054034,0.4369294780143081,0.0357595426224538,-0.07363498663676188
875,2021-10-04 08:08:00,0.380167663,0.43779137760790027,-0.03989673812607296,-0.017726976481827306
876,2021-10-04 08:38:00,0.405177785,0.4389447632885184,0.07053757200437794,-0.10430455029289631
877,2021-10-04 09:08:00,0.387454717,0.4403809509049718,-0.011906525696629887,-0.04101970820834194
878,2021-10-04 09:38:00,0.387068796,0.4420954695887086,0.06027003784919871,-0.11529671143790732
879,2021-10-04 10:08:00,0.387049108,0.4440853576948976,0.014830264096207118,-0.07186651379110476
880,2021-10-04 10:38:00,0.34777756,0.44635074043985623,0.10459779235803011,-0.20317097279788637
881,2021-10-04 11:08:00,0.384736725,0.4488925681154393,0.046420619253520985,-0.1105764623689603
882,2021-10-04 11:38:00,0.379838814,0.4517141880105766,0.0826471363018425,-0.1545225103124191
883,2021-10-04 12:08:00,0.383783398,0.45482127507499404,0.06941213018599005,-0.1404500072609841
884,2021-10-04 12:38:00,0.33436868,0.4582225895791127,-0.05274721113045882,-0.07110669844865392
885,2021-10-04 13:08:00,0.370846327,0.4619295228654992,0.07528822665391237,-0.16637142251941162
886,2021-10-04 13:38:00,0.34366878,0.4659545436216825,0.046898531365720586,-0.16918429498740306
887,2021-10-04 14:08:00,0.358544526,0.47030957572458915,0.07564453974470431,-0.18740958946929348
888,2021-10-04 14:38:00,0.34812667,0.47499892823530127,0.06491783871470537,-0.1917900969500066
889,2021-10-04 15:08:00,0.350756101,0.48002803729049814,0.10643094063667007,-0.23570287692716824
890,2021-10-04 15:38:00,0.341132891,0.4854027990382374,-0.018094366911410587,-0.12617554112682683
891,2021-10-04 16:08:00,0.349427167,0.4911321152910593,0.08855747514467358,-0.23026242343573294
892,2021-10-04 16:38:00,0.352303414,0.49722828385641643,-0.08231977067119445,-0.062605099185222
893,2021-10-04 17:08:00,0.343920087,0.5037043612352998,0.0558530789231169,-0.21563735315841676
894,2021-10-04 17:38:00,0.452976263,0.5105702890000662,-0.06194107129701637,0.0043470452969501805
895,2021-10-04 18:08:00,0.367641604,0.5178364350900653,0.005112464872871755,-0.15530729596293702
896,2021-10-04 18:38:00,0.533611673,0.5255097438234209,-0.03805617417282696,0.046158103349406066
897,2021-10-04 19:08:00,0.405630182,0.5335991080960242,-0.045398939072017024,-0.08256998702400714
898,2021-10-04 19:38:00,0.56109088,0.5421113767221944,0.07963259625019178,-0.0606530929723863
899,2021-10-04 20:08:00,0.448223024,0.5510550221244805,-0.0618188469053782,-0.04101315121910232
900,2021-10-04 20:38:00,0.605884899,0.5604372810408319,0.10142323783585572,-0.05597561987668764
901,2021-10-04 21:08:00,0.501173426,0.5702675865995878,-0.06314986664888789,-0.005944293950699842
902,2021-10-04 21:38:00,0.552345646,0.5805610539798285,-0.07081903666319528,0.04260362868336687
903,2021-10-04 22:08:00,0.541181872,0.5913328391963865,0.018605319676718735,-0.0687562868731052
904,2021-10-04 22:38:00,0.55825076,0.6025979837507979,-0.058001724609627936,0.013654500858830021
905,2021-10-04 23:08:00,0.562236772,0.6143674300958233,0.045141635185740506,-0.09727229328156384
906,2021-10-04 23:38:00,0.620653459,0.62664854210737,-0.00878616470336074,0.00279108159599073
907,2021-10-05 00:08:00,0.579645129,0.6394468525131934,0.04123717627466453,-0.10103889978785796
908,2021-10-05 00:38:00,0.570967438,0.6527646156273612,-0.05496432915572014,-0.026832848471641024
909,2021-10-05 01:08:00,0.581620441,0.6665996359857392,0.01449845383580363,-0.09947764882154286
910,2021-10-05 01:38:00,0.591409667,0.6809428866371119,-0.08550189019045833,-0.004031329446653631
911,2021-10-05 02:08:00,0.578725394,0.6957756926511839,-0.03200662541553507,-0.08504367323564876
912,2021-10-05 02:38:00,0.566602768,0.711067597548821,-0.081034514715227,-0.06343031483359396
913,2021-10-05 03:08:00,0.581576818,0.7267752630586055,-0.06428035760578388,-0.08091808745282159
914,2021-10-05 03:38:00,0.588386975,0.7428420179152931,-0.05997051283912225,-0.09448453007617086
915,2021-10-05 04:08:00,0.587604061,0.7592010879292828,-0.077450386565999,-0.0941466403632838
916,2021-10-05 04:38:00,0.600773222,0.7757806482749386,-0.0683411839285092,-0.10666624234642941
917,2021-10-05 05:08:00,0.583628014,0.792506659333949,-0.08673975160483059,-0.12213889372911846
918,2021-10-05 05:38:00,0.64997478,0.8093091539978354,-0.06728245261989249,-0.09205192137794294
919,2021-10-05 06:08:00,0.599429482,0.8261230363644257,-0.09709374738039354,-0.12959980698403217
920,2021-10-05 06:38:00,0.800777867,0.8428898115158483,-0.012969820233657644,-0.02914212428219065
921,2021-10-05 07:08:00,0.641303122,0.8595600110156952,-0.07971272395451107,-0.13854416506118417
922,2021-10-05 07:38:00,0.964589959,0.8760944449162913,0.07168135702653225,0.016814157057176482
923,2021-10-05 08:08:00,0.720900561,0.8924662285500179,-0.05698329831697471,-0.11458236923304321
924,2021-10-05 08:38:00,1.078981655,0.9086544189347655,0.12365914150649135,0.0466680945587431
925,2021-10-05 09:08:00,0.819019496,0.9246507233990315,-0.015098515429072198,-0.09053271196995938
926,2021-10-05 09:38:00,1.190233186,0.9404608187097109,0.09927318298082666,0.1504991843094624
927,2021-10-05 10:08:00,0.936911489,0.9560974357784632,0.026221085418083684,-0.04540703219654685
928,2021-10-05 10:38:00,1.230030288,0.9715687102584872,0.11831712685448381,0.14014445088702898
929,2021-10-05 11:08:00,1.052922591,0.9868816519801892,0.06859992432187371,-0.0025589853020628883
930,2021-10-05 11:38:00,1.28707283,1.0020359445857487,0.13293831107904125,0.15209857433521012
931,2021-10-05 12:08:00,1.150181584,1.0170290502578592,0.11584588763155351,0.017306646110587298
932,2021-10-05 12:38:00,1.400804844,1.0318527425547774,-0.03899220136951473,0.40794430281473737
933,2021-10-05 13:08:00,1.237424561,1.0464981570544285,0.1102126753290917,0.08071372861647985
934,2021-10-05 13:38:00,1.368613959,1.0609554830638337,0.06630433390805501,0.24135414202811134
935,2021-10-05 14:08:00,1.295351022,1.075216596818042,0.1070287160077699,0.11310570917418805
936,2021-10-05 14:38:00,1.342541883,1.089271981967791,0.10392184849573999,0.149348052536469
937,2021-10-05 15:08:00,1.325812761,1.1031088904763924,0.11689671863758881,0.10580715188601864
938,2021-10-05 15:38:00,1.380940385,1.1167121721541309,-0.013032781461463302,0.2772609943073323
939,2021-10-05 16:08:00,1.35599478,1.1300655237164239,0.09332700106044829,0.13260225522312785
940,2021-10-05 16:38:00,1.513920366,1.1431542744759422,-0.09029407259168991,0.4610601641157477
941,2021-10-05 17:08:00,1.401364287,1.1559635251268416,0.049211981259135514,0.19618878061402278
942,2021-10-05 17:38:00,1.606465156,1.1684806177569886,-0.10343640078529219,0.5414209390283036
943,2021-10-05 18:08:00,1.44249635,1.1806942245466236,-0.0066048280037219464,0.2684069534570983
944,2021-10-05 18:38:00,1.522773362,1.192596640725113,-0.05365668326241557,0.3838334045373024
945,2021-10-05 19:08:00,1.47332823,1.2041815708593284,-0.07184115014498695,0.3409878092856584
946,2021-10-05 19:38:00,1.416084971,1.2154433721734266,0.1199997566261313,0.08064184220044224
947,2021-10-05 20:08:00,1.488036848,1.2263776335732788,-0.11618140818801628,0.3778406226147375
948,2021-10-05 20:38:00,1.472920694,1.2369803150954002,0.15867672819797976,0.07726365070662
949,2021-10-05 21:08:00,1.50643291,1.2472492256502994,-0.13797557929756166,0.3971592636472623
950,2021-10-05 21:38:00,1.506035237,1.2571890907773422,-0.1228899379736473,0.3717360841963051
951,2021-10-05 22:08:00,1.504855884,1.2668002775702112,0.01177376882889663,0.22628183760089216
952,2021-10-05 22:38:00,1.458191329,1.2760832403735394,-0.1251054925850279,0.30721358121148845
953,2021-10-05 23:08:00,1.475201119,1.285028078881981,0.06041677155635334,0.12975626856166578
954,2021-10-05 23:38:00,1.331654119,1.2936178645489194,-0.0317877224288004,0.06982397687988096
955,2021-10-06 00:08:00,1.43697727,1.3018305909822072,0.06356800228708744,0.07157867673070539
956,2021-10-06 00:38:00,1.315600007,1.3096389995342153,-0.06837322499466786,0.07433423246045257
957,2021-10-06 01:08:00,1.416880277,1.317013871321622,0.03307996897334276,0.06678643670503526
958,2021-10-06 01:38:00,1.252675093,1.323924047622909,-0.10787222724028614,0.03662327261737697
959,2021-10-06 02:08:00,1.372831157,1.3303369646986059,-0.029885107514417596,0.0723792998158117
960,2021-10-06 02:38:00,1.346205446,1.33621609633101,-0.12619318632095158,0.13618253598994157
961,2021-10-06 03:08:00,1.340865199,1.34152292734526,-0.08005701304323666,0.07939928469797675
962,2021-10-06 03:38:00,1.466885839,1.3462159672321796,-0.058326807726768314,0.17899667949458853
963,2021-10-06 04:08:00,1.342604101,1.350253739502962,-0.09723533695905408,0.08958569845609232
964,2021-10-06 04:38:00,1.381419187,1.3535972615519591,-0.06545186080363241,0.09327378625167326
965,2021-10-06 05:08:00,1.352557115,1.3562134328135638,-0.10103515205542163,0.09737883424185778
966,2021-10-06 05:38:00,1.392704964,1.3580769793104102,-0.06645323016071458,0.10108121485030441
967,2021-10-06 06:08:00,1.367978106,1.3591738134084321,-0.14559730750790914,0.154401600099477
968,2021-10-06 06:38:00,1.386146746,1.3595015513214186,-0.01450181755434788,0.04114701223292938
969,2021-10-06 07:08:00,1.394672437,1.359072770277958,-0.11590343171281277,0.15150309843485488
970,2021-10-06 07:38:00,1.655436603,1.3579161368419495,0.06676469660346475,0.23075576955458588
971,2021-10-06 08:08:00,1.456518668,1.3560760913419918,-0.08753006458669649,0.1879726412447047
972,2021-10-06 08:38:00,1.569056933,1.3536130304718899,0.15523675113131835,0.06020715139679167
973,2021-10-06 09:08:00,1.476952887,1.350599467103159,-0.02784792700252613,0.15420134689936704
974,2021-10-06 09:38:00,1.470628,1.3471224414195042,0.10719655763420616,0.01630900094628962
975,2021-10-06 10:08:00,1.494794649,1.3432734211111885,0.027625455341648415,0.123895772547163
976,2021-10-06 10:38:00,1.42758165,1.3391478404402446,0.13947008220308343,-0.051036272643327996
977,2021-10-06 11:08:00,1.501769986,1.3348359200570563,0.0854069665251125,0.0815270994178312
978,2021-10-06 11:38:00,1.460594261,1.3304234616577026,0.11537381918188934,0.01479698016040798
979,2021-10-06 12:08:00,1.516659489,1.32598530876344,0.38956529167623966,-0.1988911114396794
980,2021-10-06 12:38:00,1.320805345,1.3215944270672666,-0.04127931266711652,0.0404902305998498
981,2021-10-06 13:08:00,1.449733238,1.3173119140763112,0.1289036171356322,0.0035177067880567403
982,2021-10-06 13:38:00,1.387394788,1.3131843799997196,0.09343111809589802,-0.019220710095617655
983,2021-10-06 14:08:00,1.413400809,1.3092358146073955,0.12151419348707582,-0.01734919909447119
984,2021-10-06 14:38:00,1.430117511,1.3054727151665737,0.1060176891001334,0.01862710673329282
985,2021-10-06 15:08:00,1.405298711,1.301898172780245,0.1263150346482823,-0.022914496428527498
986,2021-10-06 15:38:00,1.260619122,1.2985184394042746,0.009611371010060389,-0.047510688414335034
987,2021-10-06 16:08:00,1.371906206,1.2953396905613106,0.07285083749663053,0.003715677942058848
988,2021-10-06 16:38:00,1.153770293,1.2923683070056433,-0.05942601900491075,-0.07917199500073258
989,2021-10-06 17:08:00,1.310541412,1.289611299485831,0.0380728522810978,-0.017142739766928816
990,2021-10-06 17:38:00,1.128093681,1.287075204059949,-0.11062267920783132,-0.04835884385211764
991,2021-10-06 18:08:00,1.271999079,1.2847595817753383,-0.00836182078506694,-0.004398681990271491
992,2021-10-06 18:38:00,1.069340386,1.2826650111675029,-0.048422555303492085,-0.1649020698640109
993,2021-10-06 19:08:00,1.208388199,1.2807875434487277,-0.06557785338723873,-0.006821491061488993
994,2021-10-06 19:38:00,1.007133273,1.2791187867619043,0.06557989971552645,-0.33756541347743074
995,2021-10-06 20:08:00,1.123791351,1.2776520735302097,-0.10050861281209637,-0.05335210971811333
996,2021-10-06 20:38:00,0.947700863,1.2763885388819385,0.0736791398980066,-0.40236681577994504
997,2021-10-06 21:08:00,1.061207699,1.2753338645985872,-0.1230527926496369,-0.09107337294895035
998,2021-10-06 21:38:00,0.979537919,1.2745025940447512,-0.1401876942642898,-0.15477698078046132
999,2021-10-06 22:08:00,1.026361225,1.2739121759481347,-0.0076953977869212015,-0.23985555316121343
1000,2021-10-06 22:38:00,1.008366866,1.2735856505897452,-0.14183612571250692,-0.1233826588772382
1001,2021-10-06 23:08:00,1.002415861,1.2735442580662755,0.021990379624554815,-0.2931187766908303
1002,2021-10-06 23:38:00,0.992634204,1.2738101183292758,-0.061770842544705336,-0.21940507178457036
1003,2021-10-07 00:08:00,0.987074625,1.2744062402334984,0.08923677321651706,-0.3765683884500154
1004,2021-10-07 00:38:00,1.013553678,1.2753511275473406,-0.07240841300312542,-0.18938903654421502
1005,2021-10-07 01:08:00,0.988358706,1.2766628779471336,0.05533855086623146,-0.34364272281336516
1006,2021-10-07 01:38:00,1.0244255,1.2783572877096356,-0.12353342254183816,-0.13039836516779757
1007,2021-10-07 02:08:00,1.003703633,1.2804429523096355,-0.018837698384329575,-0.257901620925306
1008,2021-10-07 02:38:00,1.076927901,1.2829208923975803,-0.1677227298090361,-0.03827026158854441
1009,2021-10-07 03:08:00,1.02318163,1.2857815632089613,-0.08347057667697896,-0.17912935653198225
1010,2021-10-07 03:38:00,1.053760143,1.2890049165215718,-0.043408086392358596,-0.1918366871292132
1011,2021-10-07 04:08:00,1.032260285,1.292560248700568,-0.10441906307983366,-0.15588090062073445
1012,2021-10-07 04:38:00,1.075968867,1.2964063427268409,-0.04951812672639341,-0.17091934900044747
1013,2021-10-07 05:08:00,1.048927218,1.3004962245307266,-0.1017524393527971,-0.14981656717792946
1014,2021-10-07 05:38:00,1.181871673,1.3047803654659387,-0.057783595701999466,-0.06512509676393918
1015,2021-10-07 06:08:00,1.082590817,1.3092102876288971,-0.18724248526320666,-0.03937698536569045
1016,2021-10-07 06:38:00,1.303687404,1.3137423788447662,-0.016201469909036467,0.00614649506427023
1017,2021-10-07 07:08:00,1.138443198,1.3183397648270536,-0.1438869898824044,-0.036009576944649124
1018,2021-10-07 07:38:00,1.286568685,1.3229714246185753,0.07481807465047523,-0.1112208142690505
1019,2021-10-07 08:08:00,1.180371354,1.3276187084921118,-0.1092459909171625,-0.03800136357494921
1020,2021-10-07 08:38:00,1.467772662,1.3322725460374023,0.18958110754513335,-0.054080991582535765
1021,2021-10-07 09:08:00,1.263173858,1.3369372555480508,-0.03231948661745422,-0.041443910930596406
1022,2021-10-07 09:38:00,1.437797105,1.3416238668880551,0.1112939806112528,-0.015120742499307838
1023,2021-10-07 10:08:00,1.335539506,1.3463514082194041,0.03503842254944824,-0.045850324768852424
1024,2021-10-07 10:38:00,1.615550626,1.3511362814853929,0.14439725689061722,0.12001708762398988
1025,2021-10-07 11:08:00,1.422275296,1.3559971701283113,0.10562136683931034,-0.03934324096762154
1026,2021-10-07 11:38:00,1.691732824,1.3609444535231492,0.084377496922736,0.24641087355411484
1027,2021-10-07 12:08:00,1.49988438,1.365977973726752,0.63290966113126,-0.499003254858012
1028,2021-10-07 12:38:00,1.721739243,1.371083977757579,-0.035331179981049475,0.3859864452234705
1029,2021-10-07 13:08:00,1.586918492,1.3762446124435976,0.13873401345081732,0.071939866105585
1030,2021-10-07 13:38:00,1.584486574,1.3814291119978745,0.10927642343122265,0.09378103857090281
1031,2021-10-07 14:08:00,1.610261274,1.3865982541613924,0.12341466355744989,0.1002483562811578
1032,2021-10-07 14:38:00,1.665873393,1.3917065585059636,0.08420423629608155,0.1899625981979549
1033,2021-10-07 15:08:00,1.655876532,1.3967037325011782,0.1163546364910789,0.14281816300774297
1034,2021-10-07 15:38:00,1.572122903,1.4015376487198385,0.023847902179241397,0.14673735210091987
1035,2021-10-07 16:08:00,4.330387,1.4061588508742016,0.04919089954049685,2.8750372495853016
1036,2021-10-07 16:38:00,1.556274841,1.4105217142879873,-0.03604639851763601,0.1817995252296487
1037,2021-10-07 17:08:00,2.071813992,1.4145884464166547,0.0265390506613205,0.6306864949220248
1038,2021-10-07 17:38:00,1.635284473,1.4183306326532379,-0.1229467994892187,0.33990063983598073
1039,2021-10-07 18:08:00,2.057404864,1.421731635639983,-0.005773386030250692,0.641446614390268
1040,2021-10-07 18:38:00,1.545897447,1.4247833575621138,-0.05869874861861561,0.17981283805650183
1041,2021-10-07 19:08:00,2.050973343,1.427488371286989,-0.056838637408658896,0.6803236091216696
1042,2021-10-07 19:38:00,1.586656331,1.4298588932068577,0.025163564290429326,0.13163387350271294
1043,2021-10-07 20:08:00,2.037770499,1.431914667358468,-0.0916793631839694,0.6975351948255013
1044,2021-10-07 20:38:00,1.605544215,1.4336823958547853,0.014330219350799957,0.1575315997944149
1045,2021-10-07 21:08:00,2.043340718,1.4351920806841907,-0.12363096642334592,0.7317796037391551
1046,2021-10-07 21:38:00,1.512137067,1.4364710086155652,-0.17642665189056797,0.2520927102750028
1047,2021-10-07 22:08:00,1.577103906,1.4375437315686834,-0.031926242980025374,0.17148641741134196
1048,2021-10-07 22:38:00,1.621247835,1.43842570803958,-0.1727574431851293,0.3555795701455493
1049,2021-10-07 23:08:00,1.574296579,1.4391254398599607,-0.011270884071148271,0.1464420232111876
1050,2021-10-07 23:38:00,1.446610137,1.4396411167664802,-0.09820211544838381,0.10517113568190362
1051,2021-10-08 00:08:00,1.554439117,1.4399637519607849,0.11971106656593516,-0.005235701526719927
1052,2021-10-08 00:38:00,1.433068855,1.4400749023012245,-0.07604448014851121,0.06903843284728661
1053,2021-10-08 01:08:00,1.523721622,1.4361717683068136,0.08229231240938141,0.005257541283804956
1054,2021-10-08 01:38:00,1.372385543,1.4322350631868728,-0.13821232628751406,0.07836280610064139
1055,2021-10-08 02:08:00,1.477089887,1.4282853280361982,-0.0045614813951274525,0.05336604035892911
1056,2021-10-08 02:38:00,1.222103286,1.4243323090764832,-0.20915556148756526,0.00692653841108215
1057,2021-10-08 03:08:00,1.419083131,1.4203747761126073,-0.08365968927865867,0.08236804416605148
1058,2021-10-08 03:38:00,1.450944768,1.4164055677882619,-0.02740362542644199,0.06194282563818021
1059,2021-10-08 04:08:00,1.385022518,1.4124153649440263,-0.10819969206599671,0.08080684512197034
1060,2021-10-08 04:38:00,1.459959032,1.4083949871665864,-0.03014646637025635,0.08171051120367001
1061,2021-10-08 05:08:00,1.387692297,1.4043363810227625,-0.0983304950664177,0.08168641104365526
1062,2021-10-08 05:38:00,1.393200197,1.4002329189298424,-0.04629368062482323,0.03926095869498103
1063,2021-10-08 06:08:00,7.401424,1.3960793948833277,-0.22833651716761202,6.233681122284285
1064,2021-10-08 06:38:00,1.377895545,1.3918719740265681,-0.01568295069470866,0.0017065216681406703
1065,2021-10-08 07:08:00,6.451393,1.3876080671716415,-0.17047132290620462,5.2342562557345635
1066,2021-10-08 07:38:00,1.507124963,1.3832860879551976,0.07978858925478431,0.04405028579001824
1067,2021-10-08 08:08:00,3.005991644,1.3789052058286342,-0.13043218770178766,1.7575186258731534
1068,2021-10-08 08:38:00,1.623170393,1.374465101612397,0.22186965847285567,0.026835632914747443
1069,2021-10-08 09:08:00,3.030595304,1.3699658997030395,-0.037339940808052294,1.6979693451050129
1070,2021-10-08 09:38:00,1.485384031,1.365408042577042,0.11115604294533578,0.008819945477622104
1071,2021-10-08 10:08:00,3.034227447,1.3607922451612853,0.039487891267537226,1.6339473105711775
1072,2021-10-08 10:38:00,1.457372941,1.3561194262401064,0.14694988962783195,-0.04569637486793843
1073,2021-10-08 11:08:00,3.043394982,1.3513906866461194,0.12175904399455219,1.5702452513593284
1074,2021-10-08 11:38:00,1.319270727,1.346607322304758,0.0476454637558551,-0.07498205906061317
1075,2021-10-08 12:08:00,2.307286009,1.341770750871989,0.8867238496794776,0.07879140844853327
1076,2021-10-08 12:38:00,1.309531764,1.3368825157853346,-0.028139704348173186,0.0007889525628386185
1077,2021-10-08 13:08:00,1.438945971,1.331944087222606,0.145993239029447,-0.038991355252052884
1078,2021-10-08 13:38:00,1.405533258,1.326956934351924,0.12099944544213038,-0.0424231217940545
1079,2021-10-08 14:08:00,1.395418544,1.3219226056206996,0.1218703526022889,-0.04837441422298849
1080,2021-10-08 14:38:00,1.273115075,1.316842733919889,0.05330907596089739,-0.09703673488078635
1081,2021-10-08 15:08:00,1.352964753,1.3117190458348,0.1017684719661455,-0.06052276480094565
1082,2021-10-08 15:38:00,1.300287566,1.3065533974682702,0.03860596322293587,-0.04487179469120606
1083,2021-10-08 16:08:00,1.321547678,1.3013477266594544,0.020393537718110397,-0.0001935863775648361
1084,2021-10-08 16:38:00,1.268840813,1.2961039944075008,-0.004386106618244345,-0.02287707478925638
1085,2021-10-08 17:08:00,1.311461695,1.2908241156632518,0.011257149162149305,0.009380430174598775
1086,2021-10-08 17:38:00,1.186280976,1.2855099651521091,-0.12988077739438353,0.030651788242274325
1087,2021-10-08 18:08:00,1.286811537,1.2801633252894933,-0.004287316471205336,0.010935528181712062
1088,2021-10-08 18:38:00,1.206285713,1.2747858486232861,-0.05989742490883157,-0.00860271071445462
1089,2021-10-08 19:08:00,1.246962029,1.2693790925246875,-0.04487584297159031,0.022458779446902888
1090,2021-10-08 19:38:00,1.1776001,1.2639445481240814,-0.017753451452406442,-0.0685909966716749
1091,2021-10-08 20:08:00,1.227859034,1.258483633888828,-0.07633571965381379,0.045711119764985764
1092,2021-10-08 20:38:00,1.115562127,1.2529977870895552,-0.04848309879716999,-0.08895256129238516
1093,2021-10-08 21:08:00,1.190913946,1.2474883622314614,-0.11668412963983467,0.06010971340837323
1094,2021-10-08 21:38:00,1.044671929,1.241956747237332,-0.20368940639129537,0.006404588153963164
1095,2021-10-08 22:08:00,1.146080169,1.2364041864650983,-0.05482994841817664,-0.03549406904692165
1096,2021-10-08 22:38:00,1.078971508,1.2308318351730405,-0.1995734791532525,0.047713151980211865
1097,2021-10-08 23:08:00,1.124618275,1.225240824626603,-0.04627441523220262,-0.05434813439440056
1098,2021-10-08 23:38:00,1.08175978,1.2196321687704277,-0.1313069292969815,-0.006565459473446111
