TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,9/27/2021 13:39
,,,,,,,
,,,,,,,
Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar,
,,,mm/s^2,mm/s^2,mm/s^2,Meters,
9806228,27/9/2021,1:39:03 PM,-1.30E+01,2.88E+01,3.92E+03,0.00E+00,
9806229,27/9/2021,1:39:03 PM,-1.07E+01,2.61E+01,3.91E+03,0.00E+00,
9806230,27/9/2021,1:39:03 PM,-7.41E+00,2.32E+01,3.91E+03,0.00E+00,
9806231,27/9/2021,1:39:03 PM,-5.00E+00,2.08E+01,3.91E+03,0.00E+00,
9806232,27/9/2021,1:39:03 PM,-2.13E+00,1.76E+01,3.91E+03,0.00E+00,
9806233,27/9/2021,1:39:03 PM,1.33E-01,1.50E+01,3.91E+03,0.00E+00,
9806234,27/9/2021,1:39:03 PM,1.12E+00,1.35E+01,3.91E+03,0.00E+00,
9806235,27/9/2021,1:39:03 PM,1.73E+00,1.24E+01,3.91E+03,0.00E+00,
9806236,27/9/2021,1:39:04 PM,2.81E+00,1.23E+01,3.92E+03,0.00E+00,
9806237,27/9/2021,1:39:04 PM,4.40E+00,1.21E+01,3.91E+03,0.00E+00,
9806238,27/9/2021,1:39:04 PM,5.17E+00,1.13E+01,3.92E+03,0.00E+00,
9806239,27/9/2021,1:39:04 PM,5.52E+00,1.01E+01,3.91E+03,0.00E+00,
9806240,27/9/2021,1:39:04 PM,7.27E+00,9.96E+00,3.91E+03,0.00E+00,
9806241,27/9/2021,1:39:04 PM,8.84E+00,1.07E+01,3.91E+03,0.00E+00,
9806242,27/9/2021,1:39:04 PM,1.18E+01,1.11E+01,3.92E+03,0.00E+00,
9806243,27/9/2021,1:39:04 PM,1.49E+01,1.03E+01,3.91E+03,0.00E+00,
9806244,27/9/2021,1:39:04 PM,1.64E+01,1.02E+01,3.91E+03,0.00E+00,
9806245,27/9/2021,1:39:04 PM,1.68E+01,1.10E+01,3.91E+03,0.00E+00,
9806246,27/9/2021,1:39:05 PM,1.78E+01,1.26E+01,3.91E+03,0.00E+00,
9806247,27/9/2021,1:39:05 PM,1.98E+01,1.52E+01,3.92E+03,0.00E+00,
9806248,27/9/2021,1:39:05 PM,2.05E+01,1.81E+01,3.92E+03,0.00E+00,
9806249,27/9/2021,1:39:05 PM,1.95E+01,2.02E+01,3.92E+03,0.00E+00,
9806250,27/9/2021,1:39:05 PM,1.97E+01,2.07E+01,3.92E+03,0.00E+00,
9806251,27/9/2021,1:39:05 PM,1.91E+01,2.26E+01,3.92E+03,0.00E+00,
9806252,27/9/2021,1:39:05 PM,1.80E+01,2.53E+01,3.92E+03,0.00E+00,
9806253,27/9/2021,1:39:05 PM,1.72E+01,2.69E+01,3.92E+03,0.00E+00,
9806254,27/9/2021,1:39:05 PM,1.55E+01,2.91E+01,3.92E+03,0.00E+00,
9806255,27/9/2021,1:39:05 PM,1.34E+01,2.97E+01,3.92E+03,0.00E+00,
9806256,27/9/2021,1:39:06 PM,1.11E+01,3.05E+01,3.92E+03,0.00E+00,
9806257,27/9/2021,1:39:06 PM,9.69E+00,3.13E+01,3.92E+03,0.00E+00,
9806258,27/9/2021,1:39:06 PM,7.99E+00,3.33E+01,3.92E+03,0.00E+00,
9806259,27/9/2021,1:39:06 PM,6.44E+00,3.31E+01,3.92E+03,0.00E+00,
9806260,27/9/2021,1:39:06 PM,7.02E+00,3.04E+01,3.92E+03,0.00E+00,
9806261,27/9/2021,1:39:06 PM,7.34E+00,2.87E+01,3.92E+03,0.00E+00,
9806262,27/9/2021,1:39:06 PM,7.31E+00,2.83E+01,3.92E+03,0.00E+00,
9806263,27/9/2021,1:39:06 PM,8.45E+00,2.68E+01,3.92E+03,0.00E+00,
9806264,27/9/2021,1:39:06 PM,1.01E+01,2.49E+01,3.92E+03,0.00E+00,
9806265,27/9/2021,1:39:06 PM,1.13E+01,2.23E+01,3.92E+03,0.00E+00,
9806266,27/9/2021,1:39:07 PM,1.24E+01,1.95E+01,3.92E+03,0.00E+00,
9806267,27/9/2021,1:39:07 PM,1.30E+01,1.64E+01,3.91E+03,0.00E+00,
9806268,27/9/2021,1:39:07 PM,1.12E+01,1.46E+01,3.92E+03,0.00E+00,
9806269,27/9/2021,1:39:07 PM,9.07E+00,1.30E+01,3.91E+03,0.00E+00,
9806270,27/9/2021,1:39:07 PM,6.22E+00,1.15E+01,3.91E+03,0.00E+00,
9806271,27/9/2021,1:39:07 PM,1.83E+00,1.17E+01,3.91E+03,0.00E+00,
9806272,27/9/2021,1:39:07 PM,-2.77E+00,1.20E+01,3.91E+03,0.00E+00,
9806273,27/9/2021,1:39:07 PM,-7.10E+00,1.20E+01,3.91E+03,0.00E+00,
9806274,27/9/2021,1:39:07 PM,-1.05E+01,1.12E+01,3.91E+03,0.00E+00,
9806275,27/9/2021,1:39:07 PM,-1.42E+01,1.15E+01,3.91E+03,0.00E+00,
9806276,27/9/2021,1:39:08 PM,-1.67E+01,1.17E+01,3.91E+03,0.00E+00,
9806277,27/9/2021,1:39:08 PM,-1.64E+01,1.04E+01,3.91E+03,0.00E+00,
9806278,27/9/2021,1:39:08 PM,-1.59E+01,9.50E+00,3.91E+03,0.00E+00,
9806279,27/9/2021,1:39:08 PM,-1.42E+01,9.73E+00,3.91E+03,0.00E+00,
9806280,27/9/2021,1:39:08 PM,-1.18E+01,1.05E+01,3.91E+03,0.00E+00,
9806281,27/9/2021,1:39:08 PM,-9.39E+00,1.24E+01,3.91E+03,0.00E+00,
9806282,27/9/2021,1:39:08 PM,-6.87E+00,1.57E+01,3.91E+03,0.00E+00,
9806283,27/9/2021,1:39:08 PM,-5.38E+00,1.78E+01,3.92E+03,0.00E+00,
9806284,27/9/2021,1:39:08 PM,-2.48E+00,1.87E+01,3.91E+03,0.00E+00,
9806285,27/9/2021,1:39:08 PM,-1.92E+00,2.13E+01,3.92E+03,0.00E+00,
9806286,27/9/2021,1:39:09 PM,-3.41E+00,2.40E+01,3.92E+03,0.00E+00,
9806287,27/9/2021,1:39:09 PM,-3.50E+00,2.66E+01,3.92E+03,0.00E+00,
9806288,27/9/2021,1:39:09 PM,-3.45E+00,2.81E+01,3.92E+03,0.00E+00,
9806289,27/9/2021,1:39:09 PM,-2.27E+00,2.85E+01,3.92E+03,0.00E+00,
9806290,27/9/2021,1:39:09 PM,-1.57E+00,2.90E+01,3.92E+03,0.00E+00,
9806291,27/9/2021,1:39:09 PM,-1.10E+00,2.87E+01,3.92E+03,0.00E+00,
9806292,27/9/2021,1:39:09 PM,4.57E-02,2.81E+01,3.92E+03,0.00E+00,
9806293,27/9/2021,1:39:09 PM,2.99E+00,2.76E+01,3.92E+03,0.00E+00,
9806294,27/9/2021,1:39:09 PM,8.47E+00,2.63E+01,3.92E+03,0.00E+00,
9806295,27/9/2021,1:39:09 PM,1.17E+01,2.44E+01,3.92E+03,0.00E+00,
9806296,27/9/2021,1:39:10 PM,1.40E+01,2.16E+01,3.92E+03,0.00E+00,
9806297,27/9/2021,1:39:10 PM,1.55E+01,1.96E+01,3.91E+03,0.00E+00,
9806298,27/9/2021,1:39:10 PM,1.66E+01,1.85E+01,3.92E+03,0.00E+00,
9806299,27/9/2021,1:39:10 PM,1.82E+01,1.82E+01,3.92E+03,0.00E+00,
9806300,27/9/2021,1:39:10 PM,1.68E+01,1.60E+01,3.92E+03,0.00E+00,
9806301,27/9/2021,1:39:10 PM,1.45E+01,1.37E+01,3.92E+03,0.00E+00,
9806302,27/9/2021,1:39:10 PM,1.08E+01,1.22E+01,3.91E+03,0.00E+00,
9806303,27/9/2021,1:39:10 PM,7.92E+00,1.24E+01,3.92E+03,0.00E+00,
9806304,27/9/2021,1:39:10 PM,8.03E+00,1.13E+01,3.91E+03,0.00E+00,
9806305,27/9/2021,1:39:10 PM,7.51E+00,9.70E+00,3.92E+03,0.00E+00,
9806306,27/9/2021,1:39:11 PM,5.36E+00,8.36E+00,3.91E+03,0.00E+00,
9806307,27/9/2021,1:39:11 PM,3.12E+00,7.32E+00,3.91E+03,0.00E+00,
9806308,27/9/2021,1:39:11 PM,2.09E+00,7.01E+00,3.91E+03,0.00E+00,
9806309,27/9/2021,1:39:11 PM,2.28E+00,6.56E+00,3.91E+03,0.00E+00,
9806310,27/9/2021,1:39:11 PM,1.65E+00,5.89E+00,3.91E+03,0.00E+00,
9806311,27/9/2021,1:39:11 PM,1.02E+00,6.73E+00,3.91E+03,0.00E+00,
9806312,27/9/2021,1:39:11 PM,-6.12E-01,8.54E+00,3.91E+03,0.00E+00,
9806313,27/9/2021,1:39:11 PM,-1.34E+00,1.15E+01,3.91E+03,0.00E+00,
9806314,27/9/2021,1:39:11 PM,-1.73E+00,1.43E+01,3.92E+03,0.00E+00,
9806315,27/9/2021,1:39:11 PM,-1.83E+00,1.50E+01,3.91E+03,0.00E+00,
9806316,27/9/2021,1:39:12 PM,-2.97E+00,1.55E+01,3.91E+03,0.00E+00,
9806317,27/9/2021,1:39:12 PM,-3.77E+00,1.69E+01,3.91E+03,0.00E+00,
9806318,27/9/2021,1:39:12 PM,-4.07E+00,1.96E+01,3.92E+03,0.00E+00,
9806319,27/9/2021,1:39:12 PM,-3.27E+00,2.01E+01,3.91E+03,0.00E+00,
9806320,27/9/2021,1:39:12 PM,-1.20E+00,1.95E+01,3.91E+03,0.00E+00,
9806321,27/9/2021,1:39:12 PM,6.69E-01,1.97E+01,3.91E+03,0.00E+00,
9806322,27/9/2021,1:39:12 PM,8.72E-01,2.02E+01,3.91E+03,0.00E+00,
9806323,27/9/2021,1:39:12 PM,2.84E+00,2.05E+01,3.92E+03,0.00E+00,
9806324,27/9/2021,1:39:12 PM,3.90E+00,2.10E+01,3.91E+03,0.00E+00,
9806325,27/9/2021,1:39:12 PM,3.40E+00,2.23E+01,3.92E+03,0.00E+00,
9806326,27/9/2021,1:39:13 PM,4.28E+00,2.33E+01,3.91E+03,0.00E+00,
9806327,27/9/2021,1:39:13 PM,3.62E+00,2.43E+01,3.91E+03,0.00E+00,
9806328,27/9/2021,1:39:13 PM,4.59E+00,2.67E+01,3.92E+03,0.00E+00,
9806329,27/9/2021,1:39:13 PM,5.13E+00,3.01E+01,3.92E+03,0.00E+00,
9806330,27/9/2021,1:39:13 PM,3.69E+00,3.27E+01,3.92E+03,0.00E+00,
9806331,27/9/2021,1:39:13 PM,5.21E+00,3.28E+01,3.92E+03,0.00E+00,
9806332,27/9/2021,1:39:13 PM,7.35E+00,3.32E+01,3.92E+03,0.00E+00,
9806333,27/9/2021,1:39:13 PM,9.08E+00,3.45E+01,3.92E+03,0.00E+00,
9806334,27/9/2021,1:39:13 PM,1.20E+01,3.39E+01,3.92E+03,0.00E+00,
9806335,27/9/2021,1:39:13 PM,1.41E+01,3.29E+01,3.92E+03,0.00E+00,
9806336,27/9/2021,1:39:14 PM,1.67E+01,3.05E+01,3.92E+03,0.00E+00,
9806337,27/9/2021,1:39:14 PM,1.72E+01,2.77E+01,3.92E+03,0.00E+00,
9806338,27/9/2021,1:39:14 PM,1.85E+01,2.53E+01,3.92E+03,0.00E+00,
9806339,27/9/2021,1:39:14 PM,1.95E+01,2.51E+01,3.92E+03,0.00E+00,
9806340,27/9/2021,1:39:14 PM,1.85E+01,2.55E+01,3.92E+03,0.00E+00,
9806341,27/9/2021,1:39:14 PM,1.74E+01,2.42E+01,3.92E+03,0.00E+00,
9806342,27/9/2021,1:39:14 PM,1.49E+01,2.38E+01,3.92E+03,0.00E+00,
9806343,27/9/2021,1:39:14 PM,1.23E+01,2.46E+01,3.92E+03,0.00E+00,
9806344,27/9/2021,1:39:14 PM,1.08E+01,2.49E+01,3.92E+03,0.00E+00,
9806345,27/9/2021,1:39:14 PM,7.81E+00,2.45E+01,3.92E+03,0.00E+00,
9806346,27/9/2021,1:39:15 PM,4.77E+00,2.21E+01,3.92E+03,0.00E+00,
9806347,27/9/2021,1:39:15 PM,4.22E+00,1.79E+01,3.91E+03,0.00E+00,
9806348,27/9/2021,1:39:15 PM,4.38E+00,1.45E+01,3.91E+03,0.00E+00,
9806349,27/9/2021,1:39:15 PM,4.85E+00,1.18E+01,3.92E+03,0.00E+00,
9806350,27/9/2021,1:39:15 PM,3.30E+00,9.32E+00,3.91E+03,0.00E+00,
9806351,27/9/2021,1:39:15 PM,1.89E+00,6.04E+00,3.91E+03,0.00E+00,
9806352,27/9/2021,1:39:15 PM,1.17E+00,2.21E+00,3.91E+03,0.00E+00,
9806353,27/9/2021,1:39:15 PM,-2.06E-01,4.37E-01,3.91E+03,0.00E+00,
9806354,27/9/2021,1:39:15 PM,-1.30E+00,-7.55E-02,3.91E+03,0.00E+00,
9806355,27/9/2021,1:39:15 PM,-4.15E+00,2.51E-01,3.91E+03,0.00E+00,
9806356,27/9/2021,1:39:16 PM,-9.05E+00,-1.27E-01,3.91E+03,0.00E+00,
9806357,27/9/2021,1:39:16 PM,-1.37E+01,7.67E-01,3.91E+03,0.00E+00,
9806358,27/9/2021,1:39:16 PM,-1.77E+01,2.89E+00,3.91E+03,0.00E+00,
9806359,27/9/2021,1:39:16 PM,-1.99E+01,5.18E+00,3.91E+03,0.00E+00,
9806360,27/9/2021,1:39:16 PM,-2.18E+01,8.63E+00,3.91E+03,0.00E+00,
9806361,27/9/2021,1:39:16 PM,-2.24E+01,1.08E+01,3.91E+03,0.00E+00,
9806362,27/9/2021,1:39:16 PM,-2.30E+01,1.16E+01,3.91E+03,0.00E+00,
9806363,27/9/2021,1:39:16 PM,-2.12E+01,1.18E+01,3.91E+03,0.00E+00,
9806364,27/9/2021,1:39:16 PM,-1.84E+01,1.30E+01,3.91E+03,0.00E+00,
9806365,27/9/2021,1:39:16 PM,-1.50E+01,1.43E+01,3.91E+03,0.00E+00,
9806366,27/9/2021,1:39:17 PM,-1.08E+01,1.50E+01,3.91E+03,0.00E+00,
9806367,27/9/2021,1:39:17 PM,-7.62E+00,1.52E+01,3.91E+03,0.00E+00,
9806368,27/9/2021,1:39:17 PM,-4.32E+00,1.58E+01,3.91E+03,0.00E+00,
9806369,27/9/2021,1:39:17 PM,-1.18E+00,1.92E+01,3.91E+03,0.00E+00,
9806370,27/9/2021,1:39:17 PM,-1.21E+00,2.50E+01,3.92E+03,0.00E+00,
9806371,27/9/2021,1:39:17 PM,-1.99E+00,2.92E+01,3.92E+03,0.00E+00,
9806372,27/9/2021,1:39:17 PM,-2.31E+00,3.24E+01,3.92E+03,0.00E+00,
9806373,27/9/2021,1:39:17 PM,-3.01E+00,3.51E+01,3.92E+03,0.00E+00,
9806374,27/9/2021,1:39:17 PM,-2.29E+00,3.76E+01,3.92E+03,0.00E+00,
9806375,27/9/2021,1:39:17 PM,1.26E+00,3.84E+01,3.92E+03,0.00E+00,
9806376,27/9/2021,1:39:18 PM,5.73E+00,3.74E+01,3.92E+03,0.00E+00,
9806377,27/9/2021,1:39:18 PM,1.06E+01,3.46E+01,3.92E+03,0.00E+00,
9806378,27/9/2021,1:39:18 PM,1.55E+01,3.09E+01,3.92E+03,0.00E+00,
9806379,27/9/2021,1:39:18 PM,2.14E+01,2.63E+01,3.92E+03,0.00E+00,
9806380,27/9/2021,1:39:18 PM,2.85E+01,2.24E+01,3.92E+03,0.00E+00,
9806381,27/9/2021,1:39:18 PM,3.29E+01,2.09E+01,3.92E+03,0.00E+00,
9806382,27/9/2021,1:39:18 PM,3.50E+01,1.90E+01,3.92E+03,0.00E+00,
9806383,27/9/2021,1:39:18 PM,3.59E+01,1.57E+01,3.92E+03,0.00E+00,
9806384,27/9/2021,1:39:18 PM,3.71E+01,1.27E+01,3.92E+03,0.00E+00,
9806385,27/9/2021,1:39:18 PM,3.67E+01,1.13E+01,3.92E+03,0.00E+00,
9806386,27/9/2021,1:39:19 PM,3.56E+01,1.04E+01,3.92E+03,0.00E+00,
9806387,27/9/2021,1:39:19 PM,3.30E+01,7.98E+00,3.92E+03,0.00E+00,
9806388,27/9/2021,1:39:19 PM,3.04E+01,5.25E+00,3.91E+03,0.00E+00,
9806389,27/9/2021,1:39:19 PM,2.66E+01,4.38E+00,3.91E+03,0.00E+00,
9806390,27/9/2021,1:39:19 PM,2.30E+01,3.82E+00,3.91E+03,0.00E+00,
9806391,27/9/2021,1:39:19 PM,2.02E+01,3.31E+00,3.91E+03,0.00E+00,
9806392,27/9/2021,1:39:19 PM,1.79E+01,3.96E+00,3.91E+03,0.00E+00,
9806393,27/9/2021,1:39:19 PM,1.41E+01,4.98E+00,3.91E+03,0.00E+00,
9806394,27/9/2021,1:39:19 PM,1.26E+01,5.91E+00,3.91E+03,0.00E+00,
9806395,27/9/2021,1:39:19 PM,1.06E+01,7.96E+00,3.91E+03,0.00E+00,
9806396,27/9/2021,1:39:20 PM,7.24E+00,1.13E+01,3.91E+03,0.00E+00,
9806397,27/9/2021,1:39:20 PM,3.24E+00,1.58E+01,3.91E+03,0.00E+00,
9806398,27/9/2021,1:39:20 PM,-9.56E-01,1.88E+01,3.91E+03,0.00E+00,
9806399,27/9/2021,1:39:20 PM,-6.54E+00,2.36E+01,3.91E+03,0.00E+00,
9806400,27/9/2021,1:39:20 PM,-1.27E+01,3.05E+01,3.92E+03,0.00E+00,
9806401,27/9/2021,1:39:20 PM,-1.95E+01,3.73E+01,3.91E+03,0.00E+00,
9806402,27/9/2021,1:39:20 PM,-2.51E+01,4.36E+01,3.92E+03,0.00E+00,
9806403,27/9/2021,1:39:20 PM,-2.99E+01,4.92E+01,3.92E+03,0.00E+00,
9806404,27/9/2021,1:39:20 PM,-3.35E+01,5.33E+01,3.92E+03,0.00E+00,
9806405,27/9/2021,1:39:20 PM,-3.59E+01,5.46E+01,3.92E+03,0.00E+00,
9806406,27/9/2021,1:39:21 PM,-3.55E+01,5.42E+01,3.92E+03,0.00E+00,
9806407,27/9/2021,1:39:21 PM,-3.34E+01,5.34E+01,3.92E+03,0.00E+00,
9806408,27/9/2021,1:39:21 PM,-3.14E+01,5.06E+01,3.92E+03,0.00E+00,
9806409,27/9/2021,1:39:21 PM,-2.79E+01,4.62E+01,3.92E+03,0.00E+00,
9806410,27/9/2021,1:39:21 PM,-2.21E+01,4.17E+01,3.92E+03,0.00E+00,
9806411,27/9/2021,1:39:21 PM,-1.54E+01,3.56E+01,3.92E+03,0.00E+00,
9806412,27/9/2021,1:39:21 PM,-8.55E+00,3.01E+01,3.92E+03,0.00E+00,
9806413,27/9/2021,1:39:21 PM,-3.74E+00,2.52E+01,3.92E+03,0.00E+00,
9806414,27/9/2021,1:39:21 PM,1.14E-01,2.04E+01,3.92E+03,0.00E+00,
9806415,27/9/2021,1:39:21 PM,5.21E+00,1.50E+01,3.92E+03,0.00E+00,
9806416,27/9/2021,1:39:22 PM,9.82E+00,9.65E+00,3.92E+03,0.00E+00,
9806417,27/9/2021,1:39:22 PM,1.16E+01,6.12E+00,3.92E+03,0.00E+00,
9806418,27/9/2021,1:39:22 PM,1.35E+01,-2.17E-01,3.91E+03,0.00E+00,
9806419,27/9/2021,1:39:22 PM,1.64E+01,-5.98E+00,3.91E+03,0.00E+00,
9806420,27/9/2021,1:39:22 PM,1.84E+01,-1.03E+01,3.91E+03,0.00E+00,
9806421,27/9/2021,1:39:22 PM,2.17E+01,-1.60E+01,3.91E+03,0.00E+00,
9806422,27/9/2021,1:39:22 PM,2.41E+01,-2.19E+01,3.91E+03,0.00E+00,
9806423,27/9/2021,1:39:22 PM,2.62E+01,-2.71E+01,3.91E+03,0.00E+00,
9806424,27/9/2021,1:39:22 PM,2.74E+01,-3.00E+01,3.91E+03,0.00E+00,
9806425,27/9/2021,1:39:22 PM,2.79E+01,-3.16E+01,3.91E+03,0.00E+00,
9806426,27/9/2021,1:39:23 PM,2.75E+01,-3.13E+01,3.91E+03,0.00E+00,
9806427,27/9/2021,1:39:23 PM,2.65E+01,-2.71E+01,3.91E+03,0.00E+00,
9806428,27/9/2021,1:39:23 PM,2.35E+01,-2.16E+01,3.91E+03,0.00E+00,
9806429,27/9/2021,1:39:23 PM,2.03E+01,-1.70E+01,3.91E+03,0.00E+00,
9806430,27/9/2021,1:39:23 PM,1.74E+01,-1.07E+01,3.91E+03,0.00E+00,
9806431,27/9/2021,1:39:23 PM,1.43E+01,-2.75E+00,3.91E+03,0.00E+00,
9806432,27/9/2021,1:39:23 PM,8.74E+00,4.40E+00,3.91E+03,0.00E+00,
9806433,27/9/2021,1:39:23 PM,4.47E+00,1.15E+01,3.91E+03,0.00E+00,
9806434,27/9/2021,1:39:23 PM,2.93E-01,1.89E+01,3.91E+03,0.00E+00,
9806435,27/9/2021,1:39:23 PM,-3.12E+00,2.73E+01,3.92E+03,0.00E+00,
9806436,27/9/2021,1:39:24 PM,-7.44E+00,3.63E+01,3.92E+03,0.00E+00,
9806437,27/9/2021,1:39:24 PM,-1.20E+01,4.40E+01,3.92E+03,0.00E+00,
9806438,27/9/2021,1:39:24 PM,-1.52E+01,4.96E+01,3.92E+03,0.00E+00,
9806439,27/9/2021,1:39:24 PM,-1.56E+01,5.36E+01,3.92E+03,0.00E+00,
9806440,27/9/2021,1:39:24 PM,-1.60E+01,5.78E+01,3.92E+03,0.00E+00,
9806441,27/9/2021,1:39:24 PM,-1.62E+01,6.10E+01,3.92E+03,0.00E+00,
9806442,27/9/2021,1:39:24 PM,-1.62E+01,6.30E+01,3.92E+03,0.00E+00,
9806443,27/9/2021,1:39:24 PM,-1.62E+01,6.41E+01,3.92E+03,0.00E+00,
9806444,27/9/2021,1:39:24 PM,-1.42E+01,6.34E+01,3.92E+03,0.00E+00,
9806445,27/9/2021,1:39:24 PM,-1.09E+01,6.17E+01,3.92E+03,0.00E+00,
9806446,27/9/2021,1:39:25 PM,-8.82E+00,5.80E+01,3.92E+03,0.00E+00,
9806447,27/9/2021,1:39:25 PM,-5.00E+00,5.34E+01,3.92E+03,0.00E+00,
9806448,27/9/2021,1:39:25 PM,-1.77E+00,5.04E+01,3.92E+03,0.00E+00,
9806449,27/9/2021,1:39:25 PM,1.40E+00,4.58E+01,3.92E+03,0.00E+00,
9806450,27/9/2021,1:39:25 PM,5.80E+00,4.02E+01,3.92E+03,0.00E+00,
9806451,27/9/2021,1:39:25 PM,9.82E+00,3.48E+01,3.92E+03,0.00E+00,
9806452,27/9/2021,1:39:25 PM,1.19E+01,3.12E+01,3.92E+03,0.00E+00,
9806453,27/9/2021,1:39:25 PM,1.36E+01,2.78E+01,3.92E+03,0.00E+00,
9806454,27/9/2021,1:39:25 PM,1.57E+01,2.38E+01,3.92E+03,0.00E+00,
9806455,27/9/2021,1:39:25 PM,1.85E+01,2.02E+01,3.92E+03,0.00E+00,
9806456,27/9/2021,1:39:26 PM,2.01E+01,1.71E+01,3.92E+03,0.00E+00,
9806457,27/9/2021,1:39:26 PM,2.08E+01,1.26E+01,3.92E+03,0.00E+00,
9806458,27/9/2021,1:39:26 PM,2.19E+01,7.28E+00,3.91E+03,0.00E+00,
9806459,27/9/2021,1:39:26 PM,2.35E+01,2.68E+00,3.92E+03,0.00E+00,
9806460,27/9/2021,1:39:26 PM,2.52E+01,-1.73E+00,3.92E+03,0.00E+00,
9806461,27/9/2021,1:39:26 PM,2.69E+01,-7.68E+00,3.91E+03,0.00E+00,
9806462,27/9/2021,1:39:26 PM,2.74E+01,-1.32E+01,3.91E+03,0.00E+00,
9806463,27/9/2021,1:39:26 PM,2.60E+01,-1.73E+01,3.91E+03,0.00E+00,
9806464,27/9/2021,1:39:26 PM,2.51E+01,-2.05E+01,3.91E+03,0.00E+00,
9806465,27/9/2021,1:39:26 PM,2.40E+01,-2.20E+01,3.91E+03,0.00E+00,
9806466,27/9/2021,1:39:27 PM,2.16E+01,-2.26E+01,3.91E+03,0.00E+00,
9806467,27/9/2021,1:39:27 PM,1.84E+01,-2.16E+01,3.91E+03,0.00E+00,
9806468,27/9/2021,1:39:27 PM,1.43E+01,-2.02E+01,3.91E+03,0.00E+00,
9806469,27/9/2021,1:39:27 PM,1.14E+01,-1.63E+01,3.91E+03,0.00E+00,
9806470,27/9/2021,1:39:27 PM,7.90E+00,-9.90E+00,3.91E+03,0.00E+00,
9806471,27/9/2021,1:39:27 PM,4.02E+00,-5.18E+00,3.91E+03,0.00E+00,
9806472,27/9/2021,1:39:27 PM,-6.90E-01,7.72E-01,3.91E+03,0.00E+00,
9806473,27/9/2021,1:39:27 PM,-5.51E+00,7.10E+00,3.91E+03,0.00E+00,
9806474,27/9/2021,1:39:27 PM,-9.42E+00,1.12E+01,3.91E+03,0.00E+00,
9806475,27/9/2021,1:39:27 PM,-1.26E+01,1.47E+01,3.92E+03,0.00E+00,
9806476,27/9/2021,1:39:28 PM,-1.74E+01,1.87E+01,3.91E+03,0.00E+00,
9806477,27/9/2021,1:39:28 PM,-2.24E+01,2.18E+01,3.91E+03,0.00E+00,
9806478,27/9/2021,1:39:28 PM,-2.70E+01,2.40E+01,3.91E+03,0.00E+00,
9806479,27/9/2021,1:39:28 PM,-2.90E+01,2.62E+01,3.91E+03,0.00E+00,
9806480,27/9/2021,1:39:28 PM,-3.12E+01,2.95E+01,3.91E+03,0.00E+00,
9806481,27/9/2021,1:39:28 PM,-3.40E+01,3.20E+01,3.91E+03,0.00E+00,
9806482,27/9/2021,1:39:28 PM,-3.71E+01,3.45E+01,3.91E+03,0.00E+00,
9806483,27/9/2021,1:39:28 PM,-3.90E+01,3.73E+01,3.91E+03,0.00E+00,
9806484,27/9/2021,1:39:28 PM,-3.86E+01,3.98E+01,3.91E+03,0.00E+00,
9806485,27/9/2021,1:39:28 PM,-3.59E+01,4.23E+01,3.91E+03,0.00E+00,
9806486,27/9/2021,1:39:29 PM,-3.29E+01,4.36E+01,3.91E+03,0.00E+00,
9806487,27/9/2021,1:39:29 PM,-2.92E+01,4.55E+01,3.92E+03,0.00E+00,
9806488,27/9/2021,1:39:29 PM,-2.59E+01,4.82E+01,3.92E+03,0.00E+00,
9806489,27/9/2021,1:39:29 PM,-2.08E+01,4.84E+01,3.92E+03,0.00E+00,
9806490,27/9/2021,1:39:29 PM,-1.38E+01,4.75E+01,3.92E+03,0.00E+00,
9806491,27/9/2021,1:39:29 PM,-6.40E+00,4.63E+01,3.92E+03,0.00E+00,
9806492,27/9/2021,1:39:29 PM,-3.26E-01,4.48E+01,3.92E+03,0.00E+00,
9806493,27/9/2021,1:39:29 PM,5.54E+00,4.18E+01,3.92E+03,0.00E+00,
9806494,27/9/2021,1:39:29 PM,1.22E+01,3.91E+01,3.92E+03,0.00E+00,
9806495,27/9/2021,1:39:29 PM,1.95E+01,3.74E+01,3.92E+03,0.00E+00,
9806496,27/9/2021,1:39:30 PM,2.62E+01,3.42E+01,3.92E+03,0.00E+00,
9806497,27/9/2021,1:39:30 PM,3.10E+01,3.06E+01,3.92E+03,0.00E+00,
9806498,27/9/2021,1:39:30 PM,3.49E+01,2.90E+01,3.92E+03,0.00E+00,
9806499,27/9/2021,1:39:30 PM,3.85E+01,2.63E+01,3.92E+03,0.00E+00,
9806500,27/9/2021,1:39:30 PM,4.16E+01,2.16E+01,3.92E+03,0.00E+00,
9806501,27/9/2021,1:39:30 PM,4.63E+01,1.57E+01,3.92E+03,0.00E+00,
9806502,27/9/2021,1:39:30 PM,4.97E+01,1.05E+01,3.92E+03,0.00E+00,
9806503,27/9/2021,1:39:30 PM,5.06E+01,4.94E+00,3.92E+03,0.00E+00,
9806504,27/9/2021,1:39:30 PM,5.29E+01,-1.16E+00,3.92E+03,0.00E+00,
9806505,27/9/2021,1:39:30 PM,5.62E+01,-7.09E+00,3.92E+03,0.00E+00,
9806506,27/9/2021,1:39:31 PM,5.91E+01,-1.29E+01,3.91E+03,0.00E+00,
9806507,27/9/2021,1:39:31 PM,5.88E+01,-1.69E+01,3.91E+03,0.00E+00,
