Event_No,Datetime,X_Acc_Filtered_RMS_observed,X_Acc_Filtered_RMS_trend,X_Acc_Filtered_RMS_seasonal,X_Acc_Filtered_RMS_resid
863,2021-10-04 02:08:00,20.51049614,25.268790380883196,-3.32380777700482,-1.4344864638783754
864,2021-10-04 02:38:00,19.78990969,25.420921264330588,-5.105490903974748,-0.5255206703558386
865,2021-10-04 03:08:00,19.77493744,25.589830093562554,-5.3093863429907415,-0.505506310571814
866,2021-10-04 03:38:00,18.63665695,25.766246313494218,-5.658223142343766,-1.4713662211504541
867,2021-10-04 04:08:00,18.30966756,25.9429554551188,-5.057299917340595,-2.5759879777782047
868,2021-10-04 04:38:00,18.04709568,26.11511187991362,-5.699190740808789,-2.36882545910483
869,2021-10-04 05:08:00,18.60905202,26.279941255750856,-4.662562900768171,-3.0083263349826836
870,2021-10-04 05:38:00,16.92722678,26.436321923102096,-3.2559268239551815,-6.253168319146912
871,2021-10-04 06:08:00,16.99106059,26.584323122383257,1.9276117842997165,-11.520874316682974
872,2021-10-04 06:38:00,17.14432723,26.724834209254926,3.558000190662785,-13.138507169917713
873,2021-10-04 07:08:00,17.41280135,26.859388137616936,5.904453950788442,-15.351040738405379
874,2021-10-04 07:38:00,16.83543169,26.98986051146961,3.5754221788706007,-13.729851000340211
875,2021-10-04 08:08:00,17.18515901,27.118058817850798,6.349500682519914,-16.282400490370712
876,2021-10-04 08:38:00,17.10514227,27.245683456367548,4.164210488029118,-14.304751674396664
877,2021-10-04 09:08:00,16.58823242,27.37395499844998,3.4147061324632926,-14.200428710913274
878,2021-10-04 09:38:00,16.49648401,27.50376025779047,2.655184276211843,-13.662460524002315
879,2021-10-04 10:08:00,16.03206474,27.635821619586803,2.997142990643181,-14.600899870229984
880,2021-10-04 10:38:00,16.55433165,27.770781303520614,1.9460874727074104,-13.162537126228024
881,2021-10-04 11:08:00,16.44745098,27.90924552928194,1.7969460016179326,-13.258740550899873
882,2021-10-04 11:38:00,15.40823887,28.051807819936492,1.744482615446239,-14.388051565382732
883,2021-10-04 12:08:00,15.11510422,28.199031515873283,0.45161403964172386,-13.535541335515008
884,2021-10-04 12:38:00,14.15593856,28.351394148013977,1.1043161295133048,-15.299771717527282
885,2021-10-04 13:08:00,14.54959696,28.5092610497573,1.2591756580302593,-15.218839747787557
886,2021-10-04 13:38:00,14.25802521,28.67284849236245,0.5295728455419413,-14.944396127904394
887,2021-10-04 14:08:00,14.3751287,28.842238219490607,0.3122627081801451,-14.779372227670752
888,2021-10-04 14:38:00,13.46740201,29.01739262336999,-0.8658544755688214,-14.684136137801167
889,2021-10-04 15:08:00,12.60970137,29.198129915645197,-1.145376000573597,-15.4430525450716
890,2021-10-04 15:38:00,13.16042562,29.384094504213856,-1.7058066929904472,-14.517862191223408
891,2021-10-04 16:08:00,13.45289481,29.57472497159421,-3.084268080438023,-13.037562081156189
892,2021-10-04 16:38:00,13.18198326,29.769269395804216,-2.830402937579339,-13.756883198224877
893,2021-10-04 17:08:00,14.82267776,29.966828610757037,-3.670163642826256,-11.473987207930783
894,2021-10-04 17:38:00,18.67037637,30.166485596192008,-4.384356491041439,-7.111752735150571
895,2021-10-04 18:08:00,21.53754879,30.36752507222577,-5.593045964084948,-3.236930318140825
896,2021-10-04 18:38:00,22.44335525,30.56971388635069,-4.578901350764577,-3.5474572855861126
897,2021-10-04 19:08:00,23.08958287,30.77358531699268,-4.312460594053432,-3.371541852939245
898,2021-10-04 19:38:00,32.89036337,30.98032198160095,1.5313811188613147,0.3786602695377361
899,2021-10-04 20:08:00,39.2258075,31.191617956666782,8.013322367620649,0.020867175712570685
900,2021-10-04 20:38:00,38.05551024,31.40968904992694,6.19549530945932,0.45032588061373957
901,2021-10-04 21:08:00,37.62321086,31.63737228641629,5.823818216686751,0.16202035689695649
902,2021-10-04 21:38:00,36.05419205,31.878178436226765,3.9225960928017476,0.2534175209714853
903,2021-10-04 22:08:00,33.66590625,32.13650312563162,0.36330989382693774,1.166093230541442
904,2021-10-04 22:38:00,33.93607598,32.41728642766151,2.9095415914662754,-1.3907520391277863
905,2021-10-04 23:08:00,34.79719425,32.72545141733072,3.8279251618013435,-1.7561823291320628
906,2021-10-04 23:38:00,33.84837363,33.06496569624439,0.6473694051943003,0.13603852856130771
907,2021-10-05 00:08:00,31.14132652,33.43770045821302,-1.2087175894420772,-1.087656348770949
908,2021-10-05 00:38:00,30.91710621,33.84265047108941,-1.8287501469455982,-1.0967941141438118
909,2021-10-05 01:08:00,33.53495998,34.276485540492224,-2.1523243137814734,1.4107987532892423
910,2021-10-05 01:38:00,32.61396191,34.735418512884586,-2.533109350713364,0.41165274782878214
911,2021-10-05 02:08:00,29.82959302,35.217715424677515,-3.7565523816638717,-1.6315700230136443
912,2021-10-05 02:38:00,29.58243043,35.72513315001421,-5.804903897606035,-0.3377988224081747
913,2021-10-05 03:08:00,28.08252052,36.261787928258954,-6.720301374302972,-1.4589660339559813
914,2021-10-05 03:38:00,28.78240712,36.83273100213904,-6.438885407579038,-1.6114384745600034
915,2021-10-05 04:08:00,29.01031286,37.44117739901249,-6.145898562736777,-2.284965976275714
916,2021-10-05 04:38:00,29.90789312,38.08505098834274,-5.6688460734545245,-2.5083117948882148
917,2021-10-05 05:08:00,34.96467637,38.75733100742736,-2.9990018189576038,-0.7936528184697593
918,2021-10-05 05:38:00,36.89548655,39.448947416008174,-3.166478742480595,0.6130178764724192
919,2021-10-05 06:08:00,41.97401537,40.151407023483095,4.511715535014931,-2.6891071884980278
920,2021-10-05 06:38:00,51.56697824,40.858084894169686,6.248539187763668,4.460354158066643
921,2021-10-05 07:08:00,60.44094626,41.56450121680666,7.87071517377025,11.005729869423085
922,2021-10-05 07:38:00,69.16250986,42.26788527176091,6.250472531157722,20.64415205708137
923,2021-10-05 08:08:00,74.95240952,42.96593767780144,7.54664041709301,24.439831425105545
924,2021-10-05 08:38:00,74.27389796,43.65487264928142,5.700525318425445,24.91849999229313
925,2021-10-05 09:08:00,81.86508787,44.330230542981745,4.378623122825766,33.15623420419248
926,2021-10-05 09:38:00,77.57065907,44.98742888150216,3.31408212838161,29.26914806011623
927,2021-10-05 10:08:00,78.96505966,45.62132502166267,3.4899091667873043,29.853825471550024
928,2021-10-05 10:38:00,73.52488075,46.2269768262733,2.7701670561807625,24.527736867545926
929,2021-10-05 11:08:00,76.78928079,46.80009771318871,2.1203089651080123,27.868874111703285
930,2021-10-05 11:38:00,73.11222943,47.33763749116615,2.2894942083076186,23.485097730526235
931,2021-10-05 12:08:00,72.75075161,47.838222080053754,0.283518212993583,24.629011316952656
932,2021-10-05 12:38:00,74.07640921,48.30246238249512,-0.08729759795042469,25.861244425455297
933,2021-10-05 13:08:00,75.53320186,48.73317145284573,1.3340580832230056,25.465972323931275
934,2021-10-05 13:38:00,76.09538038,49.13424971637414,0.47238632332448616,26.488744340301366
935,2021-10-05 14:08:00,76.68419323,49.51029465597513,0.25767465580114723,26.91622391822372
936,2021-10-05 14:38:00,70.85460264,49.86626115873112,-0.4799699167727707,21.46831139804165
937,2021-10-05 15:08:00,77.3598557,50.20734174361951,-1.4956110425877056,28.6481249989682
938,2021-10-05 15:38:00,75.69799495,50.53883786533365,-2.271952853736259,27.431109938402614
939,2021-10-05 16:08:00,76.21434682,50.86604824592764,-4.699003246520756,30.047301820593127
940,2021-10-05 16:38:00,79.61934126,51.194296637625115,-4.66710565642548,33.09215027880036
941,2021-10-05 17:08:00,81.08409789,51.529023175867806,-4.966888899466531,34.521963613598714
942,2021-10-05 17:38:00,78.25334705,51.87586096110342,-6.064115895658641,32.44160198455523
943,2021-10-05 18:08:00,76.10719629,52.24070565875609,-7.249498320396581,31.115988951640496
944,2021-10-05 18:38:00,74.0021942,52.62974740465895,-6.49478804982853,27.867234845169584
945,2021-10-05 19:08:00,69.71899923,53.04955535534734,-6.378537346291315,23.047981220943967
946,2021-10-05 19:38:00,67.60142132,53.507436559180746,2.7672634846690563,11.326721276150195
947,2021-10-05 20:08:00,69.08660474,54.011552388024,6.700848226012225,8.374204125963772
948,2021-10-05 20:38:00,70.19610308,54.57086834490747,5.366109146277987,10.259125588814541
949,2021-10-05 21:08:00,70.44847338,55.19472627508582,3.6372419894565944,11.616505115457578
950,2021-10-05 21:38:00,70.35573893,55.891780526141034,1.9720827378743346,12.491875665984637
951,2021-10-05 22:08:00,66.19649175,56.66792356670338,-1.0074300540014312,10.53599823729806
952,2021-10-05 22:38:00,66.51747244,57.52296701972082,1.720465689265999,7.274039731013197
953,2021-10-05 23:08:00,66.71705961,58.44679532628396,2.9458350497191037,5.324429233996945
954,2021-10-05 23:38:00,63.90488081,59.415757381682035,-0.5175888705913179,5.006712298909285
955,2021-10-06 00:08:00,63.34783977,60.39027104145004,-2.575359884078603,5.5329286126285595
956,2021-10-06 00:38:00,61.55062719,61.31643311105718,-3.2244829824709984,3.458677061413823
957,2021-10-06 01:08:00,65.0110782,62.13482970555923,-4.315232942495799,7.19148143693657
958,2021-10-06 01:38:00,62.78094078,62.79371934402451,-2.9907254342131386,2.9779468701886316
959,2021-10-06 02:08:00,61.96399416,63.26224292202569,-4.172136667666264,2.873887905640572
960,2021-10-06 02:38:00,67.65506981,63.53757821573643,-5.996771436554008,10.114263030817582
961,2021-10-06 03:08:00,69.84241665,63.64261252813846,-6.209318802878335,12.409122924739876
962,2021-10-06 03:38:00,72.51929518,63.61644786732525,-5.358192836322202,14.261040148996955
963,2021-10-06 04:08:00,70.7401254,63.502641602802484,-5.127779062552896,12.365262859750402
964,2021-10-06 04:38:00,72.816127,63.33974860297165,-3.72307648867776,13.199454885706103
965,2021-10-06 05:08:00,74.33634772,63.155717007213326,-1.2306424253804011,12.411273138167076
966,2021-10-06 05:38:00,73.32442279,62.96683780741732,-0.6302775317065881,10.987862514289262
967,2021-10-06 06:08:00,73.59570699,62.77974762129051,6.103694632023544,4.712264736685938
968,2021-10-06 06:38:00,67.78509547,62.59620923580704,7.660275706722081,-2.4713894725291183
969,2021-10-06 07:08:00,73.69103778,62.417675653018364,9.317421103415754,1.9559410235658845
970,2021-10-06 07:38:00,73.50743633,62.24590690325559,8.18949252801104,3.072036898733373
971,2021-10-06 08:08:00,70.66610403,62.08236634106973,8.824919727051354,-0.24118203812108163
972,2021-10-06 08:38:00,69.7032571,61.92826895850837,6.7708461451182504,1.0041419963733844
973,2021-10-06 09:08:00,65.1555114,61.78470096080171,5.980388903098984,-2.6095784639006965
974,2021-10-06 09:38:00,65.1147343,61.65251973218806,4.388473173875231,-0.9262586060632998
975,2021-10-06 10:08:00,63.85942746,61.53228848460027,4.522224289148347,-2.1950853137486206
976,2021-10-06 10:38:00,63.89858572,61.42431374623933,4.080377538055341,-1.6061055642946727
977,2021-10-06 11:08:00,59.58564942,61.32868880461009,3.2434715691181317,-4.986510953728221
978,2021-10-06 11:38:00,63.48492859,61.245326845118285,2.7311989007428155,-0.49159715586110053
979,2021-10-06 12:08:00,59.18892423,61.17400933220307,1.119153952658282,-3.1042390548613525
980,2021-10-06 12:38:00,60.5018647,61.11440693363454,0.3613502463429416,-0.9738924799774864
981,2021-10-06 13:08:00,61.072864,61.06608821708672,2.480357754888646,-2.4735819719753636
982,2021-10-06 13:38:00,60.21419081,61.02849749399438,1.7787554566920065,-2.593062140686385
983,2021-10-06 14:08:00,60.15420853,61.00104728244535,1.1349461828739407,-1.9817849353192898
984,2021-10-06 14:38:00,60.31236691,60.9830940454077,0.022636336880432657,-0.6933634722881266
985,2021-10-06 15:08:00,59.05295133,60.97407050094664,-1.3440147552991284,-0.5771044156475114
986,2021-10-06 15:38:00,58.55933174,60.97352298787125,-2.199012134398135,-0.2151791134731127
987,2021-10-06 16:08:00,54.86700266,60.981115844913184,-4.752803271613723,-1.3613099132994648
988,2021-10-06 16:38:00,54.49820407,60.99662015881955,-5.0337780571659785,-1.4646380316535783
989,2021-10-06 17:08:00,54.62437213,61.01983406535204,-5.06018608202156,-1.3352758533304865
990,2021-10-06 17:38:00,54.62990482,61.05057681190217,-5.787083130157201,-0.6335888617449683
991,2021-10-06 18:08:00,53.28060984,61.08869856194647,-6.636518137090397,-1.1715705848560773
992,2021-10-06 18:38:00,53.99113658,61.13408617520577,-6.237426885351319,-0.905522709854452
993,2021-10-06 19:08:00,53.82671319,61.18666300420852,-6.544302918824718,-0.8156468953838001
994,2021-10-06 19:38:00,48.8785232,61.2463774844725,0.7235866664815405,-13.091440950954038
995,2021-10-06 20:08:00,51.6893013,61.31319399934512,2.4479724972174766,-12.071865196562598
996,2021-10-06 20:38:00,49.12422384,61.38704842511136,2.201126814966538,-14.463951400077896
997,2021-10-06 21:08:00,49.64296077,61.467820482188955,0.36982464902581974,-12.194684361214776
998,2021-10-06 21:38:00,49.38945317,61.55533102653373,-0.9306118066686093,-11.235266049865118
999,2021-10-06 22:08:00,52.87843096,61.649279609293295,-2.4617443112400323,-6.30910433805326
1000,2021-10-06 22:38:00,49.32402121,61.74924910074426,-0.5127038214831858,-11.912524069261075
1001,2021-10-06 23:08:00,51.36984886,61.85470747728141,0.27604778681991987,-10.760906404101334
1002,2021-10-06 23:38:00,53.73692756,61.96498845777796,-1.9762790459220643,-6.2517818518559025
1003,2021-10-07 00:08:00,53.62807349,62.079289218939465,-3.6107194533463978,-4.840496275593068
1004,2021-10-07 00:38:00,51.91628078,62.196626642695655,-4.351423527988602,-5.928922334707053
1005,2021-10-07 01:08:00,53.75239941,62.31579360050459,-6.177480845210353,-2.3859133452942345
1006,2021-10-07 01:38:00,55.20278749,62.43547967312002,-3.2341710194131807,-3.9985211637068403
1007,2021-10-07 02:08:00,56.50573908,62.554404594741705,-4.43343120351745,-1.6152343112242562
1008,2021-10-07 02:38:00,55.80547766,62.67126314652736,-6.236687356141962,-0.629098130385394
1009,2021-10-07 03:08:00,55.32744285,62.78476996228639,-5.87196080771822,-1.5853663045681756
1010,2021-10-07 03:38:00,57.96465819,62.893769155618195,-4.456055482708625,-0.47305548290956523
1011,2021-10-07 04:08:00,59.43673357,62.99730728538578,-4.343824652209969,0.7832509368241887
1012,2021-10-07 04:38:00,62.33638596,63.094711082432,-2.0419437568362637,1.283618634404263
1013,2021-10-07 05:08:00,69.92135963,63.185626817764074,0.4942672159531767,6.241465596282751
1014,2021-10-07 05:38:00,74.9552323,63.26992073583794,1.303129031182421,10.382182532979641
1015,2021-10-07 06:08:00,73.08977723,63.347661746316774,7.236529547841376,2.50558593584185
1016,2021-10-07 06:38:00,74.13855091,63.419021183961505,8.104339944150848,2.6151897818876506
1017,2021-10-07 07:08:00,72.30873888,63.4842551038493,10.72455610142084,-1.9000723252701306
1018,2021-10-07 07:38:00,70.71290678,63.54372348327645,10.162330775639305,-2.993147478915759
1019,2021-10-07 08:08:00,73.98458935,63.597807909407045,10.112806503422926,0.2739749371700242
1020,2021-10-07 08:38:00,71.26588373,63.646921596931485,7.481006162985527,0.13795597008298444
1021,2021-10-07 09:08:00,75.47785022,63.69144403927213,7.3857459155154705,4.4006602652123945
1022,2021-10-07 09:38:00,69.52760483,63.73168563137862,5.805817496380277,-0.009898297758894614
1023,2021-10-07 10:08:00,71.97446118,63.767773885088985,5.497514953771267,2.709172341139748
1024,2021-10-07 10:38:00,70.64276711,63.79962894712226,5.542664727414629,1.300473435463104
1025,2021-10-07 11:08:00,72.47710978,63.82693880869945,4.0476811982108885,4.6024897730896726
1026,2021-10-07 11:38:00,74.4670135,63.84930317215776,2.9642232600261518,7.653487067816087
1027,2021-10-07 12:08:00,68.36040566,63.86621254123789,2.104051551520595,2.390141567241507
1028,2021-10-07 12:38:00,74.44093234,63.8771445516375,0.9756739985208972,9.5881137898416
1029,2021-10-07 13:08:00,72.10149093,63.88157865527747,3.4307879452099996,4.789124329512525
1030,2021-10-07 13:38:00,72.24333882,63.87904726405009,2.923330502597913,5.440961053352012
1031,2021-10-07 14:08:00,71.35732323,63.86919083146723,1.777582248864121,5.710550149668656
1032,2021-10-07 14:38:00,68.65916477,63.85183353134126,-0.07496952078381736,4.882300759442565
1033,2021-10-07 15:08:00,71.05308082,63.82698459714898,-1.2309310735674666,8.457027296418488
1034,2021-10-07 15:38:00,70.49616061,63.7948479659041,-2.163329582842593,8.8646422269385
1035,2021-10-07 16:08:00,75.81121524,63.75578897923942,-4.625232782933187,16.68065904369376
1036,2021-10-07 16:38:00,75.22663631,63.71029667375077,-5.2310666829786765,16.747406319227913
1037,2021-10-07 17:08:00,73.71028736,63.65897100880395,-4.9982496414124835,15.049565992608528
1038,2021-10-07 17:38:00,74.67164491,63.602478423693256,-5.40882674230029,16.477993228607033
1039,2021-10-07 18:08:00,73.20932826,63.541448596586974,-6.2116018606729115,15.879481524085946
1040,2021-10-07 18:38:00,71.74016732,63.47631895554212,-6.11815223694674,14.38200060140462
1041,2021-10-07 19:08:00,73.55328509,63.40719396874999,-6.820729379101142,16.966820500351147
1042,2021-10-07 19:38:00,67.82596407,63.334006787251816,-0.35383191039056483,4.845789193138749
1043,2021-10-07 20:08:00,66.00476462,63.25656678773724,-0.9666590126393351,3.7148568449021013
1044,2021-10-07 20:38:00,67.3353343,63.174533787022675,-0.12452774153397286,4.285328254511292
1045,2021-10-07 21:08:00,63.81293457,63.087424520898594,-2.359815273191906,3.085325322293315
1046,2021-10-07 21:38:00,62.04511911,62.99459260404852,-3.4660795695719395,2.516606075523427
1047,2021-10-07 22:08:00,61.50000957,62.89513114989412,-4.306868925816387,2.9117473459222722
1048,2021-10-07 22:38:00,61.15154196,62.78811905092194,-2.41367077902707,0.7770936881051327
1049,2021-10-07 23:08:00,61.32314818,62.67282789986282,-2.0377883573535374,0.6881086374907142
1050,2021-10-07 23:38:00,59.00038798,62.54864518681731,-3.621125647453321,0.07286844063600739
1051,2021-10-08 00:08:00,58.76864272,62.41501724851992,-4.83234528833354,1.185970759813621
1052,2021-10-08 00:38:00,57.58869744,62.27156474354395,-5.644846091458723,0.9619787879147736
1053,2021-10-08 01:08:00,54.54139733,62.04823277983071,-8.303618825005433,0.7967833751747264
1054,2021-10-08 01:38:00,59.29462907,61.8204536152402,-3.695113426663217,1.1692888814230216
1055,2021-10-08 02:08:00,57.39231813,61.58858405296064,-4.806299312179685,0.6100333892190406
1056,2021-10-08 02:38:00,55.69584183,61.35304182602466,-6.526581976134292,0.8693819801096296
1057,2021-10-08 03:08:00,57.53425027,61.11422020388175,-5.503571230592698,1.9236012967109488
1058,2021-10-08 03:38:00,58.47907585,60.87245838642906,-3.4938080757477743,1.1004255393187137
1059,2021-10-08 04:08:00,57.4814778,60.62803781215432,-3.4387325454383664,0.29217253328404524
1060,2021-10-08 04:38:00,60.1244821,60.381193574732585,-0.2360288209909499,-0.020682653741630475
1061,2021-10-08 05:08:00,61.23979169,60.13212699834029,2.261927416671967,-1.1542627250122592
1062,2021-10-08 05:38:00,63.47500687,59.88101481858556,3.207464087581516,0.38652796383292554
1063,2021-10-08 06:08:00,65.4819181,59.62801597875376,8.066434357130968,-2.212532235884723
1064,2021-10-08 06:38:00,66.86536475,59.37327290798874,8.23211536098405,-0.740023518972798
1065,2021-10-08 07:08:00,71.88270017,59.1169178926218,11.807185414884062,0.9585968624941472
1066,2021-10-08 07:38:00,71.75925493,58.85907158625647,11.703855983501672,1.1963273602418596
1067,2021-10-08 08:08:00,70.28648083,58.59984025486968,11.355108979245173,0.3315315958851457
1068,2021-10-08 08:38:00,66.13242263,58.33931716354986,7.817695847898657,-0.024590381448518883
1069,2021-10-08 09:08:00,66.34151184,58.07758609803403,8.94949576704568,-0.6855700250797128
1070,2021-10-08 09:38:00,66.0558545,57.81472382459175,7.421234731103455,0.8198959443047897
1071,2021-10-08 10:08:00,63.7791366,57.55080142286269,6.62561796717663,-0.3972827900393199
1072,2021-10-08 10:38:00,64.65795797,57.285883191411315,7.187837775022383,0.18423700356630235
1073,2021-10-08 11:08:00,61.82580294,57.02002847287521,5.2243023632021295,-0.418527896077336
1074,2021-10-08 11:38:00,59.62015618,56.75329193658679,3.0993103125794437,-0.23244606916622956
1075,2021-10-08 12:08:00,59.93636368,56.485724628271576,3.45655299117365,-0.0059139394452287775
1076,2021-10-08 12:38:00,58.76487586,56.21737414976743,1.7691194414989555,0.7783822687336084
1077,2021-10-08 13:08:00,59.85266921,55.948284305731505,4.536004535689873,-0.6316196314213727
1078,2021-10-08 13:38:00,59.46589593,55.67849480004998,4.274735644577742,-0.4873345146277259
1079,2021-10-08 14:08:00,57.35719797,55.40804325576098,2.5183628732498042,-0.5692081590107847
1080,2021-10-08 14:38:00,53.49856724,55.13696570717349,-0.4343007637314326,-1.2040977034420521
1081,2021-10-08 15:08:00,54.0559211,54.865297028631744,-1.0985728795570375,0.2891969509252945
1082,2021-10-08 15:38:00,52.76608289,54.59307141175641,-2.167854110450784,0.34086558869437056
1083,2021-10-08 16:08:00,51.09705647,54.320320567556706,-4.209348445532672,0.9860843479759609
1084,2021-10-08 16:38:00,49.96407931,54.04707309000274,-5.116515864956688,1.033522084953951
1085,2021-10-08 17:08:00,50.11366124,53.77335369084934,-4.653693716140181,0.9940012652908408
1086,2021-10-08 17:38:00,49.41619629,53.4991831117255,-4.877017587727372,0.7940307660018746
1087,2021-10-08 18:08:00,48.65152297,53.22457840586675,-5.669033557621027,1.0959781217542783
1088,2021-10-08 18:38:00,48.03945889,52.94955326894303,-5.894576504984883,0.9844821260418541
1089,2021-10-08 19:08:00,46.62842864,52.67411780552509,-6.995774234147915,0.9500850686228262
1090,2021-10-08 19:38:00,49.24006638,52.3982786878057,-1.4988260708671863,-1.6593862369385093
1091,2021-10-08 20:08:00,45.42852651,52.12204040415461,-4.639572274515977,-2.0539416196386355
1092,2021-10-08 20:38:00,47.45840059,51.84540977919944,-2.58553418284771,-1.8014750063517369
1093,2021-10-08 21:08:00,44.96843517,51.568397575121786,-5.239418296657224,-1.360544108464559
1094,2021-10-08 21:38:00,44.09818751,51.291018173070064,-6.138700630662039,-1.0541300324080254
1095,2021-10-08 22:08:00,44.50927304,51.0132887508502,-6.101579140680148,-0.4024365701700603
1096,2021-10-08 22:38:00,45.89908121,50.73522832982678,-4.556498613658168,-0.2796485061686127
1097,2021-10-08 23:08:00,45.43073651,50.456856382671226,-4.630132265358609,-0.3959876073126125
1098,2021-10-08 23:38:00,45.9415207,50.17819235916284,-5.363801844727958,1.1271301855651146
